time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.1012,-2.7445,0.4690,0.2026,0.1127,0.2318,2.9788,0.0152,0.0023,-0.0090,0.0093,5.7412
0.2001,-2.7259,0.4829,0.1788,0.1239,0.2175,2.9790,0.0136,-0.0150,-0.0196,0.0247,5.7242
0.3011,-2.6993,0.4938,0.2355,0.1090,0.2595,2.9813,0.0183,0.0053,0.0399,0.0402,5.7005
0.4033,-2.6793,0.5046,0.2211,0.0905,0.2389,2.9699,0.0215,-0.0982,0.0448,0.1079,5.6699
0.5023,-2.6573,0.5182,0.2229,0.1134,0.2501,2.9580,0.0301,-0.1396,0.0917,0.1670,5.6365
0.6024,-2.6357,0.5264,0.2154,0.1019,0.2382,2.9396,0.0393,-0.1847,0.1029,0.2114,5.5965
0.7014,-2.6079,0.5334,0.2574,0.0752,0.2682,2.9184,0.0512,-0.2235,0.1226,0.2549,5.5473
0.8019,-2.5834,0.5416,0.2676,0.0704,0.2767,2.8892,0.0630,-0.2875,0.1191,0.3112,5.4935
0.9015,-2.5613,0.5466,0.2405,0.0505,0.2457,2.8578,0.0808,-0.3197,0.1719,0.3630,5.4391
1.0029,-2.5330,0.5535,0.2712,0.0562,0.2770,2.8235,0.0984,-0.3479,0.1686,0.3866,5.3759
1.1026,-2.5082,0.5583,0.2587,0.0441,0.2625,2.7884,0.1138,-0.3665,0.1668,0.4027,5.3151
1.2036,-2.4850,0.5620,0.2395,0.0355,0.2421,2.7512,0.1327,-0.3670,0.1533,0.3977,5.2538
1.3037,-2.4575,0.5679,0.2634,0.0439,0.2670,2.7093,0.1592,-0.4120,0.2208,0.4674,5.1829
1.4029,-2.4331,0.5693,0.2539,0.0288,0.2555,2.6669,0.1836,-0.4254,0.2435,0.4901,5.1146
1.5035,-2.4067,0.5668,0.2608,-0.0125,0.2611,2.6285,0.2062,-0.4123,0.2443,0.4793,5.0481
1.6030,-2.3824,0.5660,0.2493,-0.0349,0.2517,2.5857,0.2293,-0.4278,0.2354,0.4883,4.9795
1.7045,-2.3551,0.5687,0.2528,-0.0214,0.2537,2.5437,0.2521,-0.4163,0.2305,0.4758,4.9090
1.8053,-2.3272,0.5687,0.2694,-0.0135,0.2697,2.5107,0.2793,-0.4293,0.2664,0.5052,4.8466
1.9062,-2.3281,0.5812,0.2570,-0.0221,0.2579,2.4692,0.3014,-0.4416,0.2362,0.5008,4.8054
2.0056,-2.3006,0.5773,0.2673,-0.0385,0.2700,2.4270,0.3235,-0.4258,0.2222,0.4803,4.7344
2.1046,-2.2764,0.5712,0.2573,-0.0657,0.2656,2.3825,0.3506,-0.4272,0.2598,0.5000,4.6641
2.2048,-2.2543,0.5663,0.2315,-0.0607,0.2393,2.3402,0.3750,-0.4236,0.2450,0.4894,4.5985
2.3046,-2.2282,0.5594,0.2262,-0.0721,0.2374,2.2940,0.3967,-0.4358,0.2453,0.5001,4.5252
