time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.6020,-1.0834,-0.6037,-0.0753,-0.2734,0.2835,2.9471,-0.0169,-0.1218,0.1499,0.1931,4.0730
1.6590,-1.0924,-0.6302,-0.0893,-0.2664,0.2810,2.9362,-0.0290,-0.1152,0.1256,0.1704,4.0732
1.7587,-1.1099,-0.6566,-0.1444,-0.2647,0.3015,2.9152,-0.0510,-0.2550,0.2417,0.3514,4.0705
1.8581,-1.1194,-0.6853,-0.1348,-0.2734,0.3048,2.8789,-0.0759,-0.2331,0.3011,0.3808,4.0444
1.9580,-1.1277,-0.7126,-0.1213,-0.2702,0.2962,2.8506,-0.0991,-0.2336,0.2823,0.3664,4.0254
2.0581,-1.1411,-0.7397,-0.1823,-0.2342,0.2968,2.8202,-0.1204,-0.2342,0.2873,0.3706,4.0094
2.1587,-1.1621,-0.7574,-0.1942,-0.1867,0.2694,2.7897,-0.1442,-0.2527,0.2916,0.3859,3.9992
2.2594,-1.1827,-0.7780,-0.2042,-0.2016,0.2870,2.7546,-0.1738,-0.3345,0.3323,0.4715,3.9834
2.3592,-1.2053,-0.7977,-0.2311,-0.1859,0.2966,2.7138,-0.2052,-0.3466,0.3391,0.4849,3.9636
2.4590,-1.2235,-0.8216,-0.1929,-0.2286,0.2991,2.6708,-0.2348,-0.3506,0.3764,0.5144,3.9382
2.5589,-1.2481,-0.8382,-0.2461,-0.1741,0.3015,2.6319,-0.2628,-0.3558,0.3611,0.5069,3.9224
2.6594,-1.2704,-0.8539,-0.2276,-0.1574,0.2767,2.5894,-0.2926,-0.3652,0.3656,0.5168,3.9004
2.7588,-1.2954,-0.8717,-0.2288,-0.1637,0.2813,2.5458,-0.3221,-0.3831,0.3848,0.5430,3.8803
2.8593,-1.3194,-0.8871,-0.2392,-0.1543,0.2847,2.4970,-0.3488,-0.3676,0.4135,0.5533,3.8542
2.9600,-1.3406,-0.9049,-0.2237,-0.1729,0.2828,2.4521,-0.3782,-0.3800,0.3960,0.5488,3.8291
3.0596,-1.3663,-0.9177,-0.2571,-0.1235,0.2853,2.4052,-0.4069,-0.3930,0.3847,0.5499,3.8059
3.1601,-1.3930,-0.9321,-0.2449,-0.1406,0.2824,2.3571,-0.4347,-0.3949,0.3879,0.5536,3.7830
3.2605,-1.4225,-0.9421,-0.2876,-0.1049,0.3062,2.3064,-0.4592,-0.3981,0.4048,0.5677,3.7600
3.3614,-1.4434,-0.9570,-0.2376,-0.1265,0.2692,2.2608,-0.4859,-0.3953,0.3690,0.5408,3.7340
3.4603,-1.4718,-0.9702,-0.2789,-0.1294,0.3075,2.2094,-0.5064,-0.3708,0.3847,0.5343,3.7103
3.5600,-1.4985,-0.9804,-0.2880,-0.0795,0.2988,2.1652,-0.5622,-0.4103,0.4081,0.5787,3.6875
3.6607,-1.5278,-0.9888,-0.2933,-0.0811,0.3043,2.1140,-0.5817,-0.3856,0.4050,0.5592,3.6645
3.7614,-1.5568,-0.9965,-0.2706,-0.0611,0.2775,2.0658,-0.6040,-0.3901,0.3721,0.5391,3.6438
3.8608,-1.6170,-1.0151,-0.2611,-0.0805,0.2733,2.0137,-0.6254,-0.3946,0.3682,0.5397,3.6515
3.9617,-1.6472,-1.0232,-0.2890,-0.0781,0.2994,1.9601,-0.6425,-0.3860,0.3990,0.5551,3.6274
4.0610,-1.6747,-1.0313,-0.2788,-0.0648,0.2862,1.9076,-0.6600,-0.3848,0.3959,0.5521,3.6016
