time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0008,-1.6669,0.5914,0.3015,-0.1188,0.3240,2.3172,0.2414,-0.5602,0.1534,0.5808,3.9994
0.0998,-1.6329,0.5738,0.3332,-0.1451,0.3634,2.2573,0.2575,-0.5737,0.1549,0.5942,3.9030
0.2003,-1.6002,0.5615,0.3295,-0.1310,0.3546,2.1951,0.2732,-0.6093,0.1518,0.6279,3.8062
0.3009,-1.5694,0.5471,0.3367,-0.1382,0.3639,2.1360,0.2859,-0.5907,0.1466,0.6086,3.7146
0.4002,-1.5398,0.5300,0.3086,-0.1596,0.3475,2.0706,0.3006,-0.6359,0.1431,0.6518,3.6178
0.5005,-1.5078,0.5134,0.2971,-0.1926,0.3541,2.0142,0.2926,-0.6101,0.1187,0.6215,3.5289
0.6011,-1.4843,0.4944,0.2547,-0.1901,0.3178,1.9490,0.3050,-0.6415,0.1164,0.6519,3.4385
0.7016,-1.4563,0.4759,0.2590,-0.1947,0.3240,1.8898,0.3162,-0.6172,0.1094,0.6269,3.3499
0.8009,-1.4242,0.4555,0.3022,-0.2008,0.3628,1.8255,0.3270,-0.6371,0.1030,0.6454,3.2523
0.9019,-1.4095,0.4276,0.2667,-0.1872,0.3258,1.7628,0.3366,-0.6405,0.1083,0.6496,3.1736
1.0014,-1.3860,0.4058,0.2286,-0.2272,0.3223,1.6963,0.3436,-0.6596,0.0758,0.6640,3.0829
1.1009,-1.3640,0.3838,0.2397,-0.2336,0.3347,1.6352,0.3507,-0.6111,0.0534,0.6134,2.9994
1.2023,-1.3399,0.3576,0.2311,-0.2352,0.3297,1.5668,0.3580,-0.6557,0.0512,0.6577,2.9067
1.3013,-1.3164,0.3353,0.2461,-0.2408,0.3443,1.5056,0.3601,-0.6156,0.0370,0.6167,2.8221
1.4017,-1.2926,0.3063,0.2359,-0.2548,0.3472,1.4424,0.3591,-0.6269,0.0032,0.6269,2.7355
1.5014,-1.2734,0.2844,0.1958,-0.2687,0.3324,1.3849,0.3589,-0.5842,-0.0144,0.5844,2.6594
1.6017,-1.2586,0.2499,0.1592,-0.2902,0.3310,1.3250,0.3571,-0.5882,-0.0249,0.5887,2.5858
1.7017,-1.2427,0.2209,0.1595,-0.2903,0.3312,1.2712,0.3529,-0.5488,-0.0413,0.5504,2.5174
1.8016,-1.2192,0.1927,0.1648,-0.2875,0.3314,1.2159,0.3474,-0.5428,-0.0595,0.5461,2.4400
1.9017,-1.1999,0.1700,0.1875,-0.2624,0.3225,1.1683,0.3367,-0.5036,-0.0831,0.5105,2.3740
2.0026,-1.1823,0.1346,0.1473,-0.3145,0.3473,1.1178,0.3217,-0.4775,-0.1556,0.5022,2.3077
2.1019,-1.1726,0.1068,0.1247,-0.3023,0.3270,1.0849,0.3052,-0.3871,-0.1854,0.4292,2.2663
2.2020,-1.1569,0.0722,0.1311,-0.3231,0.3487,1.0449,0.2816,-0.3583,-0.2262,0.4237,2.2117
2.3032,-1.1420,0.0408,0.1448,-0.3262,0.3569,1.0093,0.2636,-0.3454,-0.2216,0.4103,2.1628
2.4025,-1.1296,0.0098,0.1315,-0.3130,0.3395,0.9747,0.2283,-0.3201,-0.3020,0.4401,2.1156
2.5028,-1.1196,-0.0240,0.0846,-0.3462,0.3564,0.9491,0.2051,-0.2689,-0.2828,0.3902,2.0813
2.6032,-1.1142,-0.0544,0.0705,-0.3173,0.3251,0.9250,0.1689,-0.2228,-0.3374,0.4043,2.0514
2.7038,-1.1018,-0.0879,0.1039,-0.3324,0.3482,0.9077,0.1354,-0.1751,-0.3590,0.3994,2.0218
2.8049,-1.0978,-0.1211,0.0675,-0.3308,0.3376,0.8848,0.0924,-0.1768,-0.4062,0.4430,1.9940
2.9051,-1.0890,-0.1541,0.0790,-0.3319,0.3412,0.8737,0.0567,-0.1185,-0.3938,0.4113,1.9740
3.0057,-1.0850,-0.1873,0.0178,-0.3297,0.3302,0.8620,0.0129,-0.1033,-0.4324,0.4446,1.9573
3.1059,-1.0839,-0.2220,0.0162,-0.3395,0.3399,0.8554,-0.0285,-0.0619,-0.4363,0.4407,1.9489
3.2056,-1.0801,-0.2543,0.0244,-0.3299,0.3308,0.8538,-0.0752,-0.0170,-0.4611,0.4614,1.9422
3.3066,-1.0746,-0.2896,0.0421,-0.3449,0.3475,0.8466,-0.1321,0.0289,-0.4735,0.4744,1.9276
3.4059,-1.0703,-0.3232,0.0444,-0.3409,0.3438,0.8505,-0.1791,0.0512,-0.4802,0.4830,1.9261
3.5061,-1.0763,-0.3574,-0.0499,-0.3410,0.3447,0.8547,-0.2260,0.0553,-0.4802,0.4834,1.9354
3.6063,-1.0787,-0.3910,-0.0239,-0.3404,0.3412,0.8653,-0.2801,0.0931,-0.5288,0.5369,1.9471
3.7071,-1.0831,-0.4258,-0.0259,-0.3484,0.3493,0.8690,-0.3279,0.0708,-0.4981,0.5031,1.9546
3.8065,-1.0643,-0.4801,-0.0161,-0.3443,0.3447,0.8839,-0.3836,0.1299,-0.5220,0.5379,1.9506
3.9067,-1.0667,-0.5137,-0.0165,-0.3283,0.3287,0.8934,-0.4319,0.1167,-0.4949,0.5085,1.9618
4.0067,-1.0782,-0.5491,-0.1072,-0.3447,0.3610,0.9086,-0.4852,0.1489,-0.5102,0.5314,1.9878
4.1078,-1.0813,-0.5805,-0.0593,-0.3260,0.3313,0.9183,-0.5332,0.1139,-0.4822,0.4955,2.0002
4.2072,-1.0969,-0.6136,-0.1182,-0.3290,0.3496,0.9325,-0.5833,0.1219,-0.4802,0.4954,2.0297
4.3066,-1.1043,-0.6479,-0.0961,-0.3412,0.3544,0.9397,-0.6313,0.0805,-0.4697,0.4766,2.0441
4.4070,-1.1152,-0.6806,-0.1064,-0.3307,0.3474,0.9385,-0.6859,0.0801,-0.4428,0.4500,2.0538
4.5067,-1.1264,-0.7113,-0.1295,-0.2978,0.3248,0.9410,-0.7273,0.0300,-0.4173,0.4184,2.0674
4.6074,-1.1417,-0.7432,-0.1477,-0.3148,0.3477,0.9431,-0.7693,0.0055,-0.3915,0.3915,2.0850
4.7074,-1.1528,-0.7744,-0.1187,-0.3081,0.3302,0.9480,-0.8140,0.0144,-0.4169,0.4172,2.1012
4.8085,-1.1714,-0.8065,-0.1722,-0.3184,0.3620,0.9409,-0.8512,-0.0470,-0.3901,0.3929,2.1128
4.9078,-1.1822,-0.8380,-0.1158,-0.3236,0.3437,0.9368,-0.8876,-0.0633,-0.3621,0.3676,2.1196
5.0081,-1.2015,-0.8642,-0.1879,-0.2678,0.3272,0.9249,-0.9216,-0.1032,-0.3229,0.3390,2.1272
5.1078,-1.2212,-0.8926,-0.1988,-0.2695,0.3349,0.9065,-0.9564,-0.1741,-0.3300,0.3731,2.1287
5.2082,-1.2432,-0.9195,-0.2149,-0.2699,0.3450,0.8936,-0.9873,-0.1757,-0.3067,0.3535,2.1379
5.3086,-1.2607,-0.9477,-0.1566,-0.2769,0.3181,0.8726,-1.0132,-0.2128,-0.2699,0.3437,2.1342
5.4076,-1.2830,-0.9762,-0.2100,-0.2854,0.3543,0.8543,-1.0425,-0.2080,-0.2763,0.3458,2.1384
5.5082,-1.3037,-0.9990,-0.2289,-0.2311,0.3253,0.8320,-1.0699,-0.2292,-0.2662,0.3513,2.1369
5.6078,-1.3291,-1.0217,-0.2309,-0.2329,0.3280,0.8085,-1.0959,-0.2463,-0.2516,0.3521,2.1389
5.7097,-1.3542,-1.0476,-0.2425,-0.2505,0.3487,0.7788,-1.1169,-0.2891,-0.2165,0.3612,2.1341
5.8088,-1.3758,-1.0713,-0.2353,-0.2539,0.3461,0.7481,-1.1397,-0.3153,-0.2089,0.3782,2.1250
5.9085,-1.4006,-1.0935,-0.2372,-0.2395,0.3370,0.7188,-1.1630,-0.3021,-0.2222,0.3751,2.1206
6.0092,-1.4255,-1.1136,-0.2520,-0.2009,0.3223,0.6890,-1.1840,-0.3067,-0.2060,0.3694,2.1156
6.1086,-1.4507,-1.1322,-0.2506,-0.1922,0.3158,0.6517,-1.2049,-0.3621,-0.2021,0.4147,2.1036
6.2098,-1.4792,-1.1519,-0.2807,-0.1981,0.3436,0.6167,-1.2220,-0.3602,-0.1723,0.3993,2.0971
6.3090,-1.5078,-1.1715,-0.2835,-0.1968,0.3451,0.5801,-1.2431,-0.3667,-0.1952,0.4154,2.0892
6.4093,-1.5309,-1.1902,-0.2569,-0.1996,0.3253,0.5395,-1.2615,-0.4069,-0.1890,0.4486,2.0717
6.5090,-1.5662,-1.2052,-0.3346,-0.1435,0.3641,0.5038,-1.2763,-0.3843,-0.1632,0.4176,2.0712
6.6100,-1.6250,-1.2373,-0.3283,-0.1339,0.3546,0.4636,-1.2913,-0.3974,-0.1430,0.4223,2.0893
6.7109,-1.6570,-1.2512,-0.3218,-0.1375,0.3500,0.4242,-1.3030,-0.3975,-0.1184,0.4147,2.0818
6.8102,-1.6848,-1.2655,-0.3019,-0.1421,0.3337,0.3773,-1.3253,-0.3799,-0.1078,0.3949,2.0629
6.9100,-1.7145,-1.2795,-0.2902,-0.1444,0.3242,0.3374,-1.3378,-0.3903,-0.1172,0.4076,2.0527
7.0108,-1.7466,-1.2895,-0.3201,-0.0983,0.3349,0.2969,-1.3487,-0.3942,-0.1121,0.4098,2.0444
