time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0008,-2.0967,0.7770,0.3830,0.0165,0.3833,1.5940,0.6395,-0.5785,0.2029,0.6130,3.6932
0.0996,-2.0635,0.7761,0.3577,0.0088,0.3578,1.5329,0.6522,-0.6030,0.1644,0.6250,3.5986
0.2009,-2.0288,0.7772,0.3505,0.0118,0.3507,1.4740,0.6701,-0.5960,0.1721,0.6203,3.5045
0.3015,-1.9914,0.7763,0.3500,0.0013,0.3500,1.4146,0.6830,-0.5821,0.1561,0.6026,3.4072
0.4007,-1.9564,0.7763,0.3491,-0.0253,0.3500,1.3510,0.6937,-0.6202,0.1221,0.6321,3.3084
0.5003,-1.9198,0.7711,0.3563,-0.0465,0.3593,1.2917,0.7057,-0.6126,0.1247,0.6252,3.2122
0.5998,-1.8862,0.7666,0.3439,-0.0430,0.3465,1.2315,0.7179,-0.6083,0.1216,0.6204,3.1181
0.7014,-1.8478,0.7603,0.3630,-0.0537,0.3669,1.1662,0.7259,-0.6325,0.0985,0.6401,3.0143
0.8010,-1.8118,0.7558,0.3623,-0.0457,0.3651,1.1045,0.7330,-0.6280,0.0784,0.6328,2.9163
0.9008,-1.7779,0.7477,0.3457,-0.0850,0.3559,1.0288,0.7476,-0.6213,0.0564,0.6239,2.8066
1.0004,-1.7458,0.7356,0.3282,-0.1131,0.3472,0.9644,0.7510,-0.6380,0.0375,0.6391,2.7103
1.1011,-1.7120,0.7241,0.3361,-0.1197,0.3568,0.8972,0.7547,-0.6450,0.0429,0.6464,2.6094
1.2014,-1.6809,0.7132,0.3208,-0.1110,0.3395,0.8357,0.7549,-0.6195,0.0121,0.6197,2.5170
1.3013,-1.6438,0.7031,0.3441,-0.1043,0.3595,0.7715,0.7502,-0.6209,-0.0197,0.6212,2.4157
1.4012,-1.6097,0.6917,0.3324,-0.1327,0.3580,0.7081,0.7501,-0.6189,-0.0146,0.6190,2.3185
1.5018,-1.5793,0.6736,0.3245,-0.1627,0.3630,0.6502,0.7407,-0.5881,-0.0525,0.5905,2.2305
1.6027,-1.5547,0.6603,0.2743,-0.1405,0.3082,0.5959,0.7290,-0.5465,-0.1051,0.5565,2.1517
1.7027,-1.5223,0.6438,0.3097,-0.1431,0.3412,0.5420,0.7278,-0.5405,-0.0938,0.5486,2.0661
1.8022,-1.4889,0.6269,0.3278,-0.1588,0.3642,0.4914,0.7137,-0.5047,-0.1313,0.5215,1.9821
1.9027,-1.4623,0.6101,0.2679,-0.1812,0.3235,0.4454,0.6953,-0.4620,-0.1628,0.4898,1.9096
2.0024,-1.4390,0.5889,0.2419,-0.2058,0.3176,0.4023,0.6782,-0.4271,-0.1720,0.4604,1.8434
2.1041,-1.4189,0.5783,0.2785,-0.1809,0.3321,0.3617,0.6563,-0.4164,-0.1989,0.4615,1.7823
2.2026,-1.3973,0.5568,0.2389,-0.2012,0.3123,0.3253,0.6360,-0.3649,-0.2031,0.4176,1.7244
2.3026,-1.3686,0.5344,0.2690,-0.2060,0.3388,0.2968,0.6127,-0.3016,-0.2296,0.3790,1.6672
2.4032,-1.3455,0.5123,0.2265,-0.2333,0.3251,0.2679,0.5889,-0.2783,-0.2396,0.3672,1.6152
2.5027,-1.3246,0.4848,0.2111,-0.2536,0.3300,0.2421,0.5639,-0.2584,-0.2572,0.3646,1.5687
2.6044,-1.3024,0.4588,0.2218,-0.2563,0.3390,0.2239,0.5411,-0.1908,-0.2389,0.3057,1.5286
2.7041,-1.2791,0.4319,0.2303,-0.2580,0.3458,0.2042,0.5147,-0.1810,-0.2542,0.3121,1.4856
2.8033,-1.2581,0.4073,0.2182,-0.2468,0.3294,0.1886,0.4887,-0.1484,-0.2593,0.2988,1.4491
2.9033,-1.2362,0.3808,0.2112,-0.2600,0.3349,0.1793,0.4615,-0.1117,-0.2648,0.2874,1.4178
3.0037,-1.2183,0.3511,0.1878,-0.2870,0.3430,0.1707,0.4340,-0.0787,-0.2696,0.2809,1.3915
3.1047,-1.2051,0.3189,0.1662,-0.3000,0.3429,0.1680,0.4087,-0.0414,-0.2566,0.2599,1.3761
3.2047,-1.1863,0.2894,0.1846,-0.2954,0.3483,0.1698,0.3806,0.0113,-0.2714,0.2716,1.3592
3.3043,-1.1691,0.2585,0.1760,-0.3095,0.3561,0.1700,0.3555,0.0089,-0.2580,0.2581,1.3426
4.4209,-1.1534,0.2278,0.1789,-0.3181,0.3649,0.1843,0.3303,0.1349,-0.2611,0.2939,1.3416
5.0108,-1.1544,0.1953,-0.0113,-0.3281,0.3283,0.2261,0.3071,0.4480,-0.2391,0.5078,1.3850
5.2842,-1.1568,0.1619,-0.0304,-0.3272,0.3286,0.2887,0.2808,0.5764,-0.2651,0.6344,1.4504
5.4462,-1.1636,0.1281,-0.0801,-0.3333,0.3428,0.3351,0.2580,0.4905,-0.2557,0.5531,1.5044
5.5678,-1.1742,0.0964,-0.0830,-0.3157,0.3264,0.3914,0.2319,0.5334,-0.2743,0.5998,1.5715
5.6756,-1.1863,0.0637,-0.1146,-0.3282,0.3477,0.4401,0.2037,0.4959,-0.2880,0.5735,1.6324
5.7781,-1.1942,0.0293,-0.0858,-0.3411,0.3517,0.4919,0.1705,0.5027,-0.3346,0.6038,1.6920
5.8802,-1.2058,-0.0014,-0.0897,-0.3185,0.3309,0.5387,0.1389,0.4755,-0.3564,0.5943,1.7501
5.9801,-1.2223,-0.0337,-0.1632,-0.3273,0.3657,0.5533,0.1060,0.4429,-0.3532,0.5665,1.7811
6.0797,-1.2388,-0.0663,-0.1655,-0.3258,0.3654,0.5984,0.0654,0.4332,-0.3876,0.5812,1.8419
6.1799,-1.2557,-0.0957,-0.1535,-0.3184,0.3534,0.6385,0.0230,0.3869,-0.4306,0.5788,1.8979
6.2804,-1.2722,-0.1239,-0.1552,-0.3020,0.3396,0.6757,-0.0213,0.3586,-0.4539,0.5785,1.9507
6.3815,-1.2901,-0.1573,-0.1693,-0.3268,0.3680,0.7143,-0.0723,0.3544,-0.4952,0.6090,2.0062
