time_s,leader_x_m,leader_y_m,follower_x_m,follower_y_m,distance_m
14.1358,-3.8457,-0.2660,-2.8573,-0.3441,0.9915
14.2365,-3.8340,-0.2005,-2.8412,-0.2691,0.9952
14.3377,-3.8176,-0.1680,-2.8219,-0.2332,0.9979
14.4367,-3.7972,-0.1383,-2.8024,-0.1695,0.9952
14.5382,-3.7693,-0.0765,-2.7803,-0.1406,0.9911
14.6381,-3.7443,-0.0491,-2.7468,-0.0962,0.9986
14.7388,-3.7084,0.0048,-2.7083,-0.0706,1.0029
14.8387,-3.6734,0.0289,-2.6811,-0.0263,0.9938
14.9383,-3.6316,0.0715,-2.6419,0.0009,0.9922
15.0401,-3.5903,0.0900,-2.5945,0.0261,0.9978
15.1387,-3.5412,0.1213,-2.5546,0.0766,0.9876
15.2384,-3.4981,0.1324,-2.5084,0.0997,0.9903
15.3390,-3.4471,0.1507,-2.4501,0.1402,0.9970
15.4399,-3.3971,0.1559,-2.3999,0.1530,0.9972
15.5406,-3.3470,0.1614,-2.3505,0.1708,0.9965
15.6400,-3.2974,0.1594,-2.2940,0.1690,1.0034
15.7441,-3.2271,0.1330,-2.2519,0.1548,0.9754
15.8449,-3.1788,0.1258,-2.2055,0.1494,0.9737
15.9441,-3.1324,0.1061,-2.1428,0.1339,0.9901
16.0441,-3.0880,0.0920,-2.0852,0.1219,1.0032
16.1439,-3.0474,0.0588,-2.0470,0.0963,1.0010
16.2441,-3.0089,0.0379,-2.0097,0.0806,1.0002
16.3442,-2.9714,-0.0057,-1.9675,0.0453,1.0052
16.4445,-2.9391,-0.0304,-1.9348,0.0240,1.0058
16.5447,-2.9130,-0.0844,-1.9064,-0.0221,1.0085
16.6469,-2.8869,-0.1132,-1.8860,-0.0489,1.0029
16.7445,-2.8677,-0.1747,-1.8654,-0.1023,1.0049
16.8449,-2.8584,-0.2061,-1.8404,-0.1333,1.0205
16.9457,-2.8446,-0.2709,-1.8222,-0.1958,1.0252
17.0462,-2.8381,-0.3028,-1.8204,-0.2295,1.0203
17.1457,-2.8385,-0.3692,-1.8400,-0.2929,1.0014
17.2461,-2.8421,-0.4023,-1.8366,-0.3264,1.0083
17.3467,-2.8504,-0.4697,-1.8313,-0.3921,1.0221
17.4469,-2.8693,-0.5014,-1.8380,-0.4232,1.0342
17.5460,-2.8877,-0.5650,-1.8772,-0.4907,1.0132
17.6488,-2.9124,-0.5940,-1.9219,-0.5237,0.9930
17.7486,-2.9383,-0.6516,-1.9416,-0.5891,0.9986
17.8500,-2.9993,-0.7081,-1.9533,-0.6438,1.0480
17.9478,-3.0344,-0.7560,-1.9899,-0.6958,1.0462
18.0495,-3.0728,-0.7771,-2.0371,-0.7164,1.0374
18.1479,-3.1161,-0.8161,-2.0911,-0.7601,1.0265
18.2492,-3.1583,-0.8327,-2.1415,-0.7803,1.0182
18.3493,-3.2051,-0.8611,-2.1913,-0.8240,1.0144
18.4502,-3.2528,-0.8706,-2.2412,-0.8418,1.0121
18.5497,-3.3024,-0.8862,-2.2978,-0.8750,1.0046
18.6515,-3.3516,-0.8899,-2.3478,-0.8867,1.0038
18.7513,-3.4054,-0.8899,-2.4005,-0.8949,1.0049
18.8525,-3.4551,-0.8868,-2.4593,-0.8671,0.9960
18.9511,-3.5016,-0.8775,-2.5097,-0.8705,0.9920
19.0542,-3.5501,-0.8609,-2.5512,-0.8711,0.9990
19.1524,-3.5895,-0.8481,-2.5964,-0.8664,0.9933
19.2534,-3.6307,-0.8154,-2.6400,-0.8601,0.9917
19.3532,-3.6691,-0.7946,-2.6773,-0.8498,0.9933
19.4543,-3.7073,-0.7495,-2.6998,-0.8213,1.0101
19.5538,-3.7387,-0.7250,-2.7337,-0.7977,1.0075
19.6545,-3.7679,-0.6741,-2.7781,-0.7427,0.9922
19.7537,-3.7926,-0.6457,-2.8039,-0.7132,0.9910
19.8581,-3.8084,-0.5072,-2.8165,-0.6504,1.0021
19.9556,-3.8253,-0.4760,-2.8256,-0.6131,1.0090
20.0571,-3.8349,-0.4130,-2.8329,-0.5346,1.0093
20.1549,-3.8408,-0.3807,-2.8414,-0.4952,1.0059
20.2572,-3.8400,-0.3148,-2.8453,-0.4167,0.9998
20.3556,-3.8341,-0.2812,-2.8487,-0.3772,0.9900
20.4574,-3.8245,-0.2152,-2.8350,-0.2982,0.9930
20.5559,-3.8094,-0.1819,-2.8217,-0.2579,0.9907
20.6581,-3.7887,-0.1184,-2.7999,-0.1810,0.9908
20.7582,-3.7683,-0.0880,-2.7736,-0.1496,0.9966
20.8599,-3.7368,-0.0307,-2.7331,-0.0342,1.0037
20.9614,-3.7039,-0.0046,-2.7102,-0.0105,0.9937
21.0601,-3.6693,0.0466,-2.6781,0.0250,0.9915
21.1589,-3.6286,0.0677,-2.6373,0.0326,0.9919
21.2640,-3.5893,0.1069,-2.5891,0.0482,1.0019
21.3621,-3.5432,0.1222,-2.5418,0.0605,1.0032
21.4632,-3.4963,0.1505,-2.5037,0.0914,0.9944
21.5659,-3.4483,0.1603,-2.4521,0.1126,0.9974
21.6669,-3.4021,0.1756,-2.4031,0.1543,0.9992
21.7670,-3.3491,0.1787,-2.3500,0.1687,0.9991
21.8671,-3.2673,0.1414,-2.3034,0.1946,0.9654
21.9683,-3.2187,0.1376,-2.2448,0.1945,0.9756
22.0676,-3.1675,0.1279,-2.1880,0.1769,0.9808
22.1670,-3.1247,0.1170,-2.1362,0.1587,0.9894
22.2665,-3.0816,0.1056,-2.0862,0.1189,0.9955
22.3668,-3.0356,0.0771,-2.0371,0.0985,0.9987
22.4683,-2.9957,0.0581,-1.9969,0.0653,0.9988
22.5678,-2.9600,0.0172,-1.9622,0.0515,0.9984
22.6680,-2.9253,-0.0056,-1.9285,0.0409,0.9978
22.7682,-2.8961,-0.0559,-1.8950,0.0146,1.0037
22.8698,-2.8762,-0.0837,-1.8635,-0.0651,1.0129
22.9688,-2.8520,-0.1425,-1.8393,-0.1131,1.0130
23.0684,-2.8351,-0.1744,-1.8307,-0.1294,1.0054
23.1694,-2.8259,-0.2381,-1.8244,-0.1658,1.0041
23.2688,-2.8140,-0.2707,-1.8143,-0.1878,1.0031
23.3677,-2.8167,-0.3363,-1.8088,-0.2372,1.0127
23.4717,-2.8136,-0.3683,-1.8060,-0.2690,1.0124
23.5724,-2.8238,-0.4695,-1.8098,-0.3386,1.0225
23.6731,-2.8351,-0.5028,-1.8232,-0.3781,1.0195
23.7718,-2.8523,-0.5337,-1.8381,-0.4564,1.0172
23.8745,-2.9036,-0.6455,-1.8542,-0.4935,1.0603
23.9736,-2.9298,-0.7034,-1.8871,-0.5715,1.0509
24.0738,-2.9593,-0.7023,-1.9218,-0.6087,1.0418
24.1770,-2.9951,-0.7534,-1.9605,-0.7285,1.0349
24.2759,-3.0315,-0.8004,-2.0111,-0.7909,1.0205
24.3751,-3.0719,-0.8188,-2.0689,-0.8058,1.0031
24.4758,-3.1181,-0.8555,-2.1088,-0.8224,1.0098
24.5754,-3.1586,-0.8700,-2.1497,-0.8292,1.0098
24.6768,-3.2063,-0.8967,-2.2027,-0.8505,1.0047
24.7767,-3.2576,-0.9052,-2.2527,-0.8642,1.0057
24.8760,-3.3073,-0.9180,-2.2948,-0.8967,1.0128
24.9774,-3.3670,-0.8698,-2.3517,-0.9103,1.0162
25.0766,-3.4196,-0.8688,-2.4124,-0.9243,1.0087
25.1777,-3.4652,-0.8631,-2.4691,-0.8673,0.9961
25.2778,-3.5145,-0.8495,-2.5189,-0.8465,0.9956
25.3777,-3.5612,-0.8367,-2.5590,-0.8441,1.0023
25.4781,-3.6057,-0.8125,-2.6052,-0.8419,1.0010
25.5781,-3.6445,-0.7918,-2.6501,-0.8330,0.9952
25.6808,-3.6843,-0.7529,-2.6909,-0.8107,0.9951
25.7793,-3.7186,-0.7294,-2.7219,-0.7921,0.9986
25.8783,-3.7487,-0.6798,-2.7579,-0.7449,0.9929
25.9804,-3.7786,-0.6515,-2.7843,-0.7180,0.9965
26.0781,-3.8021,-0.5956,-2.8023,-0.6618,1.0020
26.1791,-3.8191,-0.5640,-2.8266,-0.6326,0.9949
26.2795,-3.8348,-0.5026,-2.8462,-0.5728,0.9911
26.3820,-3.8425,-0.4720,-2.8528,-0.5123,0.9905
26.4788,-3.8492,-0.4070,-2.8490,-0.4574,1.0014
26.5798,-3.8472,-0.3747,-2.8506,-0.4381,0.9986
26.6798,-3.8443,-0.3087,-2.8542,-0.3936,0.9937
26.7816,-3.8333,-0.2766,-2.8429,-0.3667,0.9945
26.8816,-3.8181,-0.2110,-2.8234,-0.3002,0.9987
26.9805,-3.7690,-0.1292,-2.8032,-0.2628,0.9751
27.0803,-3.7435,-0.0677,-2.7756,-0.1845,0.9750
27.1819,-3.7134,-0.0423,-2.7418,-0.1444,0.9770
27.2827,-3.6806,0.0108,-2.7059,-0.0666,0.9778
27.3828,-3.6474,0.0340,-2.6668,-0.0324,0.9829
27.4811,-3.6076,0.0775,-2.6213,0.0266,0.9876
27.5818,-3.5653,0.0946,-2.5787,0.0543,0.9874
27.6841,-3.5218,0.1239,-2.5278,0.1003,0.9943
27.7831,-3.4751,0.1350,-2.4752,0.1182,1.0000
27.8829,-3.4277,0.1543,-2.4273,0.1410,1.0005
27.9836,-3.3751,0.1598,-2.3836,0.1478,0.9917
28.0833,-3.3262,0.1652,-2.3366,0.1601,0.9895
28.1850,-3.2720,0.1654,-2.2746,0.1634,0.9974
28.2876,-3.2255,0.1611,-2.2076,0.1576,1.0178
28.3855,-3.1752,0.1513,-2.1629,0.1568,1.0124
28.4858,-3.1285,0.1323,-2.1297,0.1539,0.9990
28.5852,-3.0849,0.1180,-2.0827,0.1503,1.0028
28.6858,-3.0417,0.1027,-2.0309,0.1296,1.0112
28.7880,-3.0033,0.0650,-1.9953,0.1154,1.0093
28.8865,-2.9678,0.0445,-1.9689,0.0984,1.0004
28.9878,-2.9219,-0.0739,-1.9361,0.0586,0.9947
29.0893,-2.8961,-0.1012,-1.9004,0.0307,1.0044
29.1885,-2.8694,-0.1559,-1.8793,-0.0387,0.9969
29.2872,-2.8502,-0.1870,-1.8621,-0.0789,0.9940
29.3865,-2.8345,-0.2471,-1.8412,-0.1588,0.9972
29.4877,-2.8183,-0.2804,-1.8267,-0.1994,0.9950
29.5869,-2.8130,-0.3446,-1.8153,-0.2778,0.9999
29.6880,-2.8132,-0.3771,-1.8005,-0.3134,1.0147
29.7893,-2.8146,-0.4443,-1.7971,-0.3807,1.0195
29.8885,-2.8223,-0.4768,-1.8120,-0.4096,1.0125
29.9898,-2.8355,-0.5432,-1.8370,-0.4688,1.0012
