time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0008,-2.3328,-0.8071,-0.1430,0.3101,0.3415,-0.6963,-0.8653,-0.1409,0.4091,0.4327,1.6376
0.1006,-2.3451,-0.7744,-0.1331,0.3224,0.3488,-0.7035,-0.8223,-0.0755,0.4280,0.4346,1.6422
0.2004,-2.3567,-0.7432,-0.1467,0.2997,0.3337,-0.7166,-0.7802,-0.1000,0.4214,0.4331,1.6406
0.2999,-2.3634,-0.7110,-0.0864,0.3170,0.3285,-0.7243,-0.7365,-0.0750,0.4363,0.4427,1.6393
0.4001,-2.3716,-0.6778,-0.0694,0.3425,0.3495,-0.7368,-0.6938,-0.0812,0.4341,0.4416,1.6349
0.5002,-2.3805,-0.6430,-0.0945,0.3445,0.3572,-0.7376,-0.6550,0.0348,0.3833,0.3848,1.6430
0.6011,-2.3840,-0.6104,-0.0822,0.3201,0.3305,-0.7238,-0.6132,0.1083,0.3953,0.4099,1.6602
0.7013,-2.3920,-0.5737,-0.0899,0.3588,0.3699,-0.7172,-0.5726,0.0785,0.4041,0.4116,1.6748
0.8002,-2.3978,-0.5401,-0.1029,0.3731,0.3870,-0.7096,-0.5326,0.0891,0.3977,0.4076,1.6882
0.9007,-2.3984,-0.5075,-0.0145,0.3341,0.3344,-0.7038,-0.4949,0.0679,0.3790,0.3850,1.6946
1.0009,-2.3969,-0.4729,-0.0130,0.3405,0.3407,-0.6844,-0.4576,0.2318,0.3520,0.4214,1.7125
1.1020,-2.3991,-0.4384,-0.0295,0.3441,0.3453,-0.6568,-0.4219,0.2784,0.3511,0.4481,1.7424
1.2024,-2.3977,-0.4041,-0.0199,0.3439,0.3444,-0.6331,-0.3862,0.2622,0.3346,0.4250,1.7647
1.3008,-2.3958,-0.3704,0.0057,0.3381,0.3382,-0.6063,-0.3510,0.2740,0.3454,0.4409,1.7896
1.4009,-2.3968,-0.3371,0.0141,0.3328,0.3331,-0.5777,-0.3157,0.2889,0.3457,0.4505,1.8192
1.5014,-2.3850,-0.3018,0.0575,0.3449,0.3496,-0.5478,-0.2798,0.3253,0.3528,0.4799,1.8373
1.6021,-2.3763,-0.2682,0.0675,0.3416,0.3482,-0.5129,-0.2443,0.3478,0.3468,0.4912,1.8636
1.7020,-2.3722,-0.2353,0.0426,0.3310,0.3337,-0.4783,-0.2112,0.3689,0.3285,0.4939,1.8940
1.8022,-2.3688,-0.1996,0.0274,0.3495,0.3506,-0.4474,-0.1764,0.3332,0.3361,0.4732,1.9215
1.9024,-2.3872,-0.1574,0.1167,0.3312,0.3512,-0.3803,-0.1405,0.3200,0.3451,0.4706,2.0070
2.0023,-2.3761,-0.1234,0.1034,0.3408,0.3561,-0.3466,-0.1066,0.3157,0.3253,0.4533,2.0295
2.1032,-2.3641,-0.0912,0.0986,0.3500,0.3636,-0.3201,-0.0746,0.3034,0.3228,0.4430,2.0441
2.2035,-2.3504,-0.0588,0.1158,0.3357,0.3551,-0.2912,-0.0408,0.2996,0.3268,0.4433,2.0592
2.3030,-2.3391,-0.0283,0.1192,0.3252,0.3464,-0.2653,-0.0104,0.2769,0.3080,0.4142,2.0739
2.4028,-2.3252,0.0031,0.1475,0.3106,0.3438,-0.2349,0.0225,0.3026,0.3176,0.4387,2.0904
2.5040,-2.3076,0.0326,0.1460,0.3066,0.3396,-0.2150,0.0553,0.1892,0.3063,0.3600,2.0927
2.6028,-2.2909,0.0607,0.1525,0.2919,0.3293,-0.2024,0.0877,0.1519,0.3156,0.3502,2.0887
2.7031,-2.2727,0.0898,0.1445,0.2806,0.3156,-0.1862,0.1191,0.1659,0.3158,0.3568,2.0866
2.8027,-2.2560,0.1236,0.1519,0.3254,0.3591,-0.1705,0.1487,0.1643,0.2989,0.3411,2.0856
2.9030,-2.2344,0.1494,0.1934,0.2841,0.3437,-0.1527,0.1818,0.1912,0.3036,0.3588,2.0819
3.0035,-2.2127,0.1742,0.2040,0.2634,0.3332,-0.1476,0.2164,0.0360,0.3303,0.3323,2.0655
3.1033,-2.1907,0.1994,0.2142,0.2764,0.3497,-0.1492,0.2454,0.0410,0.3099,0.3126,2.0421
3.2045,-2.1706,0.2276,0.1991,0.2844,0.3471,-0.1509,0.2750,0.0036,0.3012,0.3012,2.0202
3.3041,-2.1471,0.2530,0.2049,0.2866,0.3523,-0.1462,0.3066,0.0507,0.3081,0.3122,2.0016
3.4041,-2.1232,0.2751,0.2402,0.2293,0.3321,-0.1499,0.3362,-0.0091,0.3002,0.3004,1.9743
3.5042,-2.0966,0.2957,0.2517,0.2185,0.3333,-0.1512,0.3642,-0.0148,0.2559,0.2563,1.9467
3.6052,-2.0721,0.3165,0.2431,0.2156,0.3249,-0.1527,0.3896,-0.0112,0.2558,0.2560,1.9207
3.7046,-2.0462,0.3391,0.2321,0.2341,0.3297,-0.1540,0.4159,-0.0118,0.2650,0.2653,1.8938
3.8045,-2.0183,0.3591,0.2629,0.2145,0.3393,-0.1516,0.4427,0.0203,0.2671,0.2679,1.8686
3.9044,-1.9884,0.3765,0.3074,0.1749,0.3537,-0.1537,0.4691,0.0012,0.2707,0.2707,1.8371
4.0046,-1.9620,0.3911,0.2726,0.1589,0.3155,-0.1500,0.4924,0.0675,0.2256,0.2355,1.8148
4.1039,-1.9277,0.4095,0.3212,0.1802,0.3683,-0.1410,0.5135,0.0753,0.2160,0.2287,1.7898
4.2055,-1.8983,0.4285,0.2977,0.1941,0.3554,-0.1319,0.5348,0.0908,0.2119,0.2306,1.7696
4.3047,-1.8657,0.4425,0.3232,0.1797,0.3698,-0.1251,0.5561,0.0817,0.2141,0.2291,1.7443
4.4053,-1.8353,0.4554,0.3140,0.1296,0.3397,-0.1187,0.5791,0.0720,0.2250,0.2362,1.7210
4.5053,-1.7997,0.4664,0.3321,0.1314,0.3572,-0.1013,0.5921,0.2047,0.1163,0.2354,1.7030
4.6056,-1.7655,0.4785,0.3361,0.1303,0.3605,-0.0762,0.6037,0.2414,0.1120,0.2661,1.6940
4.7053,-1.7315,0.4892,0.3412,0.1341,0.3666,-0.0504,0.6146,0.2492,0.1021,0.2693,1.6858
