time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0006,-1.4733,0.3271,0.3363,-0.2318,0.4085,1.6948,0.6319,-0.5586,0.0030,0.5586,3.1827
0.1008,-1.4414,0.2960,0.3037,-0.3174,0.4393,1.6423,0.6276,-0.5302,-0.0511,0.5327,3.1014
0.2003,-1.4144,0.2616,0.2679,-0.3415,0.4340,1.5750,0.6278,-0.5635,-0.0875,0.5702,3.0117
0.3001,-1.3839,0.2303,0.2996,-0.3164,0.4357,1.5255,0.6142,-0.5033,-0.1429,0.5232,2.9347
0.4007,-1.3467,0.1970,0.2677,-0.3275,0.4230,1.4708,0.5993,-0.5301,-0.1372,0.5476,2.8461
0.5008,-1.3166,0.1635,0.2968,-0.3332,0.4462,1.4205,0.5791,-0.4993,-0.2051,0.5398,2.7685
0.6012,-1.2921,0.1266,0.2303,-0.3956,0.4577,1.3715,0.5579,-0.4791,-0.2219,0.5280,2.6983
0.7020,-1.2711,0.0877,0.2135,-0.3906,0.4451,1.3210,0.5353,-0.4940,-0.2399,0.5492,2.6305
0.8014,-1.2473,0.0486,0.2339,-0.3788,0.4452,1.2749,0.5069,-0.4760,-0.2597,0.5422,2.5635
0.9007,-1.2281,0.0097,0.1979,-0.3869,0.4346,1.2319,0.4753,-0.4251,-0.3219,0.5332,2.5037
1.0018,-1.2063,-0.0302,0.2094,-0.3952,0.4473,1.1912,0.4381,-0.4179,-0.3600,0.5516,2.4428
1.1021,-1.1883,-0.0721,0.1620,-0.4244,0.4543,1.1440,0.4005,-0.3668,-0.3885,0.5344,2.3796
1.2021,-1.1747,-0.1148,0.1424,-0.4150,0.4387,1.1096,0.3570,-0.3273,-0.4145,0.5281,2.3325
1.3018,-1.1604,-0.1585,0.1443,-0.4341,0.4574,1.0758,0.3129,-0.3262,-0.4471,0.5534,2.2854
1.4023,-1.1497,-0.1988,0.1191,-0.4125,0.4293,1.0461,0.2637,-0.2949,-0.4862,0.5686,2.2440
1.5031,-1.1267,-0.2415,0.1087,-0.4291,0.4427,1.0161,0.2137,-0.2893,-0.4982,0.5761,2.1906
1.6026,-1.1142,-0.2812,0.0770,-0.4153,0.4224,0.9984,0.1639,-0.1986,-0.5035,0.5413,2.1590
1.7027,-1.1171,-0.3271,0.0138,-0.4478,0.4480,0.9720,0.1126,-0.2340,-0.5086,0.5599,2.1349
1.8029,-1.1097,-0.3702,0.0555,-0.4363,0.4398,0.9558,0.0612,-0.1760,-0.5152,0.5444,2.1101
1.9027,-1.1085,-0.4131,0.0352,-0.4344,0.4358,0.9412,0.0114,-0.1390,-0.4899,0.5092,2.0931
2.0029,-1.1034,-0.4560,0.0461,-0.4298,0.4323,0.9270,-0.0457,-0.1325,-0.5478,0.5636,2.0714
2.1023,-1.1062,-0.5012,-0.0321,-0.4382,0.4394,0.9151,-0.0986,-0.1367,-0.5345,0.5517,2.0610
2.2031,-1.1127,-0.5445,-0.0537,-0.4356,0.4389,0.9058,-0.1498,-0.1042,-0.5195,0.5298,2.0567
2.3027,-1.1181,-0.5887,-0.0319,-0.4350,0.4361,0.8965,-0.2011,-0.0913,-0.5117,0.5197,2.0516
2.4027,-1.1273,-0.6357,-0.0731,-0.4590,0.4648,0.8870,-0.2574,-0.0901,-0.5480,0.5553,2.0495
2.5037,-1.1339,-0.6771,-0.0743,-0.4284,0.4348,0.8834,-0.3093,-0.0623,-0.5398,0.5434,2.0506
2.6038,-1.1410,-0.7206,-0.1094,-0.4231,0.4370,0.8830,-0.3608,-0.0203,-0.5229,0.5233,2.0557
2.7043,-1.1632,-0.7617,-0.1702,-0.4150,0.4486,0.8781,-0.4127,-0.0337,-0.5157,0.5168,2.0709
2.8040,-1.1762,-0.8046,-0.1400,-0.4255,0.4480,0.8746,-0.4644,-0.0351,-0.5174,0.5186,2.0788
2.9040,-1.1954,-0.8449,-0.1915,-0.4109,0.4534,0.8465,-0.5327,-0.0626,-0.5287,0.5324,2.0657
3.0047,-1.2104,-0.8842,-0.1605,-0.3984,0.4295,0.8419,-0.5851,-0.0568,-0.5259,0.5289,2.0739
3.1037,-1.2330,-0.9239,-0.2201,-0.3765,0.4361,0.8364,-0.6401,-0.0526,-0.5302,0.5328,2.0888
