time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0000,-2.3608,0.6231,0.3280,0.0803,0.3376,2.9321,0.0698,-0.2111,0.1783,0.2764,5.3218
0.0009,-2.3608,0.6231,0.3280,0.0803,0.3376,2.9131,0.0884,-0.1978,0.1837,0.2699,5.3010
0.0012,-2.3608,0.6231,0.3280,0.0803,0.3376,2.8924,0.1028,-0.2857,0.1957,0.3463,5.2789
0.0014,-2.3608,0.6231,0.3280,0.0803,0.3376,2.8518,0.1381,-0.3818,0.3055,0.4890,5.2351
0.0486,-2.3608,0.6231,0.3280,0.0803,0.3376,2.8153,0.1665,-0.3641,0.2988,0.4710,5.1963
0.1490,-2.3246,0.6291,0.3510,0.0676,0.3574,2.7782,0.1941,-0.3677,0.2843,0.4648,5.1214
0.2506,-2.2918,0.6409,0.3312,0.0907,0.3434,2.7391,0.2218,-0.3672,0.2955,0.4714,5.0483
0.3497,-2.2561,0.6471,0.3469,0.0719,0.3543,2.6993,0.2490,-0.4285,0.2949,0.5202,4.9714
0.4499,-2.2210,0.6549,0.3491,0.0370,0.3511,2.6553,0.2780,-0.4411,0.2853,0.5253,4.8909
0.5498,-2.1832,0.6627,0.3683,0.0581,0.3729,2.6120,0.3077,-0.4349,0.2933,0.5245,4.8083
0.6497,-2.1512,0.6624,0.3415,0.0392,0.3438,2.5644,0.3372,-0.4456,0.2922,0.5328,4.7268
0.7493,-2.1131,0.6632,0.3674,0.0189,0.3679,2.5167,0.3697,-0.4662,0.3148,0.5625,4.6391
0.8505,-2.0796,0.6661,0.3503,0.0223,0.3510,2.4699,0.3967,-0.4933,0.2837,0.5690,4.5574
0.9508,-2.0438,0.6667,0.3556,-0.0208,0.3562,2.4204,0.4250,-0.4990,0.2799,0.5721,4.4707
1.0504,-2.0084,0.6631,0.3523,-0.0275,0.3534,2.3677,0.4517,-0.5159,0.2791,0.5866,4.3811
1.1503,-1.9735,0.6583,0.3502,-0.0409,0.3526,2.3155,0.4804,-0.5190,0.2849,0.5921,4.2927
1.2509,-1.9366,0.6549,0.3441,-0.0394,0.3464,2.2684,0.5041,-0.4943,0.2512,0.5545,4.2077
1.3525,-1.8983,0.6533,0.3704,-0.0234,0.3711,2.2142,0.5343,-0.5440,0.2625,0.6041,4.1142
1.4516,-1.8646,0.6509,0.3400,-0.0511,0.3438,2.1379,0.5530,-0.5573,0.2228,0.6002,4.0037
1.5512,-1.8337,0.6360,0.3187,-0.1184,0.3400,2.0854,0.5745,-0.5340,0.2198,0.5775,3.9196
1.6515,-1.7958,0.6313,0.3631,-0.0789,0.3715,2.0263,0.5951,-0.5626,0.2158,0.6025,3.8223
1.7511,-1.7742,0.6215,0.3309,-0.0920,0.3435,1.9718,0.6180,-0.5495,0.2266,0.5944,3.7460
1.8511,-1.7331,0.6127,0.3871,-0.0906,0.3976,1.9136,0.6379,-0.5878,0.1773,0.6140,3.6468
1.9520,-1.7019,0.6028,0.3265,-0.1217,0.3484,1.8509,0.6464,-0.6193,0.1120,0.6294,3.5531
2.0520,-1.6744,0.5870,0.2889,-0.1483,0.3247,1.7895,0.6583,-0.6134,0.1223,0.6255,3.4646
2.1529,-1.6372,0.5722,0.3461,-0.1478,0.3763,1.7236,0.6725,-0.6446,0.1396,0.6595,3.3623
2.2532,-1.6073,0.5614,0.3247,-0.1213,0.3466,1.6650,0.6834,-0.6045,0.1260,0.6175,3.2745
2.3526,-1.5764,0.5471,0.3127,-0.1310,0.3390,1.5964,0.6921,-0.6762,0.0557,0.6785,3.1761
2.4531,-1.5460,0.5327,0.2896,-0.1687,0.3351,1.5327,0.6926,-0.6702,0.0255,0.6707,3.0829
2.5528,-1.5192,0.5107,0.2741,-0.2050,0.3423,1.4690,0.6925,-0.6573,0.0264,0.6578,2.9938
2.6530,-1.4931,0.4896,0.2671,-0.2147,0.3427,1.4068,0.6949,-0.6248,0.0297,0.6255,2.9071
2.7533,-1.4622,0.4723,0.2970,-0.1851,0.3499,1.3379,0.6956,-0.6692,0.0198,0.6695,2.8090
2.8540,-1.4354,0.4533,0.2949,-0.1783,0.3446,1.2745,0.6965,-0.6231,-0.0205,0.6235,2.7207
2.9538,-1.4096,0.4322,0.2588,-0.2090,0.3326,1.2108,0.6851,-0.6306,-0.0886,0.6368,2.6326
3.0532,-1.3848,0.4102,0.2437,-0.2251,0.3317,1.1520,0.6735,-0.6203,-0.0883,0.6265,2.5503
3.1534,-1.3592,0.3820,0.2644,-0.2484,0.3628,1.0923,0.6630,-0.6001,-0.0846,0.6060,2.4676
