time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0009,-1.7093,0.3659,0.3288,-0.1586,0.3650,2.9026,0.1065,0.1232,0.2303,0.2612,4.6192
0.0998,-1.6825,0.3524,0.3053,-0.1390,0.3355,2.8749,0.1165,0.1031,0.2627,0.2822,4.5636
0.1994,-1.6507,0.3343,0.3134,-0.1671,0.3551,2.8442,0.1235,0.0622,0.3079,0.3141,4.4999
0.2993,-1.6308,0.3117,0.3143,-0.1386,0.3435,2.8152,0.1314,0.0577,0.2964,0.3020,4.4496
0.3992,-1.6040,0.2933,0.2675,-0.1927,0.3297,2.7791,0.1397,0.0445,0.3542,0.3570,4.3858
0.4989,-1.5745,0.2746,0.2662,-0.1848,0.3240,2.7438,0.1456,0.0269,0.3583,0.3593,4.3203
0.5994,-1.5476,0.2515,0.2673,-0.2165,0.3440,2.7058,0.1512,0.0077,0.3818,0.3819,4.2546
0.7002,-1.5222,0.2335,0.2550,-0.1820,0.3133,2.6638,0.1527,-0.0181,0.4011,0.4015,4.1868
0.7999,-1.4919,0.2094,0.2862,-0.2219,0.3621,2.6258,0.1536,-0.0473,0.3881,0.3909,4.1181
0.8992,-1.4674,0.1899,0.2693,-0.2311,0.3548,2.5837,0.1488,-0.0767,0.3898,0.3972,4.0513
0.9993,-1.4465,0.1641,0.2252,-0.2521,0.3380,2.5387,0.1441,-0.1186,0.4214,0.4378,3.9853
1.1007,-1.4224,0.1384,0.2679,-0.2630,0.3755,2.4978,0.1384,-0.1285,0.4090,0.4287,3.9202
1.2007,-1.4077,0.1157,0.1850,-0.2398,0.3028,2.4536,0.1268,-0.1902,0.4111,0.4529,3.8614
1.2998,-1.3810,0.0896,0.2196,-0.2422,0.3269,2.4093,0.1153,-0.2185,0.4136,0.4678,3.7904
1.4001,-1.3618,0.0645,0.1780,-0.2660,0.3201,2.3652,0.1032,-0.2303,0.4067,0.4674,3.7272
1.4998,-1.3419,0.0349,0.1898,-0.2791,0.3375,2.3175,0.0889,-0.2536,0.4145,0.4859,3.6598
1.6010,-1.3258,0.0043,0.1691,-0.2979,0.3426,2.2673,0.0689,-0.3117,0.4295,0.5307,3.5937
1.7005,-1.3108,-0.0260,0.1545,-0.3078,0.3444,2.2180,0.0518,-0.3297,0.4304,0.5422,3.5296
1.8004,-1.2905,-0.0518,0.1867,-0.2739,0.3315,2.1702,0.0329,-0.3273,0.4130,0.5270,3.4617
1.9011,-1.2736,-0.0826,0.1581,-0.2994,0.3386,2.1208,0.0120,-0.3376,0.4040,0.5265,3.3958
2.0019,-1.2667,-0.1148,0.0913,-0.3173,0.3302,2.0704,-0.0103,-0.3638,0.4082,0.5468,3.3388
2.1011,-1.2500,-0.1475,0.1393,-0.3164,0.3457,2.0264,-0.0296,-0.3661,0.4419,0.5738,3.2785
2.2011,-1.2417,-0.1813,0.0981,-0.3322,0.3463,1.9748,-0.0533,-0.3906,0.4162,0.5708,3.2190
2.3015,-1.2269,-0.2099,0.1242,-0.3138,0.3375,1.9214,-0.0743,-0.3788,0.4243,0.5688,3.1513
2.4007,-1.2162,-0.2435,0.0843,-0.3388,0.3491,1.8682,-0.0961,-0.3958,0.4181,0.5757,3.0879
2.5014,-1.2067,-0.2727,0.0887,-0.3260,0.3378,1.8128,-0.1179,-0.4074,0.4273,0.5904,3.0235
2.6006,-1.2044,-0.3090,0.0480,-0.3331,0.3365,1.7569,-0.1373,-0.4047,0.4333,0.5929,2.9663
