time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0008,-1.8464,0.6301,0.3227,-0.0605,0.3283,2.5194,0.2037,-0.5256,0.1588,0.5490,4.3866
0.1005,-1.8060,0.6199,0.3815,-0.0913,0.3923,2.4689,0.2197,-0.5106,0.1586,0.5347,4.2936
0.2004,-1.7770,0.6095,0.3195,-0.0947,0.3333,2.4123,0.2392,-0.5650,0.1742,0.5913,4.2057
0.3007,-1.7404,0.6031,0.3537,-0.0730,0.3612,2.3562,0.2549,-0.5770,0.1662,0.6005,4.1113
0.4007,-1.7078,0.5916,0.3427,-0.1013,0.3574,2.2984,0.2715,-0.5778,0.1657,0.6011,4.0190
0.5006,-1.6751,0.5822,0.3192,-0.1266,0.3434,2.2441,0.2894,-0.5572,0.1748,0.5840,3.9301
0.6025,-1.6430,0.5668,0.3447,-0.1452,0.3741,2.1873,0.3063,-0.5488,0.1729,0.5754,3.8392
0.7008,-1.6126,0.5518,0.3134,-0.1492,0.3471,2.1255,0.3211,-0.6080,0.1471,0.6255,3.7453
0.8008,-1.5834,0.5393,0.2946,-0.1263,0.3206,2.0479,0.3378,-0.5846,0.1580,0.6056,3.6369
0.9011,-1.5492,0.5237,0.3298,-0.1491,0.3620,1.9878,0.3532,-0.5980,0.1546,0.6177,3.5411
1.0014,-1.5250,0.5072,0.2582,-0.1886,0.3197,1.9278,0.3672,-0.5994,0.1452,0.6167,3.4556
1.1028,-1.4973,0.4877,0.2601,-0.1915,0.3230,1.8703,0.3848,-0.5875,0.1552,0.6077,3.3692
1.2020,-1.4689,0.4674,0.2812,-0.2069,0.3491,1.8076,0.4005,-0.6136,0.1409,0.6295,3.2772
1.3012,-1.4439,0.4447,0.2572,-0.2227,0.3403,1.7457,0.4122,-0.6179,0.1233,0.6301,3.1897
1.4022,-1.4156,0.4290,0.2774,-0.1845,0.3331,1.6877,0.4253,-0.5927,0.1307,0.6070,3.1033
1.5033,-1.3985,0.3863,0.2548,-0.2350,0.3466,1.6234,0.4373,-0.6317,0.1237,0.6436,3.0224
1.6034,-1.3808,0.3634,0.2074,-0.2315,0.3108,1.5616,0.4499,-0.6233,0.1258,0.6359,2.9436
1.7023,-1.3565,0.3382,0.2251,-0.2350,0.3254,1.5038,0.4602,-0.5938,0.0918,0.6009,2.8629
1.8026,-1.3352,0.3128,0.2228,-0.2315,0.3213,1.4475,0.4649,-0.5838,0.0797,0.5892,2.7868
1.9028,-1.3097,0.2851,0.2476,-0.2680,0.3649,1.3917,0.4694,-0.5640,0.0535,0.5665,2.7077
2.0030,-1.2936,0.2588,0.1636,-0.2985,0.3404,1.3343,0.4785,-0.5685,0.0819,0.5743,2.6371
2.1024,-1.2730,0.2308,0.1964,-0.2847,0.3458,1.2769,0.4844,-0.5735,0.0661,0.5773,2.5624
2.2021,-1.2602,0.2016,0.1527,-0.2881,0.3261,1.2228,0.4871,-0.5148,0.0024,0.5148,2.4994
2.3027,-1.2421,0.1744,0.1598,-0.2807,0.3231,1.1769,0.4798,-0.4936,-0.0315,0.4947,2.4382
2.4039,-1.2236,0.1446,0.1765,-0.2917,0.3409,1.1272,0.4790,-0.5053,-0.0257,0.5060,2.3745
2.5029,-1.2049,0.1157,0.1519,-0.2986,0.3350,1.0795,0.4782,-0.4839,-0.0104,0.4840,2.3129
2.6037,-1.1938,0.0831,0.1280,-0.3125,0.3377,1.0286,0.4750,-0.5028,-0.0133,0.5029,2.2566
2.7037,-1.1812,0.0504,0.1256,-0.3242,0.3477,0.9757,0.4685,-0.4205,-0.0752,0.4272,2.1971
2.8044,-1.1675,0.0198,0.1329,-0.3123,0.3394,0.9393,0.4543,-0.3878,-0.1136,0.4041,2.1511
2.9054,-1.1551,-0.0137,0.1278,-0.3214,0.3459,0.8985,0.4441,-0.3926,-0.1075,0.4071,2.1041
3.0046,-1.1457,-0.0430,0.0754,-0.3136,0.3226,0.8585,0.4329,-0.4006,-0.1022,0.4134,2.0600
3.1049,-1.1420,-0.0765,0.0361,-0.3106,0.3127,0.8174,0.4207,-0.4097,-0.1156,0.4257,2.0216
3.2055,-1.1326,-0.1114,0.0725,-0.3299,0.3378,0.7876,0.4017,-0.3098,-0.2014,0.3695,1.9876
3.3043,-1.1221,-0.1434,0.0993,-0.3218,0.3367,0.7587,0.3799,-0.2941,-0.2124,0.3627,1.9523
3.4038,-1.1180,-0.1782,0.0605,-0.3397,0.3450,0.7335,0.3601,-0.2683,-0.2019,0.3358,1.9282
3.5046,-1.1103,-0.2110,0.0456,-0.3402,0.3433,0.7047,0.3373,-0.2842,-0.2154,0.3566,1.8960
3.6058,-1.1108,-0.2438,0.0129,-0.3321,0.3324,0.6775,0.3167,-0.2518,-0.2217,0.3355,1.8741
3.7050,-1.1098,-0.2765,-0.0072,-0.3279,0.3280,0.6543,0.2885,-0.2184,-0.2891,0.3623,1.8523
3.8057,-1.1042,-0.3114,0.0338,-0.3438,0.3455,0.6401,0.2529,-0.1707,-0.3310,0.3724,1.8333
3.9060,-1.1020,-0.3441,0.0230,-0.3291,0.3299,0.6234,0.2240,-0.1517,-0.3107,0.3457,1.8164
4.0059,-1.1012,-0.3801,-0.0189,-0.3486,0.3491,0.6034,0.1927,-0.1847,-0.3121,0.3627,1.7982
4.1059,-1.1087,-0.4147,-0.0408,-0.3471,0.3494,0.5857,0.1619,-0.1640,-0.3038,0.3452,1.7899
4.2050,-1.1109,-0.4470,-0.0286,-0.3326,0.3338,0.5728,0.1233,-0.1024,-0.3861,0.3994,1.7777
4.3060,-1.0874,-0.5014,-0.0464,-0.3299,0.3332,0.5625,0.0846,-0.1055,-0.3866,0.4008,1.7508
4.4069,-1.0876,-0.5361,-0.0180,-0.3412,0.3417,0.5542,0.0485,-0.0911,-0.3690,0.3801,1.7428
4.5066,-1.0967,-0.5690,-0.0891,-0.3296,0.3415,0.5431,0.0091,-0.1151,-0.3692,0.3868,1.7387
4.6067,-1.1068,-0.6018,-0.0968,-0.3281,0.3420,0.5336,-0.0329,-0.1036,-0.4025,0.4156,1.7362
4.7058,-1.1184,-0.6370,-0.1336,-0.3381,0.3635,0.5301,-0.0734,-0.0452,-0.4313,0.4337,1.7421
4.8058,-1.1272,-0.6711,-0.1028,-0.3397,0.3549,0.5301,-0.1185,-0.0173,-0.4438,0.4441,1.7470
4.9068,-1.1342,-0.7011,-0.0796,-0.3104,0.3204,0.5268,-0.1640,-0.0251,-0.4452,0.4459,1.7456
5.0066,-1.1475,-0.7333,-0.1441,-0.3067,0.3388,0.5236,-0.2073,-0.0321,-0.4371,0.4382,1.7519
5.1061,-1.1633,-0.7640,-0.1441,-0.3018,0.3345,0.4926,-0.2647,-0.0226,-0.4627,0.4633,1.7296
5.2057,-1.1776,-0.7945,-0.1427,-0.3042,0.3360,0.4918,-0.3087,0.0007,-0.4643,0.4643,1.7387
5.3075,-1.1917,-0.8270,-0.1275,-0.3137,0.3386,0.4963,-0.3628,0.0384,-0.5230,0.5244,1.7507
5.4058,-1.2109,-0.8578,-0.1711,-0.3100,0.3540,0.4970,-0.4100,0.0155,-0.4879,0.4881,1.7656
5.5063,-1.2280,-0.8865,-0.1920,-0.2838,0.3427,0.4983,-0.4597,0.0099,-0.4889,0.4890,1.7783
5.6068,-1.2480,-0.9149,-0.1964,-0.2860,0.3469,0.4992,-0.5114,0.0080,-0.5084,0.5084,1.7932
5.7071,-1.2658,-0.9393,-0.1661,-0.2559,0.3051,0.5057,-0.5617,0.0430,-0.5222,0.5240,1.8113
5.8074,-1.2886,-0.9697,-0.2082,-0.2912,0.3580,0.5069,-0.6154,0.0197,-0.5327,0.5331,1.8301
5.9076,-1.3059,-0.9957,-0.1750,-0.2799,0.3302,0.5083,-0.6685,-0.0006,-0.5409,0.5409,1.8434
6.0083,-1.3312,-1.0217,-0.2500,-0.2483,0.3524,0.5140,-0.7189,0.0385,-0.5148,0.5163,1.8699
6.1087,-1.3526,-1.0431,-0.2337,-0.2318,0.3291,0.5062,-0.7835,0.0225,-0.5384,0.5389,1.8769
6.2083,-1.3748,-1.0670,-0.2252,-0.2377,0.3274,0.5140,-0.8349,0.0561,-0.5203,0.5233,1.9030
6.3086,-1.4033,-1.0897,-0.2601,-0.2287,0.3463,0.5136,-0.8885,0.0363,-0.5324,0.5336,1.9275
6.4083,-1.4224,-1.1123,-0.2096,-0.2267,0.3087,0.5131,-0.9423,0.0051,-0.5355,0.5355,1.9430
6.5089,-1.4500,-1.1341,-0.2533,-0.1972,0.3210,0.5149,-0.9943,0.0046,-0.5302,0.5303,1.9699
6.6084,-1.4828,-1.1540,-0.3059,-0.1999,0.3654,0.5154,-1.0456,0.0034,-0.5173,0.5173,2.0012
6.7084,-1.5045,-1.1703,-0.2430,-0.1734,0.2986,0.5136,-1.0975,-0.0316,-0.5094,0.5104,2.0194
6.8089,-1.5363,-1.1897,-0.2967,-0.1897,0.3521,0.5146,-1.1465,-0.0027,-0.4955,0.4955,2.0513
6.9089,-1.5609,-1.2089,-0.2619,-0.1964,0.3274,0.5085,-1.1967,-0.0370,-0.5034,0.5048,2.0694
7.0092,-1.5912,-1.2250,-0.3033,-0.1487,0.3378,0.5050,-1.2476,-0.0370,-0.5076,0.5089,2.0963
7.1094,-1.6518,-1.2564,-0.2821,-0.1329,0.3119,0.5043,-1.2980,-0.0263,-0.5077,0.5084,2.1565
7.2091,-1.6831,-1.2703,-0.3051,-0.1384,0.3350,0.4976,-1.3445,-0.0733,-0.4601,0.4659,2.1819
7.3096,-1.7150,-1.2831,-0.3021,-0.1344,0.3306,0.4907,-1.3899,-0.0628,-0.4486,0.4530,2.2083
7.4095,-1.7432,-1.2962,-0.2871,-0.1329,0.3164,0.4811,-1.4356,-0.0892,-0.4545,0.4632,2.2287
7.5097,-1.7766,-1.3059,-0.3288,-0.0767,0.3376,0.4734,-1.4801,-0.0760,-0.4415,0.4480,2.2567
7.6117,-1.8091,-1.3146,-0.3254,-0.0851,0.3363,0.4653,-1.5272,-0.0809,-0.4633,0.4703,2.2843
7.7102,-1.8440,-1.3213,-0.3346,-0.0742,0.3428,0.4532,-1.5650,-0.1245,-0.3653,0.3859,2.3101
7.8098,-1.8793,-1.3305,-0.3483,-0.0883,0.3593,0.4365,-1.6022,-0.1575,-0.3706,0.4027,2.3316
7.9102,-1.9150,-1.3354,-0.3575,-0.0645,0.3633,0.4246,-1.6405,-0.1461,-0.3704,0.3981,2.3594
8.0106,-1.9438,-1.3425,-0.3064,-0.0471,0.3100,0.3999,-1.6783,-0.1465,-0.3765,0.4040,2.3676
8.1105,-1.9826,-1.3414,-0.3567,-0.0085,0.3568,0.3845,-1.7160,-0.1398,-0.3806,0.4054,2.3965
8.2106,-2.0150,-1.3435,-0.3318,-0.0189,0.3324,0.3668,-1.7477,-0.1898,-0.3062,0.3603,2.4159
8.3110,-2.0556,-1.3458,-0.3765,-0.0222,0.3771,0.3428,-1.7736,-0.2054,-0.2900,0.3554,2.4363
8.4112,-2.0865,-1.3488,-0.3527,-0.0358,0.3545,0.3206,-1.8010,-0.2183,-0.2775,0.3531,2.4492
8.5114,-2.1252,-1.3446,-0.3728,0.0435,0.3754,0.2966,-1.8292,-0.2453,-0.2814,0.3733,2.4698
8.6119,-2.1664,-1.3449,-0.3419,0.0474,0.3451,0.2758,-1.8577,-0.2172,-0.2841,0.3576,2.4954
8.7109,-2.2002,-1.3402,-0.3402,0.0459,0.3433,0.2477,-1.8786,-0.2948,-0.1876,0.3495,2.5065
8.8112,-2.2350,-1.3365,-0.3347,0.0466,0.3379,0.2137,-1.8922,-0.2888,-0.1630,0.3316,2.5109
8.9117,-2.2706,-1.3366,-0.3478,0.0166,0.3482,0.1769,-1.9116,-0.3388,-0.1817,0.3844,2.5141
9.0116,-2.3081,-1.3282,-0.3622,0.0765,0.3702,0.1476,-1.9285,-0.3192,-0.1777,0.3653,2.5280
9.1116,-2.3434,-1.3151,-0.3566,0.1083,0.3727,0.1182,-1.9475,-0.3035,-0.1856,0.3558,2.5415
9.2128,-2.3704,-1.3074,-0.3067,0.0896,0.3195,0.0827,-1.9567,-0.3500,-0.0959,0.3629,2.5376
9.3122,-2.4054,-1.2968,-0.3335,0.1003,0.3483,0.0384,-1.9627,-0.4077,-0.0759,0.4147,2.5329
9.4120,-2.4396,-1.2875,-0.3324,0.0908,0.3446,0.0036,-1.9688,-0.3686,-0.0668,0.3746,2.5364
9.5121,-2.4762,-1.2737,-0.3417,0.1493,0.3729,-0.0394,-1.9728,-0.4075,-0.0494,0.4105,2.5351
9.6128,-2.5047,-1.2557,-0.3150,0.1670,0.3565,-0.0796,-1.9811,-0.3849,-0.0648,0.3903,2.5313
9.7129,-2.5358,-1.2401,-0.3122,0.1588,0.3502,-0.1220,-1.9822,-0.4375,0.0261,0.4383,2.5253
9.8121,-2.5705,-1.2241,-0.3469,0.1648,0.3840,-0.1746,-1.9723,-0.4993,0.0516,0.5020,2.5100
9.9123,-2.6001,-1.2074,-0.3145,0.1655,0.3554,-0.2145,-1.9681,-0.4347,0.0457,0.4371,2.5039
