time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0008,-1.2859,0.2033,0.2188,-0.2984,0.3700,1.6909,0.0992,-0.3279,0.4786,0.5801,2.9786
0.1004,-1.2607,0.1614,0.2058,-0.3343,0.3925,1.6325,0.0981,-0.3772,0.4142,0.5602,2.8939
0.4652,-1.2438,0.1344,0.1972,-0.3271,0.3820,1.5759,0.0914,-0.4042,0.4002,0.5688,2.8200
0.4656,-1.2194,0.0943,0.2018,-0.3492,0.4033,1.5184,0.0891,-0.4000,0.4033,0.5680,2.7378
0.4661,-1.2027,0.0647,0.1904,-0.3474,0.3961,1.4607,0.0862,-0.4040,0.4098,0.5754,2.6636
0.5015,-1.1854,0.0256,0.1671,-0.3478,0.3858,1.4146,0.0856,-0.3806,0.4125,0.5613,2.6007
0.6012,-1.1677,-0.0106,0.1798,-0.3829,0.4230,1.3609,0.0841,-0.4261,0.2895,0.5151,2.5303
0.7025,-1.1600,-0.0489,0.1099,-0.3677,0.3838,1.3110,0.0608,-0.4655,0.2041,0.5083,2.4734
0.8014,-1.1448,-0.0806,0.1369,-0.3632,0.3881,1.2607,0.0442,-0.4826,0.2119,0.5271,2.4087
0.9023,-1.1318,-0.1251,0.1182,-0.3835,0.4012,1.2082,0.0283,-0.5069,0.2199,0.5525,2.3451
1.0031,-1.1252,-0.1582,0.0869,-0.3769,0.3868,1.1579,0.0142,-0.4827,0.2050,0.5244,2.2897
1.1018,-1.1175,-0.1990,0.0617,-0.3764,0.3814,1.1109,-0.0031,-0.4671,0.0673,0.4719,2.2369
1.2024,-1.1087,-0.2354,0.0741,-0.3905,0.3975,1.0756,-0.0335,-0.4642,-0.0397,0.4659,2.1936
1.3025,-1.1055,-0.2769,0.0448,-0.3867,0.3893,1.0393,-0.0618,-0.4570,-0.0371,0.4585,2.1556
1.9996,-1.0982,-0.3095,0.0568,-0.3694,0.3737,1.0009,-0.0887,-0.4605,-0.0246,0.4612,2.1106
2.0104,-1.0950,-0.3464,-0.0240,-0.3651,0.3659,0.9822,-0.0996,-0.4375,-0.0164,0.4379,2.0918
2.0248,-1.1027,-0.3637,-0.0133,-0.3863,0.3865,0.9541,-0.1168,-0.4323,-0.0152,0.4326,2.0715
2.0847,-1.1168,-0.4320,-0.0676,-0.3928,0.3986,0.8883,-0.1623,-0.4635,-0.0335,0.4647,2.0231
2.1685,-1.1287,-0.4711,-0.1178,-0.3901,0.4075,0.8573,-0.1941,-0.4204,-0.1420,0.4437,2.0052
2.2626,-1.1367,-0.5079,-0.0955,-0.3737,0.3857,0.8365,-0.2345,-0.3719,-0.2466,0.4463,1.9921
2.3612,-1.1470,-0.5440,-0.1086,-0.3749,0.3903,0.8146,-0.2693,-0.3585,-0.2495,0.4368,1.9808
2.4606,-1.1666,-0.5826,-0.1631,-0.3766,0.4105,0.7846,-0.3070,-0.3785,-0.2500,0.4536,1.9706
2.5606,-1.1548,-0.6302,-0.1240,-0.3831,0.4027,0.7583,-0.3402,-0.3750,-0.2448,0.4478,1.9350
2.6600,-1.1732,-0.6662,-0.1553,-0.3721,0.4032,0.7401,-0.3826,-0.2450,-0.3834,0.4550,1.9341
2.7613,-1.1920,-0.6998,-0.1829,-0.3545,0.3989,0.7635,-0.4429,-0.2257,-0.4312,0.4867,1.9723
2.8608,-1.2094,-0.7378,-0.1817,-0.3545,0.3983,0.7598,-0.4893,-0.1788,-0.4235,0.4597,1.9847
2.9604,-1.2258,-0.7698,-0.1782,-0.3357,0.3801,0.7436,-0.5395,-0.2341,-0.4488,0.5062,1.9828
3.0608,-1.2501,-0.8045,-0.2222,-0.3319,0.3994,0.7340,-0.5884,-0.1990,-0.4484,0.4905,1.9958
3.1604,-1.2704,-0.8382,-0.2167,-0.3338,0.3980,0.7249,-0.6335,-0.1412,-0.4764,0.4969,2.0058
3.2618,-1.2931,-0.8691,-0.2126,-0.3244,0.3879,0.7201,-0.6946,-0.1307,-0.5266,0.5426,2.0208
3.3607,-1.3205,-0.8973,-0.2544,-0.2959,0.3902,0.7102,-0.7497,-0.1496,-0.5327,0.5533,2.0361
3.4609,-1.3482,-0.9263,-0.2834,-0.2950,0.4091,0.7013,-0.8069,-0.1413,-0.5445,0.5626,2.0530
3.5608,-1.3738,-0.9563,-0.2705,-0.2953,0.4004,0.6947,-0.8614,-0.1221,-0.5413,0.5549,2.0707
