time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0012,-1.8730,0.5489,0.4928,-0.1346,0.5109,2.5437,0.1976,0.1957,0.6010,0.6321,4.4306
0.0998,-1.8282,0.5351,0.4714,-0.1304,0.4891,2.4855,0.2240,0.1642,0.6158,0.6373,4.3249
0.2013,-1.7804,0.5216,0.4711,-0.1312,0.4890,2.4282,0.2512,0.1092,0.6146,0.6242,4.2173
0.3001,-1.7309,0.5089,0.4917,-0.1273,0.5080,2.3698,0.2729,0.0564,0.6206,0.6232,4.1075
0.4000,-1.6863,0.4858,0.4547,-0.2384,0.5134,2.3017,0.2818,0.0094,0.6348,0.6349,3.9932
0.4998,-1.6409,0.4617,0.4542,-0.2413,0.5143,2.2416,0.2976,-0.0063,0.6228,0.6228,3.8859
0.6004,-1.5997,0.4374,0.4292,-0.2423,0.4929,2.1802,0.3187,0.0187,0.6133,0.6136,3.7818
0.7004,-1.5580,0.4118,0.4178,-0.2549,0.4894,2.1242,0.3390,-0.0536,0.5968,0.5992,3.6830
0.8008,-1.5163,0.3882,0.4240,-0.2409,0.4876,2.0564,0.3419,-0.1486,0.6163,0.6340,3.5731
0.9013,-1.4775,0.3570,0.3699,-0.3300,0.4958,1.9791,0.3496,-0.1692,0.6500,0.6716,3.4566
1.0008,-1.4453,0.3182,0.3486,-0.3797,0.5154,1.9137,0.3606,-0.1549,0.6620,0.6799,3.3592
1.1010,-1.4126,0.2822,0.3284,-0.3617,0.4885,1.8527,0.3730,-0.1357,0.6136,0.6284,3.2666
1.2014,-1.3790,0.2470,0.3406,-0.3627,0.4975,1.7895,0.3792,-0.2338,0.5442,0.5923,3.1712
1.3010,-1.3233,0.2016,0.3549,-0.3562,0.5028,1.7284,0.3737,-0.3220,0.5154,0.6077,3.0565
1.4016,-1.2978,0.1606,0.2616,-0.4358,0.5083,1.6743,0.3680,-0.3273,0.4789,0.5801,2.9793
1.5017,-1.2717,0.1184,0.2592,-0.4246,0.4975,1.6178,0.3638,-0.3157,0.4705,0.5666,2.8999
1.6016,-1.2473,0.0730,0.2476,-0.4415,0.5062,1.5600,0.3621,-0.2935,0.4866,0.5683,2.8222
1.7019,-1.2223,0.0289,0.2491,-0.4418,0.5071,1.5034,0.3586,-0.3641,0.3467,0.5028,2.7456
1.8025,-1.1995,-0.0137,0.2338,-0.4312,0.4906,1.4746,0.3292,-0.3758,0.1516,0.4052,2.6959
1.9033,-1.1779,-0.0585,0.1678,-0.4883,0.5163,1.4376,0.3065,-0.3983,0.1673,0.4320,2.6408
2.0028,-1.1640,-0.1094,0.1662,-0.4730,0.5014,1.4036,0.2846,-0.3830,0.1498,0.4113,2.5976
2.1022,-1.1515,-0.1571,0.1405,-0.4917,0.5114,1.3639,0.2646,-0.4026,0.1688,0.4366,2.5505
2.2038,-1.1352,-0.2058,0.1560,-0.4885,0.5128,1.3347,0.2443,-0.3498,-0.0518,0.3536,2.5106
2.3030,-1.1201,-0.2501,0.1449,-0.4727,0.4944,1.3282,0.1965,-0.3627,-0.2194,0.4239,2.4887
2.4033,-1.1073,-0.2997,0.0833,-0.4981,0.5050,1.3134,0.1577,-0.3794,-0.1724,0.4168,2.4636
2.5031,-1.1117,-0.3468,0.0160,-0.4714,0.4716,1.3019,0.1163,-0.3754,-0.2046,0.4275,2.4577
2.6033,-1.1067,-0.3978,0.0391,-0.4995,0.5011,1.2853,0.0774,-0.3871,-0.1753,0.4249,2.4387
2.7049,-1.1050,-0.4438,0.0024,-0.4646,0.4646,1.2749,0.0344,-0.3559,-0.3273,0.4835,2.4275
2.8033,-1.0977,-0.4956,0.0527,-0.5040,0.5068,1.2913,-0.0174,-0.2506,-0.4566,0.5209,2.4363
2.9038,-1.1048,-0.5443,-0.0778,-0.4960,0.5021,1.2798,-0.0625,-0.2851,-0.4270,0.5134,2.4328
3.0039,-1.1175,-0.5912,-0.1154,-0.4754,0.4892,1.2815,-0.1145,-0.3011,-0.4211,0.5177,2.4460
3.1040,-1.1229,-0.6425,-0.0541,-0.4945,0.4974,1.2876,-0.1639,-0.2778,-0.4308,0.5126,2.4576
3.2039,-1.1366,-0.6880,-0.1170,-0.4650,0.4795,1.2918,-0.2130,-0.2134,-0.4675,0.5139,2.4744
3.3041,-1.1533,-0.7384,-0.0772,-0.4886,0.4947,1.3065,-0.2656,-0.1708,-0.5099,0.5377,2.5048
3.4041,-1.1669,-0.7832,-0.1645,-0.4425,0.4721,1.3154,-0.3191,-0.2007,-0.5033,0.5419,2.5254
3.5042,-1.1928,-0.8276,-0.2159,-0.4340,0.4848,1.3259,-0.3734,-0.1898,-0.5282,0.5613,2.5593
3.6043,-1.2154,-0.8708,-0.2249,-0.4322,0.4872,1.3322,-0.4247,-0.1980,-0.4891,0.5277,2.5863
3.7044,-1.2371,-0.9165,-0.2179,-0.4456,0.4960,1.3378,-0.4809,-0.2108,-0.5181,0.5593,2.6115
3.8048,-1.2591,-0.9587,-0.2187,-0.4277,0.4804,1.3478,-0.5402,-0.1886,-0.5614,0.5923,2.6403
3.9045,-1.2837,-1.0004,-0.2649,-0.3888,0.4704,1.3548,-0.5945,-0.1892,-0.5391,0.5713,2.6696
4.0048,-1.3212,-1.0388,-0.3488,-0.3852,0.5196,1.3617,-0.6524,-0.1836,-0.5506,0.5804,2.7106
4.1049,-1.3533,-1.0760,-0.3224,-0.3714,0.4918,1.3677,-0.7094,-0.1891,-0.5445,0.5764,2.7456
4.2054,-1.3845,-1.1156,-0.3152,-0.3911,0.5023,1.3707,-0.7661,-0.2102,-0.5432,0.5824,2.7773
4.3053,-1.4169,-1.1516,-0.3361,-0.3730,0.5021,1.3670,-0.8300,-0.2585,-0.5560,0.6132,2.8023
4.4055,-1.4617,-1.1826,-0.3711,-0.2947,0.4739,1.3667,-0.8936,-0.2344,-0.5861,0.6312,2.8431
4.5056,-1.5016,-1.2093,-0.3814,-0.2835,0.4752,1.3635,-0.9521,-0.2394,-0.5517,0.6014,2.8767
4.6069,-1.5454,-1.2384,-0.4252,-0.2897,0.5145,1.3518,-1.0238,-0.2614,-0.5599,0.6179,2.9051
4.7059,-1.5815,-1.2670,-0.3721,-0.2924,0.4733,1.3458,-1.0843,-0.2759,-0.5531,0.6181,2.9330
4.8054,-1.6274,-1.2968,-0.4407,-0.2967,0.5313,1.3258,-1.1476,-0.3590,-0.5467,0.6540,2.9570
4.9061,-1.6676,-1.3170,-0.4479,-0.1896,0.4864,1.3091,-1.2077,-0.3394,-0.5415,0.6391,2.9787
5.0072,-1.7139,-1.3335,-0.4603,-0.1710,0.4910,1.2887,-1.2695,-0.3543,-0.5438,0.6490,3.0033
5.1062,-1.7608,-1.3508,-0.4611,-0.1736,0.4927,1.2743,-1.3292,-0.3127,-0.5412,0.6250,3.0352
5.2063,-1.8027,-1.3675,-0.4279,-0.1677,0.4596,1.2502,-1.3900,-0.4106,-0.4911,0.6401,3.0530
5.3065,-1.8485,-1.3863,-0.4408,-0.1799,0.4761,1.2150,-1.4396,-0.4528,-0.4319,0.6258,3.0640
5.4064,-1.8946,-1.3979,-0.4641,-0.0915,0.4730,1.1705,-1.4870,-0.4480,-0.4431,0.6301,3.0663
5.5064,-1.9453,-1.4015,-0.4881,-0.0643,0.4923,1.1347,-1.5345,-0.4475,-0.4063,0.6044,3.0829
5.6062,-1.9930,-1.4049,-0.4787,-0.0386,0.4803,1.0985,-1.5856,-0.4488,-0.4319,0.6228,3.0967
5.7070,-2.0437,-1.4118,-0.5002,-0.0435,0.5021,1.0573,-1.6340,-0.5237,-0.3508,0.6303,3.1090
5.8070,-2.0911,-1.4193,-0.4790,-0.0690,0.4840,1.0074,-1.6673,-0.5446,-0.2640,0.6052,3.1084
5.9071,-2.1401,-1.4150,-0.4987,0.0577,0.5020,0.9547,-1.7021,-0.5770,-0.2648,0.6348,3.1081
6.0070,-2.1885,-1.4068,-0.4866,0.0800,0.4931,0.9078,-1.7370,-0.5238,-0.2789,0.5934,3.1138
6.1080,-2.2396,-1.4015,-0.5113,0.0653,0.5155,0.8570,-1.7722,-0.5329,-0.2857,0.6047,3.1188
6.2069,-2.2886,-1.3933,-0.4931,0.0797,0.4995,0.8042,-1.8036,-0.5932,-0.1878,0.6222,3.1199
6.3078,-2.3373,-1.3887,-0.4971,0.0561,0.5003,0.7430,-1.8192,-0.6256,-0.1040,0.6342,3.1103
6.4077,-2.4088,-1.3728,-0.4615,0.1748,0.4935,0.6900,-1.8336,-0.5558,-0.0910,0.5632,3.1328
6.5075,-2.4589,-1.3532,-0.4772,0.1814,0.5105,0.6270,-1.8526,-0.6196,-0.1172,0.6306,3.1260
6.6086,-2.5046,-1.3352,-0.4606,0.1797,0.4944,0.5671,-1.8692,-0.6119,-0.1143,0.6224,3.1178
6.7092,-2.5511,-1.3154,-0.4544,0.1794,0.4885,0.5085,-1.8791,-0.5885,-0.0043,0.5886,3.1110
6.8093,-2.5982,-1.2953,-0.4694,0.1975,0.5092,0.4470,-1.8737,-0.6054,0.0921,0.6124,3.0996
6.9095,-2.6403,-1.2680,-0.3983,0.2913,0.4935,0.3855,-1.8703,-0.5903,0.0838,0.5962,3.0851
7.0096,-2.6827,-1.2383,-0.4210,0.2973,0.5154,0.3130,-1.8570,-0.6166,0.0750,0.6211,3.0589
7.1095,-2.7219,-1.2075,-0.4014,0.3047,0.5039,0.2475,-1.8516,-0.6392,0.0865,0.6450,3.0385
7.2097,-2.7634,-1.1762,-0.4109,0.3035,0.5108,0.1937,-1.8466,-0.5578,0.1605,0.5804,3.0322
7.3102,-2.8073,-1.1470,-0.4300,0.2941,0.5210,0.1399,-1.8247,-0.5347,0.2206,0.5784,3.0242
7.4105,-2.8202,-1.1196,-0.3397,0.3851,0.5135,0.0854,-1.8057,-0.5254,0.2165,0.5683,2.9855
7.5108,-2.8470,-1.0834,-0.2918,0.3679,0.4696,0.0258,-1.7866,-0.5664,0.2175,0.6068,2.9576
7.6107,-2.8829,-1.0423,-0.3288,0.3954,0.5143,-0.0263,-1.7681,-0.5323,0.2096,0.5720,2.9473
7.7110,-2.9141,-1.0015,-0.3176,0.4041,0.5140,-0.0785,-1.7481,-0.4899,0.2808,0.5646,2.9322
7.8107,-2.9488,-0.9651,-0.3599,0.3831,0.5256,-0.1276,-1.7144,-0.4484,0.3251,0.5538,2.9190
7.9106,-2.9733,-0.9234,-0.2345,0.4345,0.4937,-0.1768,-1.6799,-0.4705,0.3499,0.5863,2.8970
8.0112,-2.9900,-0.8794,-0.1986,0.4187,0.4634,-0.2234,-1.6493,-0.4710,0.3369,0.5791,2.8717
8.1111,-3.0143,-0.8285,-0.2309,0.4811,0.5337,-0.2731,-1.6192,-0.4824,0.3222,0.5801,2.8529
8.2107,-3.0333,-0.7876,-0.2234,0.4572,0.5089,-0.3199,-1.5853,-0.4698,0.3956,0.6142,2.8283
8.3114,-3.0551,-0.7475,-0.2211,0.4175,0.4724,-0.3585,-1.5391,-0.4020,0.4513,0.6044,2.8104
8.4116,-3.0663,-0.6973,-0.1193,0.4811,0.4957,-0.4030,-1.4959,-0.4376,0.4454,0.6244,2.7805
