time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0010,-2.5451,0.5521,0.3023,0.1403,0.3332,2.5895,0.0760,0.1029,0.4123,0.4250,5.1567
0.0990,-2.5134,0.5707,0.3184,0.1780,0.3648,2.5536,0.0905,0.1028,0.4234,0.4357,5.0897
0.1991,-2.4858,0.5877,0.2895,0.1792,0.3405,2.5090,0.1100,0.1052,0.4144,0.4276,5.0176
0.2994,-2.4506,0.6032,0.3468,0.1542,0.3795,2.4681,0.1269,0.1039,0.4547,0.4664,4.9417
0.3997,-2.4194,0.6190,0.3460,0.1339,0.3710,2.4244,0.1420,0.0541,0.4364,0.4397,4.8672
0.4997,-2.3898,0.6287,0.3022,0.0966,0.3173,2.3893,0.1584,0.0799,0.4285,0.4358,4.8022
0.6004,-2.3519,0.6392,0.3506,0.0877,0.3614,2.3417,0.1734,0.0556,0.4273,0.4309,4.7167
0.6998,-2.3026,0.6591,0.3415,0.0937,0.3541,2.2969,0.1903,0.0425,0.4583,0.4602,4.6233
0.8000,-2.2680,0.6685,0.3519,0.0851,0.3620,2.2546,0.2075,0.0492,0.4637,0.4663,4.5461
0.9004,-2.2318,0.6793,0.3676,0.0759,0.3754,2.2147,0.2207,0.0105,0.4237,0.4238,4.4701
0.9999,-2.1979,0.6822,0.3375,0.0371,0.3395,2.1718,0.2337,0.0110,0.4641,0.4643,4.3927
1.0996,-2.1578,0.6856,0.3979,0.0300,0.3990,2.1303,0.2457,-0.0127,0.4346,0.4348,4.3106
1.2002,-2.1239,0.6895,0.3710,0.0342,0.3726,2.0878,0.2603,-0.0061,0.4349,0.4349,4.2335
1.3001,-2.0858,0.6952,0.3804,0.0498,0.3836,2.0364,0.2677,0.0194,0.4471,0.4476,4.1443
1.4012,-2.0521,0.6974,0.3508,-0.0068,0.3509,1.9935,0.2758,-0.0654,0.4454,0.4502,4.0675
1.5004,-2.0162,0.6949,0.3383,-0.0365,0.3402,1.9508,0.2880,-0.0458,0.4424,0.4448,3.9878
1.6007,-1.9792,0.6909,0.3608,-0.0416,0.3632,1.9064,0.2957,-0.0668,0.4320,0.4371,3.9057
1.7005,-1.9446,0.6921,0.3316,-0.0231,0.3325,1.8618,0.3066,-0.0776,0.4508,0.4575,3.8258
1.8007,-1.9060,0.6917,0.3712,-0.0121,0.3714,1.8192,0.3163,-0.1003,0.4435,0.4547,3.7441
1.9014,-1.8767,0.6888,0.3063,-0.0443,0.3095,1.7739,0.3235,-0.1316,0.4407,0.4599,3.6688
2.0021,-1.8369,0.6786,0.3735,-0.0890,0.3839,1.7284,0.3326,-0.1223,0.4461,0.4626,3.5820
2.1024,-1.8041,0.6713,0.3474,-0.0872,0.3581,1.6817,0.3399,-0.1204,0.4445,0.4605,3.5015
2.2020,-1.7710,0.6647,0.3351,-0.0736,0.3430,1.6386,0.3485,-0.1242,0.4275,0.4452,3.4242
2.3020,-1.7347,0.6557,0.3494,-0.0924,0.3615,1.5938,0.3577,-0.1304,0.4385,0.4574,3.3418
2.4022,-1.6993,0.6493,0.3420,-0.1066,0.3582,1.5443,0.3648,-0.1784,0.4577,0.4913,3.2560
2.5021,-1.6690,0.6344,0.3116,-0.1287,0.3372,1.4985,0.3732,-0.1629,0.4432,0.4722,3.1783
2.6021,-1.6336,0.6213,0.3425,-0.1316,0.3669,1.4524,0.3834,-0.1572,0.4457,0.4726,3.0951
2.7018,-1.6009,0.6088,0.3351,-0.1243,0.3574,1.4064,0.3933,-0.1548,0.4464,0.4725,3.0150
2.8035,-1.5679,0.5962,0.3297,-0.1269,0.3532,1.3603,0.4053,-0.1532,0.4502,0.4755,2.9344
2.9030,-1.5355,0.5820,0.3227,-0.1574,0.3590,1.3179,0.4155,-0.1307,0.4083,0.4287,2.8582
3.0032,-1.5085,0.5620,0.2812,-0.1912,0.3401,1.2714,0.4254,-0.1745,0.4301,0.4641,2.7832
3.1023,-1.4800,0.5442,0.2993,-0.1855,0.3521,1.2318,0.4363,-0.1455,0.4012,0.4267,2.7140
3.2030,-1.4509,0.5272,0.2913,-0.1740,0.3394,1.1908,0.4478,-0.1531,0.3979,0.4263,2.6429
3.3042,-1.4243,0.5095,0.2821,-0.1743,0.3316,1.1447,0.4608,-0.1625,0.4122,0.4430,2.5694
3.4036,-1.4176,0.4736,0.2482,-0.2242,0.3344,1.1005,0.4920,-0.1255,0.3289,0.3520,2.5182
3.5032,-1.3908,0.4506,0.2597,-0.2235,0.3426,1.0677,0.5003,-0.1381,0.3081,0.3376,2.4590
3.6033,-1.3684,0.4257,0.2304,-0.2449,0.3363,1.0384,0.5119,-0.1115,0.2990,0.3191,2.4084
3.7040,-1.3447,0.4030,0.2151,-0.2461,0.3269,1.0009,0.5220,-0.1572,0.3254,0.3614,2.3486
3.8036,-1.3211,0.3804,0.2296,-0.2315,0.3261,0.9699,0.5367,-0.1140,0.3280,0.3472,2.2963
3.9044,-1.3001,0.3554,0.1781,-0.2541,0.3103,0.9534,0.5444,-0.0330,0.1646,0.1679,2.2614
4.0037,-1.2789,0.3281,0.2022,-0.2704,0.3376,0.9343,0.5547,-0.0558,0.1994,0.2071,2.2248
4.1043,-1.2621,0.2998,0.1698,-0.2712,0.3200,0.9190,0.5608,-0.0660,0.1695,0.1819,2.1966
4.2040,-1.2389,0.2731,0.2185,-0.2694,0.3469,0.9059,0.5721,-0.0262,0.1721,0.1741,2.1656
4.3041,-1.2216,0.2455,0.1843,-0.2686,0.3258,0.8887,0.5833,-0.0518,0.1928,0.1996,2.1371
4.4045,-1.2089,0.2151,0.1172,-0.3100,0.3314,0.8853,0.5889,0.0106,0.0609,0.0619,2.1273
4.5050,-1.1915,0.1843,0.1311,-0.2902,0.3184,0.8853,0.5880,0.0076,0.0244,0.0256,2.1157
4.6049,-1.1765,0.1520,0.1442,-0.3189,0.3500,0.8844,0.5916,0.0144,0.0311,0.0343,2.1073
4.7051,-1.1587,0.1221,0.1519,-0.3034,0.3393,0.8831,0.5925,-0.0042,0.0153,0.0158,2.0953
4.8063,-1.1456,0.0899,0.1327,-0.3195,0.3459,0.8819,0.5944,0.0004,0.0202,0.0202,2.0893
4.9053,-1.1344,0.0583,0.0865,-0.3287,0.3399,0.8942,0.5902,0.0643,-0.1306,0.1455,2.0971
