time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0995,-1.2113,-0.9067,-0.2232,-0.4343,0.4883,2.9063,-0.0740,-0.1969,0.2009,0.2813,4.2009
0.2004,-1.2303,-0.9488,-0.2001,-0.4263,0.4709,2.8802,-0.0951,-0.2962,0.3168,0.4337,4.1982
0.3005,-1.2549,-0.9938,-0.2698,-0.4183,0.4977,2.8432,-0.1269,-0.3344,0.3495,0.4838,4.1888
0.4012,-1.2915,-1.0299,-0.3400,-0.3757,0.5067,2.8063,-0.1600,-0.3478,0.3474,0.4916,4.1891
0.5008,-1.3241,-1.0669,-0.3401,-0.3835,0.5126,2.7691,-0.1889,-0.3336,0.3506,0.4839,4.1863
0.6009,-1.3559,-1.1017,-0.3234,-0.3605,0.4842,2.7317,-0.2175,-0.3243,0.3477,0.4754,4.1821
0.7008,-1.3873,-1.1392,-0.3117,-0.3615,0.4773,2.6950,-0.2466,-0.3467,0.3557,0.4968,4.1788
0.8006,-1.4228,-1.1753,-0.3800,-0.3204,0.4970,2.6437,-0.2822,-0.3947,0.4321,0.5853,4.1634
0.9020,-1.4714,-1.2246,-0.3974,-0.3054,0.5012,2.6003,-0.3138,-0.3893,0.4121,0.5669,4.1723
1.0012,-1.5148,-1.2514,-0.4216,-0.2821,0.5073,2.5570,-0.3486,-0.4034,0.3863,0.5585,4.1707
1.1006,-1.5538,-1.2812,-0.4016,-0.2949,0.4982,2.5115,-0.3780,-0.3860,0.3894,0.5483,4.1644
1.2015,-1.5959,-1.3085,-0.4136,-0.2807,0.4999,2.4631,-0.4115,-0.4180,0.4166,0.5902,4.1569
1.3013,-1.6349,-1.3373,-0.4281,-0.2455,0.4935,2.4124,-0.4412,-0.4043,0.4358,0.5945,4.1453
1.4013,-1.6832,-1.3517,-0.4689,-0.1692,0.4985,2.3661,-0.4696,-0.3842,0.4046,0.5580,4.1442
1.5023,-1.7261,-1.3687,-0.4529,-0.1732,0.4849,2.3145,-0.5014,-0.4105,0.4179,0.5858,4.1326
1.6024,-1.7737,-1.3841,-0.4695,-0.1610,0.4963,2.2615,-0.5316,-0.4185,0.4336,0.6026,4.1243
