time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0007,-2.4235,0.5691,0.3191,0.1590,0.3565,2.0744,0.6614,-0.4276,0.2237,0.4825,4.4989
0.0999,-2.3859,0.5801,0.3599,0.1237,0.3806,2.0294,0.6806,-0.4421,0.1965,0.4838,4.4164
0.1998,-2.3551,0.5905,0.3427,0.1178,0.3624,1.9818,0.7000,-0.4598,0.1841,0.4953,4.3382
0.3005,-2.3198,0.6001,0.3497,0.1027,0.3645,1.9449,0.7102,-0.3966,0.1186,0.4140,4.2661
0.4005,-2.2874,0.6086,0.3263,0.0896,0.3383,1.8984,0.7280,-0.4038,0.1386,0.4270,4.1875
0.4997,-2.2530,0.6156,0.3364,0.0743,0.3445,1.8499,0.7385,-0.4609,0.1092,0.4737,4.1047
0.6024,-2.2164,0.6224,0.3571,0.0751,0.3649,1.8064,0.7486,-0.4462,0.1007,0.4574,4.0248
0.7013,-2.1809,0.6255,0.3564,0.0435,0.3590,1.7610,0.7541,-0.4505,0.0632,0.4549,3.9440
0.8025,-2.1450,0.6305,0.3582,0.0523,0.3620,1.7163,0.7577,-0.4702,0.0527,0.4732,3.8634
0.9019,-2.1340,0.6666,0.3591,0.0573,0.3636,1.6733,0.7611,-0.4417,0.0327,0.4429,3.8084
1.0015,-2.1003,0.6652,0.3431,0.0091,0.3432,1.6344,0.7627,-0.4315,0.0179,0.4319,3.7359
1.1011,-2.0608,0.6666,0.3792,0.0114,0.3794,1.5838,0.7625,-0.4533,0.0148,0.4536,3.6459
1.2023,-2.0296,0.6666,0.3504,0.0017,0.3504,1.5438,0.7593,-0.4405,-0.0176,0.4409,3.5746
1.3015,-1.9923,0.6615,0.3508,-0.0364,0.3527,1.4935,0.7554,-0.4648,-0.0296,0.4658,3.4870
1.4033,-1.9533,0.6632,0.3836,-0.0080,0.3837,1.4540,0.7527,-0.4396,-0.0282,0.4405,3.4085
1.5027,-1.9219,0.6569,0.3378,-0.0355,0.3397,1.4070,0.7494,-0.4435,-0.0281,0.4444,3.3302
1.6018,-1.8824,0.6502,0.3797,-0.0560,0.3838,1.3627,0.7454,-0.4572,-0.0391,0.4588,3.2465
1.7016,-1.8491,0.6442,0.3530,-0.0576,0.3576,1.3190,0.7349,-0.4306,-0.0797,0.4379,3.1694
1.8023,-1.8119,0.6368,0.3704,-0.0700,0.3769,1.2737,0.7305,-0.4547,-0.0624,0.4590,3.0870
1.9029,-1.7790,0.6286,0.3466,-0.0706,0.3537,1.2088,0.7294,-0.4517,-0.0902,0.4606,2.9895
2.0024,-1.7461,0.6162,0.3394,-0.1059,0.3555,1.1653,0.7241,-0.4506,-0.0738,0.4566,2.9134
2.1028,-1.7160,0.6077,0.3069,-0.0916,0.3203,1.1223,0.7103,-0.4381,-0.1095,0.4516,2.8402
2.2035,-1.6750,0.5949,0.3704,-0.1156,0.3881,1.0786,0.6986,-0.4429,-0.1214,0.4592,2.7555
2.3039,-1.6474,0.5813,0.3157,-0.1200,0.3377,1.0342,0.6850,-0.4326,-0.1309,0.4519,2.6836
2.4030,-1.6158,0.5673,0.3156,-0.1350,0.3433,0.9901,0.6697,-0.4409,-0.1516,0.4663,2.6079
2.5035,-1.5863,0.5522,0.2921,-0.1426,0.3251,0.9433,0.6535,-0.4630,-0.1553,0.4884,2.5316
2.6043,-1.5506,0.5338,0.3307,-0.1690,0.3714,0.9025,0.6355,-0.4286,-0.1752,0.4630,2.4552
2.7033,-1.5252,0.5187,0.2990,-0.1580,0.3382,0.8605,0.6138,-0.4102,-0.2031,0.4577,2.3876
2.8041,-1.4992,0.4995,0.2745,-0.1791,0.3278,0.8145,0.5950,-0.4344,-0.1975,0.4771,2.3156
2.9036,-1.4679,0.4802,0.2976,-0.1884,0.3522,0.7787,0.5727,-0.3850,-0.2083,0.4378,2.2485
3.0045,-1.4446,0.4613,0.2576,-0.1900,0.3200,0.7392,0.5449,-0.3805,-0.2559,0.4585,2.1853
3.1041,-1.4165,0.4407,0.2762,-0.1912,0.3359,0.7063,0.5220,-0.3507,-0.2531,0.4325,2.1244
3.2044,-1.3871,0.4188,0.2865,-0.2082,0.3542,0.6746,0.4998,-0.3165,-0.2349,0.3942,2.0633
3.3044,-1.3671,0.3972,0.2392,-0.2106,0.3187,0.6486,0.4691,-0.2614,-0.2791,0.3825,2.0170
3.4049,-1.3467,0.3729,0.2171,-0.2316,0.3174,0.6231,0.4422,-0.2418,-0.2725,0.3644,1.9710
3.5050,-1.3258,0.3496,0.2051,-0.2260,0.3052,0.6006,0.4152,-0.2222,-0.2722,0.3513,1.9276
3.6059,-1.2932,0.3315,0.2172,-0.2604,0.3390,0.5829,0.3870,-0.1780,-0.2797,0.3315,1.8769
3.7060,-1.2704,0.3053,0.2063,-0.2474,0.3222,0.5706,0.3577,-0.1341,-0.2734,0.3045,1.8417
3.8067,-1.2478,0.2735,0.2178,-0.2930,0.3651,0.5573,0.3266,-0.1147,-0.2995,0.3207,1.8059
