time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0000,-2.4682,0.5814,0.2463,0.0890,0.2619,2.1655,0.6681,-0.3929,0.1160,0.4097,4.6344
0.1002,-2.4444,0.5897,0.2442,0.0698,0.2540,2.1271,0.6795,-0.3854,0.1071,0.4000,4.5724
0.2010,-2.4180,0.5945,0.2588,0.0489,0.2634,2.0903,0.6850,-0.3737,0.0640,0.3791,4.5092
0.3005,-2.3914,0.6031,0.2770,0.0771,0.2876,2.0509,0.6912,-0.3852,0.0572,0.3895,4.4431
0.4015,-2.3691,0.6096,0.2491,0.0604,0.2563,2.0092,0.6984,-0.4061,0.0609,0.4106,4.3792
0.5019,-2.3334,0.6357,0.2568,0.0568,0.2630,1.9694,0.6976,-0.4098,0.0125,0.4100,4.3032
0.6022,-2.3081,0.6412,0.2539,0.0452,0.2579,1.9321,0.7016,-0.4096,0.0169,0.4099,4.2406
0.7013,-2.2813,0.6472,0.2676,0.0531,0.2728,1.8951,0.6998,-0.3763,-0.0151,0.3766,4.1766
0.8016,-2.2589,0.6493,0.2377,0.0299,0.2396,1.8504,0.7001,-0.4231,-0.0058,0.4231,4.1096
0.9024,-2.2261,0.6523,0.2874,0.0216,0.2882,1.8159,0.7024,-0.3719,-0.0047,0.3720,4.0423
1.0019,-2.2017,0.6578,0.2633,0.0380,0.2660,1.7769,0.7020,-0.3929,-0.0006,0.3929,3.9788
1.1019,-2.1747,0.6603,0.2701,0.0104,0.2703,1.7076,0.6909,-0.3926,-0.0084,0.3927,3.8824
1.2016,-2.1494,0.6616,0.2598,0.0079,0.2599,1.6693,0.6897,-0.3855,-0.0124,0.3857,3.8187
1.3017,-2.1216,0.6628,0.2708,0.0057,0.2709,1.6309,0.6887,-0.3883,-0.0172,0.3887,3.7526
1.4022,-2.0938,0.6626,0.2759,-0.0028,0.2759,1.5916,0.6905,-0.3911,0.0054,0.3911,3.6856
1.5025,-2.0726,0.6643,0.2474,0.0016,0.2474,1.5537,0.6876,-0.3879,-0.0226,0.3886,3.6264
1.6018,-2.0429,0.6656,0.2819,-0.0089,0.2820,1.5121,0.6874,-0.4080,-0.0090,0.4081,3.5551
1.7027,-2.0196,0.6632,0.2616,-0.0223,0.2626,1.4708,0.6862,-0.4133,-0.0109,0.4134,3.4905
1.8026,-1.9886,0.6595,0.2949,-0.0369,0.2972,1.4315,0.6844,-0.4000,-0.0167,0.4003,3.4202
1.9025,-1.9676,0.6585,0.2334,-0.0273,0.2350,1.3942,0.6839,-0.3831,-0.0143,0.3834,3.3619
2.0025,-1.9387,0.6564,0.2724,-0.0264,0.2737,1.3501,0.6807,-0.4233,-0.0283,0.4242,3.2889
2.1027,-1.9125,0.6543,0.2643,-0.0447,0.2680,1.3167,0.6771,-0.3645,-0.0367,0.3664,3.2293
2.2034,-1.8870,0.6487,0.2568,-0.0578,0.2632,1.2738,0.6756,-0.4098,-0.0246,0.4106,3.1610
2.3027,-1.8606,0.6457,0.2548,-0.0564,0.2609,1.2344,0.6705,-0.3923,-0.0491,0.3954,3.0951
2.4025,-1.8365,0.6394,0.2441,-0.0639,0.2523,1.1946,0.6676,-0.3967,-0.0347,0.3982,3.0313
2.5030,-1.8078,0.6361,0.2742,-0.0550,0.2797,1.1568,0.6626,-0.3800,-0.0421,0.3823,2.9647
2.6031,-1.7856,0.6289,0.2318,-0.0840,0.2465,1.1173,0.6579,-0.3901,-0.0492,0.3932,2.9031
2.7030,-1.7623,0.6226,0.2222,-0.0841,0.2375,1.0767,0.6488,-0.4025,-0.0778,0.4100,2.8391
2.8030,-1.7338,0.6158,0.2650,-0.0763,0.2757,1.0380,0.6452,-0.3907,-0.0505,0.3939,2.7720
2.9043,-1.7112,0.6073,0.2329,-0.0856,0.2481,0.9993,0.6364,-0.3936,-0.0734,0.4004,2.7106
3.0037,-1.6862,0.6013,0.2448,-0.0702,0.2547,0.9586,0.6292,-0.4030,-0.0757,0.4101,2.6449
3.1031,-1.6604,0.5929,0.2504,-0.0943,0.2676,0.9192,0.6209,-0.4121,-0.0689,0.4178,2.5798
3.2034,-1.6383,0.5818,0.2276,-0.1097,0.2527,0.8799,0.6104,-0.3986,-0.0975,0.4103,2.5183
3.3051,-1.6156,0.5720,0.2082,-0.0993,0.2307,0.8410,0.6009,-0.3917,-0.0880,0.4015,2.4567
3.4048,-1.5913,0.5609,0.2325,-0.1112,0.2577,0.8011,0.5899,-0.3972,-0.1025,0.4102,2.3925
3.5053,-1.5676,0.5523,0.2389,-0.0904,0.2554,0.7404,0.5876,-0.3881,-0.1101,0.4034,2.3082
3.6045,-1.5474,0.5402,0.2033,-0.1274,0.2399,0.7014,0.5757,-0.3850,-0.1190,0.4030,2.2491
