time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0007,-1.6989,0.5790,0.3671,-0.1156,0.3849,2.0852,0.8817,-0.4711,0.2550,0.5356,3.7961
0.1004,-1.6735,0.5667,0.2922,-0.1253,0.3180,2.0469,0.9073,-0.4108,0.2451,0.4783,3.7359
0.2004,-1.6384,0.5537,0.3275,-0.1350,0.3542,1.9997,0.9333,-0.4512,0.2537,0.5176,3.6579
0.3008,-1.6085,0.5384,0.3084,-0.1493,0.3426,1.9576,0.9569,-0.4254,0.1645,0.4561,3.5906
0.4008,-1.5744,0.5223,0.3268,-0.1622,0.3648,1.9094,0.9677,-0.4634,0.1044,0.4751,3.5121
0.5015,-1.5442,0.5075,0.3145,-0.1628,0.3541,1.8653,0.9714,-0.4720,0.0678,0.4768,3.4410
0.6020,-1.5159,0.4894,0.2912,-0.1799,0.3423,1.8244,0.9786,-0.4303,0.0697,0.4359,3.3759
0.7020,-1.4872,0.4708,0.2902,-0.1847,0.3440,1.7610,0.9681,-0.4304,0.0929,0.4403,3.2860
0.8016,-1.4576,0.4503,0.2899,-0.2028,0.3538,1.7152,0.9701,-0.4485,-0.0391,0.4502,3.2151
0.9020,-1.4335,0.4302,0.2538,-0.2178,0.3345,1.6726,0.9560,-0.4445,-0.1359,0.4648,3.1504
1.0020,-1.4085,0.4086,0.2472,-0.2202,0.3311,1.6289,0.9448,-0.4397,-0.1197,0.4557,3.0843
1.1023,-1.3833,0.3869,0.2407,-0.2239,0.3287,1.5893,0.9338,-0.3886,-0.1108,0.4041,3.0225
1.2036,-1.3615,0.3656,0.2210,-0.2207,0.3123,1.5372,0.9197,-0.4787,-0.1314,0.4964,2.9512
1.3022,-1.3369,0.3191,0.2236,-0.2431,0.3303,1.4969,0.9059,-0.4389,-0.2077,0.4856,2.8939
1.4027,-1.3148,0.2935,0.2171,-0.2562,0.3358,1.4518,0.8756,-0.4462,-0.2931,0.5338,2.8271
1.5026,-1.2897,0.2673,0.2371,-0.2723,0.3610,1.4076,0.8444,-0.4363,-0.3014,0.5303,2.7583
1.6026,-1.2734,0.2422,0.1828,-0.2610,0.3186,1.3669,0.8133,-0.4150,-0.3094,0.5176,2.7014
1.7025,-1.2530,0.2145,0.1807,-0.2746,0.3287,1.3207,0.7860,-0.4296,-0.2840,0.5150,2.6363
1.8037,-1.2331,0.1840,0.1882,-0.2990,0.3533,1.2770,0.7526,-0.4334,-0.3627,0.5652,2.5737
1.9040,-1.2135,0.1573,0.2147,-0.2785,0.3516,1.2314,0.7115,-0.4325,-0.4093,0.5955,2.5070
2.0038,-1.2006,0.1269,0.1509,-0.2991,0.3350,1.1868,0.6708,-0.4402,-0.4084,0.6004,2.4486
2.1031,-1.1867,0.0964,0.1350,-0.3009,0.3298,1.1431,0.6324,-0.4307,-0.3993,0.5873,2.3906
2.2045,-1.1696,0.0661,0.1541,-0.3047,0.3415,1.0944,0.5918,-0.4681,-0.4064,0.6200,2.3243
2.3036,-1.1596,0.0331,0.1173,-0.3198,0.3406,1.0533,0.5523,-0.4317,-0.4164,0.5998,2.2730
2.4041,-1.1479,0.0026,0.1112,-0.3108,0.3300,1.0125,0.5079,-0.4084,-0.4392,0.5997,2.2187
2.5043,-1.1356,-0.0309,0.1164,-0.3305,0.3504,0.9699,0.4563,-0.4117,-0.4283,0.5941,2.1611
2.6048,-1.1262,-0.0622,0.0948,-0.3198,0.3335,0.9277,0.4143,-0.4176,-0.4237,0.5949,2.1084
2.7042,-1.1152,-0.0954,0.1110,-0.3251,0.3435,0.8852,0.3707,-0.4282,-0.4244,0.6029,2.0541
2.8046,-1.1080,-0.1265,0.0777,-0.3161,0.3255,0.8467,0.3240,-0.3585,-0.4624,0.5851,2.0060
2.9042,-1.1037,-0.1608,0.0401,-0.3261,0.3286,0.8163,0.2798,-0.3101,-0.4566,0.5520,1.9700
3.0043,-1.0943,-0.1935,0.0733,-0.3282,0.3363,0.7855,0.2341,-0.3079,-0.4568,0.5509,1.9278
3.1045,-1.0892,-0.2271,0.0698,-0.3246,0.3320,0.7564,0.1912,-0.2994,-0.4664,0.5542,1.8924
3.2050,-1.0896,-0.2609,0.0118,-0.3353,0.3355,0.7282,0.1466,-0.2850,-0.4527,0.5350,1.8629
3.3043,-1.0839,-0.2940,0.0266,-0.3290,0.3301,0.6964,0.1030,-0.2447,-0.4465,0.5092,1.8240
3.4054,-1.0813,-0.3278,0.0205,-0.3366,0.3372,0.6773,0.0582,-0.1644,-0.4489,0.4781,1.8005
3.5050,-1.0790,-0.3612,0.0307,-0.3344,0.3358,0.6756,0.0149,-0.0950,-0.4259,0.4364,1.7944
3.6063,-1.0823,-0.3963,-0.0224,-0.3465,0.3472,0.6563,-0.0313,-0.1657,-0.4527,0.4821,1.7765
3.7058,-1.0820,-0.4294,-0.0170,-0.3477,0.3481,0.6463,-0.0729,-0.1248,-0.4317,0.4494,1.7646
3.8058,-1.0852,-0.4627,-0.0338,-0.3374,0.3391,0.6380,-0.1192,-0.0164,-0.4560,0.4563,1.7571
3.9057,-1.0903,-0.4974,-0.0372,-0.3473,0.3493,0.6356,-0.1619,0.0011,-0.4393,0.4393,1.7582
4.0056,-1.0948,-0.5314,-0.0489,-0.3403,0.3438,0.6487,-0.2077,0.0573,-0.4482,0.4519,1.7733
4.1056,-1.0935,-0.5844,-0.0774,-0.3254,0.3345,0.6573,-0.2507,0.0748,-0.4376,0.4439,1.7823
4.2063,-1.1014,-0.6186,-0.0836,-0.3371,0.3473,0.6602,-0.2952,0.0623,-0.4520,0.4563,1.7910
4.3061,-1.1101,-0.6508,-0.0919,-0.3122,0.3255,0.6680,-0.3385,0.1477,-0.4401,0.4643,1.8053
4.4063,-1.1187,-0.6879,-0.0918,-0.3555,0.3671,0.6931,-0.3833,0.2416,-0.4416,0.5033,1.8373
4.5069,-1.1303,-0.7176,-0.1070,-0.3262,0.3433,0.7150,-0.4321,0.2262,-0.4697,0.5213,1.8672
4.6066,-1.1397,-0.7522,-0.1013,-0.3388,0.3536,0.7385,-0.4761,0.2427,-0.4509,0.5121,1.8984
4.7067,-1.1552,-0.7822,-0.1387,-0.3122,0.3416,0.7636,-0.5249,0.2485,-0.4729,0.5342,1.9360
4.8064,-1.1684,-0.8131,-0.1264,-0.3075,0.3325,0.7836,-0.5658,0.2433,-0.4316,0.4955,1.9676
4.9076,-1.1876,-0.8445,-0.1704,-0.3093,0.3531,0.8165,-0.6131,0.2870,-0.4551,0.5380,2.0174
5.0079,-1.2027,-0.8739,-0.1691,-0.2922,0.3377,0.8395,-0.6558,0.2687,-0.4385,0.5143,2.0538
5.1079,-1.2200,-0.9033,-0.1753,-0.2904,0.3392,0.8650,-0.7010,0.2618,-0.4459,0.5170,2.0948
5.2070,-1.2374,-0.9299,-0.1652,-0.2719,0.3181,0.8943,-0.7470,0.2860,-0.4465,0.5302,2.1396
5.3073,-1.2590,-0.9580,-0.2011,-0.2739,0.3398,0.9168,-0.7946,0.1991,-0.4648,0.5056,2.1819
5.4069,-1.2797,-0.9863,-0.2090,-0.2856,0.3539,0.9306,-0.8342,0.1522,-0.4310,0.4571,2.2155
5.5077,-1.2998,-1.0122,-0.2084,-0.2665,0.3383,0.9432,-0.8816,0.1387,-0.4579,0.4784,2.2468
5.6076,-1.3352,-1.0455,-0.2419,-0.2491,0.3472,0.9679,-0.9248,0.1401,-0.4332,0.4553,2.3063
5.7087,-1.3549,-1.0731,-0.2172,-0.2614,0.3399,0.9830,-0.9710,0.1477,-0.4515,0.4750,2.3402
5.8090,-1.3826,-1.0951,-0.2409,-0.2499,0.3471,0.9961,-1.0151,0.0829,-0.4465,0.4541,2.3801
5.9100,-1.4072,-1.1160,-0.2475,-0.2214,0.3321,0.9903,-1.0589,-0.0147,-0.4405,0.4407,2.3982
6.0081,-1.4369,-1.1378,-0.2832,-0.2217,0.3597,0.9860,-1.1036,-0.0271,-0.4319,0.4327,2.4231
6.1084,-1.4623,-1.1579,-0.2682,-0.2041,0.3370,0.9836,-1.1500,-0.0257,-0.4523,0.4530,2.4459
6.2094,-1.4917,-1.1792,-0.2748,-0.2075,0.3443,0.9806,-1.1969,-0.0364,-0.4671,0.4685,2.4724
6.3097,-1.5165,-1.1980,-0.2603,-0.1911,0.3229,0.9716,-1.2417,-0.1588,-0.4392,0.4670,2.4886
6.4094,-1.5449,-1.2154,-0.2533,-0.1851,0.3137,0.9504,-1.2804,-0.2145,-0.4074,0.4604,2.4962
6.5092,-1.5716,-1.2334,-0.2646,-0.1775,0.3186,0.9279,-1.3182,-0.2201,-0.3893,0.4472,2.5009
6.6090,-1.6053,-1.2471,-0.2943,-0.1602,0.3351,0.9073,-1.3582,-0.2080,-0.3987,0.4497,2.5151
7.0636,-1.6346,-1.2596,-0.3021,-0.1294,0.3286,0.8848,-1.3982,-0.2241,-0.4022,0.4604,2.5231
7.5948,-1.6672,-1.2711,-0.3304,-0.0912,0.3428,0.8515,-1.4238,-0.3714,-0.1695,0.4083,2.5233
7.8492,-1.7037,-1.2710,-0.3547,-0.0075,0.3547,0.8031,-1.4275,-0.4287,-0.0854,0.4371,2.5117
8.0044,-1.7406,-1.2697,-0.3668,0.0161,0.3671,0.7570,-1.4286,-0.4585,-0.0060,0.4586,2.5027
