time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0000,-1.2855,-0.2018,-0.1624,-0.3210,0.3598,2.7614,-0.0296,-0.4381,-0.1352,0.4585,4.0506
0.1002,-1.2855,-0.2018,-0.1624,-0.3210,0.3598,2.7172,-0.0439,-0.4531,-0.1528,0.4782,4.0058
0.2000,-1.2855,-0.2018,-0.1624,-0.3210,0.3598,2.6739,-0.0604,-0.4387,-0.1610,0.4673,3.9619
0.3006,-1.2855,-0.2018,-0.1624,-0.3210,0.3598,2.6294,-0.0785,-0.4454,-0.1623,0.4741,3.9168
0.4010,-1.2855,-0.2018,-0.1624,-0.3210,0.3598,2.5846,-0.0969,-0.4502,-0.1784,0.4843,3.8716
0.5011,-1.2855,-0.2018,-0.1624,-0.3210,0.3598,2.5396,-0.1148,-0.4499,-0.1799,0.4845,3.8261
0.6010,-1.2855,-0.2018,-0.1624,-0.3210,0.3598,2.4984,-0.1380,-0.4327,-0.2419,0.4957,3.7845
0.7017,-1.3026,-0.2318,-0.1670,-0.2963,0.3401,2.4525,-0.1671,-0.4425,-0.2704,0.5186,3.7556
0.8021,-1.3219,-0.2601,-0.1904,-0.2840,0.3419,2.4078,-0.1909,-0.4455,-0.2448,0.5083,3.7303
0.9016,-1.3370,-0.2913,-0.1766,-0.2906,0.3400,2.3639,-0.2180,-0.4402,-0.2629,0.5127,3.7017
1.0027,-1.3595,-0.3185,-0.2166,-0.2729,0.3484,2.3162,-0.2435,-0.4667,-0.2573,0.5330,3.6765
1.1031,-1.3736,-0.3573,-0.1778,-0.2783,0.3302,2.2741,-0.2784,-0.4351,-0.3530,0.5603,3.6486
1.2016,-1.4001,-0.3813,-0.2290,-0.2459,0.3360,2.2284,-0.3162,-0.4522,-0.3700,0.5843,3.6291
1.3029,-1.4207,-0.4086,-0.2278,-0.2649,0.3494,2.1849,-0.3513,-0.4424,-0.3577,0.5689,3.6061
1.4033,-1.4454,-0.4331,-0.2446,-0.2464,0.3472,2.1392,-0.3831,-0.4532,-0.3361,0.5642,3.5849
1.5025,-1.4700,-0.4559,-0.2677,-0.2265,0.3507,2.0956,-0.4198,-0.4440,-0.3617,0.5727,3.5659
1.6019,-1.4912,-0.4795,-0.2287,-0.2294,0.3239,2.0379,-0.4652,-0.4705,-0.3598,0.5923,3.5292
1.7028,-1.5173,-0.4998,-0.2527,-0.2088,0.3278,1.9962,-0.5069,-0.4399,-0.3911,0.5886,3.5135
1.8039,-1.5467,-0.5214,-0.2806,-0.2006,0.3449,1.9519,-0.5429,-0.4430,-0.3851,0.5870,3.4987
1.9028,-1.5735,-0.5400,-0.2776,-0.1896,0.3362,1.9052,-0.5775,-0.4590,-0.3597,0.5831,3.4789
2.0030,-1.6003,-0.5613,-0.2740,-0.2036,0.3414,1.8598,-0.6193,-0.4597,-0.3875,0.6012,3.4606
2.1031,-1.6298,-0.5766,-0.2868,-0.1756,0.3363,1.8183,-0.6534,-0.4198,-0.3334,0.5361,3.4490
2.2037,-1.6600,-0.5929,-0.3009,-0.1616,0.3415,1.7696,-0.6898,-0.4737,-0.3549,0.5919,3.4310
2.3025,-1.6902,-0.6109,-0.3045,-0.1670,0.3473,1.7272,-0.7232,-0.4439,-0.3396,0.5590,3.4193
2.4032,-1.7199,-0.6230,-0.3080,-0.1364,0.3369,1.6820,-0.7606,-0.4522,-0.3643,0.5807,3.4047
2.5042,-1.7527,-0.6353,-0.3277,-0.1127,0.3465,1.6392,-0.7917,-0.4395,-0.3295,0.5493,3.3954
2.6046,-1.7834,-0.6479,-0.3138,-0.1193,0.3357,1.5910,-0.8168,-0.4522,-0.2283,0.5065,3.3786
2.7037,-1.8149,-0.6599,-0.3264,-0.1085,0.3439,1.5458,-0.8405,-0.4531,-0.2405,0.5130,3.3655
2.8046,-1.8427,-0.6691,-0.2887,-0.0900,0.3024,1.4994,-0.8601,-0.4636,-0.2021,0.5058,3.3475
2.9042,-1.8786,-0.6776,-0.3343,-0.0812,0.3440,1.4549,-0.8841,-0.4525,-0.2250,0.5053,3.3399
3.0047,-1.9130,-0.6858,-0.3553,-0.0675,0.3617,1.4083,-0.9045,-0.4655,-0.1725,0.4964,3.3285
3.1053,-1.9461,-0.6925,-0.3431,-0.0539,0.3474,1.3644,-0.9161,-0.4497,-0.1023,0.4612,3.3180
3.2049,-1.9793,-0.7016,-0.3350,-0.0785,0.3440,1.3229,-0.9188,-0.4330,-0.0768,0.4397,3.3093
3.3050,-2.0132,-0.7042,-0.3490,-0.0421,0.3515,1.2759,-0.9272,-0.4645,-0.0789,0.4712,3.2966
3.4049,-2.0482,-0.7062,-0.3502,-0.0184,0.3507,1.2341,-0.9283,-0.4278,-0.0655,0.4328,3.2898
3.5041,-2.0828,-0.7121,-0.3488,-0.0386,0.3509,1.1875,-0.9371,-0.4528,-0.0327,0.4540,3.2781
3.6052,-2.1216,-0.7124,-0.3703,-0.0172,0.3707,1.1441,-0.9288,-0.4309,0.0700,0.4365,3.2728
3.7056,-2.1556,-0.7104,-0.3512,0.0142,0.3515,1.1013,-0.9254,-0.4288,0.0463,0.4313,3.2639
3.8060,-2.1917,-0.7093,-0.3631,0.0202,0.3637,1.0558,-0.9215,-0.4347,0.0554,0.4383,3.2544
3.9061,-2.2279,-0.7085,-0.3462,0.0330,0.3478,1.0091,-0.9178,-0.4462,0.0531,0.4493,3.2437
4.0058,-2.2881,-0.7189,-0.3529,0.0531,0.3569,0.9645,-0.9105,-0.4463,0.1001,0.4574,3.2582
4.1067,-2.3247,-0.7153,-0.3608,0.0489,0.3641,0.9202,-0.8962,-0.4445,0.1442,0.4673,3.2499
4.2069,-2.3572,-0.7109,-0.3394,0.0510,0.3432,0.8747,-0.8832,-0.4433,0.1348,0.4634,3.2365
4.3057,-2.3933,-0.7047,-0.3528,0.0635,0.3584,0.8277,-0.8712,-0.4599,0.1253,0.4766,3.2253
4.4060,-2.4285,-0.6948,-0.3600,0.0906,0.3713,0.7857,-0.8546,-0.4387,0.1472,0.4628,3.2181
4.5069,-2.4596,-0.6843,-0.3337,0.1063,0.3502,0.7397,-0.8410,-0.4388,0.1523,0.4645,3.2031
4.6087,-2.4950,-0.6742,-0.3504,0.1058,0.3661,0.6974,-0.8217,-0.4253,0.1922,0.4668,3.1958
4.7067,-2.5235,-0.6660,-0.3053,0.0960,0.3200,0.6508,-0.8028,-0.4527,0.1898,0.4909,3.1772
4.8080,-2.5587,-0.6538,-0.3152,0.1030,0.3316,0.6050,-0.7816,-0.4676,0.2127,0.5137,3.1663
4.9069,-2.5908,-0.6350,-0.3160,0.1662,0.3570,0.5616,-0.7640,-0.4449,0.1893,0.4835,3.1550
5.0079,-2.6245,-0.6226,-0.3330,0.1400,0.3612,0.5166,-0.7424,-0.4549,0.2180,0.5044,3.1434
5.1081,-2.6541,-0.6045,-0.3026,0.1634,0.3439,0.4750,-0.7228,-0.4411,0.2182,0.4921,3.1314
5.2077,-2.6870,-0.5880,-0.3227,0.1679,0.3637,0.4302,-0.7024,-0.4476,0.2061,0.4927,3.1193
5.3075,-2.7140,-0.5696,-0.2835,0.1834,0.3377,0.3841,-0.6796,-0.4563,0.2208,0.5069,3.1000
5.4085,-2.7438,-0.5485,-0.2948,0.2159,0.3654,0.3294,-0.6507,-0.4500,0.1906,0.4887,3.0749
5.5079,-2.7684,-0.5300,-0.2575,0.1994,0.3256,0.2905,-0.6281,-0.4086,0.2195,0.4639,3.0604
5.6077,-2.7975,-0.5066,-0.2656,0.2291,0.3507,0.2418,-0.6035,-0.4308,0.2290,0.4879,3.0409
5.7096,-2.8275,-0.4832,-0.2859,0.2369,0.3713,0.1946,-0.5803,-0.4555,0.2374,0.5136,3.0236
5.8086,-2.8517,-0.4601,-0.2585,0.2392,0.3522,0.1516,-0.5582,-0.4325,0.2241,0.4871,3.0049
5.9084,-2.8753,-0.4378,-0.2401,0.2316,0.3336,0.1091,-0.5339,-0.4273,0.2393,0.4897,2.9859
6.0084,-2.8996,-0.4125,-0.2343,0.2478,0.3410,0.0621,-0.5127,-0.4385,0.2272,0.4939,2.9634
6.1092,-2.9250,-0.3863,-0.2439,0.2612,0.3574,0.0197,-0.4849,-0.4285,0.2695,0.5062,2.9464
6.2089,-2.9477,-0.3597,-0.2386,0.2607,0.3534,-0.0253,-0.4611,-0.4318,0.2491,0.4985,2.9242
6.3085,-2.9668,-0.3357,-0.2003,0.2484,0.3191,-0.0713,-0.4355,-0.4651,0.2411,0.5239,2.8972
6.4086,-2.9863,-0.3077,-0.2013,0.2816,0.3461,-0.1178,-0.4013,-0.4648,0.2406,0.5234,2.8700
6.5088,-3.0070,-0.2777,-0.1800,0.2831,0.3355,-0.1583,-0.3717,-0.4302,0.2841,0.5155,2.8503
6.6098,-3.0269,-0.2493,-0.1819,0.2898,0.3422,-0.2038,-0.3424,-0.4273,0.2950,0.5193,2.8246
6.7127,-3.0386,-0.2196,-0.1300,0.2979,0.3250,-0.2495,-0.3120,-0.4474,0.3028,0.5402,2.7906
6.8139,-3.0468,-0.1785,-0.1449,0.3096,0.3418,-0.2929,-0.2801,-0.4421,0.3174,0.5442,2.7557
6.9136,-3.0652,-0.1494,-0.1686,0.2980,0.3424,-0.3335,-0.2502,-0.4152,0.3060,0.5158,2.7336
7.0149,-3.0791,-0.1175,-0.1471,0.3099,0.3430,-0.3807,-0.2201,-0.4529,0.3180,0.5534,2.7003
7.1147,-3.0899,-0.0841,-0.1138,0.3295,0.3486,-0.4211,-0.1832,-0.4158,0.3596,0.5497,2.6707
7.2145,-3.1020,-0.0517,-0.1113,0.3396,0.3574,-0.4662,-0.1498,-0.4253,0.3487,0.5500,2.6376
7.3149,-3.1142,-0.0187,-0.1153,0.3338,0.3532,-0.5074,-0.1121,-0.4149,0.3707,0.5563,2.6085
7.4156,-3.1227,0.0122,-0.0838,0.3268,0.3374,-0.5558,-0.0801,-0.4575,0.3463,0.5738,2.5686
7.5149,-3.1303,0.0455,-0.0727,0.3331,0.3409,-0.5966,-0.0460,-0.4204,0.3570,0.5515,2.5353
7.6156,-3.1351,0.0787,-0.0365,0.3197,0.3218,-0.6414,-0.0067,-0.4271,0.3919,0.5797,2.4951
7.7150,-3.1448,0.1144,-0.0776,0.3493,0.3578,-0.6806,0.0329,-0.3998,0.3972,0.5635,2.4656
7.8163,-3.1481,0.1485,-0.0527,0.3476,0.3516,-0.7275,0.0701,-0.4287,0.3954,0.5832,2.4218
7.9152,-3.1517,0.1820,-0.0363,0.3383,0.3402,-0.7718,0.1101,-0.4381,0.4009,0.5938,2.3811
8.0163,-3.1531,0.2177,-0.0288,0.3580,0.3592,-0.8136,0.1467,-0.4334,0.4044,0.5928,2.3406
8.1157,-3.1539,0.2502,-0.0093,0.3335,0.3336,-0.8785,0.2008,-0.4435,0.4355,0.6215,2.2760
8.2164,-3.1491,0.2846,0.0499,0.3332,0.3369,-0.9222,0.2425,-0.4350,0.4337,0.6143,2.2272
8.3166,-3.1630,0.3310,-0.0143,0.3560,0.3563,-0.9629,0.2838,-0.4128,0.4199,0.5888,2.2006
8.4176,-3.1564,0.3624,0.0408,0.3360,0.3384,-1.0093,0.3243,-0.4218,0.4130,0.5903,2.1474
8.5166,-3.1529,0.3982,0.0402,0.3520,0.3543,-1.0521,0.3676,-0.4254,0.4313,0.6058,2.1010
8.6169,-3.1485,0.4312,0.0432,0.3336,0.3364,-1.0936,0.4126,-0.4107,0.4615,0.6178,2.0550
8.7167,-3.1421,0.4650,0.0622,0.3369,0.3426,-1.1401,0.4538,-0.4512,0.4245,0.6195,2.0021
8.8179,-3.1361,0.4982,0.0516,0.3427,0.3466,-1.1797,0.4960,-0.4008,0.4187,0.5796,1.9563
8.9175,-3.1249,0.5303,0.1018,0.3245,0.3401,-1.2216,0.5390,-0.4143,0.4288,0.5962,1.9033
9.0167,-3.1158,0.5621,0.1047,0.2987,0.3166,-1.2631,0.5804,-0.3757,0.4125,0.5580,1.8528
9.1169,-3.1061,0.5922,0.1003,0.3000,0.3163,-1.2943,0.6215,-0.3170,0.4109,0.5189,1.8120
9.2171,-3.0910,0.6258,0.1249,0.3141,0.3380,-1.3261,0.6603,-0.3158,0.3982,0.5082,1.7653
9.3173,-3.0749,0.6610,0.1552,0.3437,0.3771,-1.3605,0.7011,-0.3366,0.4073,0.5284,1.7149
9.4182,-3.0627,0.6883,0.1345,0.2915,0.3210,-1.3911,0.7400,-0.3229,0.3866,0.5037,1.6723
9.5178,-3.0474,0.7192,0.1501,0.3055,0.3404,-1.4221,0.7808,-0.2622,0.3854,0.4662,1.6265
9.6192,-3.0298,0.7477,0.1555,0.3038,0.3412,-1.4399,0.8126,-0.1845,0.3452,0.3914,1.5912
9.7184,-3.0094,0.7783,0.1952,0.3052,0.3623,-1.4570,0.8476,-0.1722,0.3498,0.3899,1.5540
9.8180,-2.9878,0.8066,0.2203,0.2971,0.3699,-1.4794,0.8813,-0.2070,0.3416,0.3994,1.5103
9.9176,-2.9684,0.8358,0.1991,0.2933,0.3545,-1.5169,0.9170,-0.1798,0.3543,0.3973,1.4537
10.0189,-2.9452,0.8628,0.2501,0.2924,0.3847,-1.5324,0.9481,-0.0814,0.2984,0.3093,1.4154
10.1182,-2.9232,0.8887,0.2262,0.2654,0.3487,-1.5332,0.9749,-0.0103,0.2715,0.2717,1.3926
10.2197,-2.9011,0.9130,0.2029,0.2499,0.3219,-1.5314,1.0017,-0.0093,0.2655,0.2657,1.3726
10.3186,-2.8756,0.9405,0.2460,0.2705,0.3656,-1.5311,1.0310,0.0017,0.2888,0.2888,1.3476
10.4196,-2.8485,0.9641,0.2576,0.2579,0.3646,-1.5315,1.0578,-0.0009,0.2697,0.2697,1.3203
10.5199,-2.8225,0.9877,0.2594,0.2391,0.3528,-1.5288,1.0856,0.0933,0.2583,0.2746,1.2974
10.6198,-2.7985,1.0086,0.2166,0.2097,0.3015,-1.5116,1.1072,0.1690,0.2339,0.2885,1.2907
10.7199,-2.7682,1.0321,0.2892,0.2306,0.3699,-1.4916,1.1315,0.1955,0.2411,0.3104,1.2805
10.8208,-2.7426,1.0528,0.2704,0.2138,0.3447,-1.4776,1.1527,0.1581,0.2223,0.2728,1.2689
10.9202,-2.7155,1.0725,0.2582,0.2032,0.3285,-1.4583,1.1762,0.1880,0.2313,0.2981,1.2614
11.0205,-2.6838,1.0915,0.2981,0.1917,0.3544,-1.4403,1.1982,0.2470,0.2058,0.3216,1.2481
11.1210,-2.6720,1.1337,0.2802,0.1694,0.3274,-1.4035,1.2165,0.3569,0.1823,0.4008,1.2712
11.2205,-2.6376,1.1519,0.3240,0.1750,0.3683,-1.3714,1.2365,0.3330,0.1943,0.3856,1.2691
11.3213,-2.6076,1.1668,0.3177,0.1532,0.3527,-1.3332,1.2567,0.3558,0.1785,0.3981,1.2776
11.4214,-2.5784,1.1811,0.3023,0.1429,0.3344,-1.3010,1.2772,0.3336,0.1957,0.3868,1.2810
11.5218,-2.5466,1.1946,0.3151,0.1335,0.3422,-1.2662,1.2962,0.3595,0.1736,0.3992,1.2844
11.6211,-2.5160,1.2066,0.3105,0.1217,0.3335,-1.2187,1.3116,0.4429,0.1537,0.4688,1.3015
11.7223,-2.4782,1.2170,0.3481,0.1110,0.3654,-1.1853,1.3237,0.3619,0.1264,0.3833,1.2973
11.8216,-2.4487,1.2289,0.3127,0.1134,0.3326,-1.1410,1.3412,0.4165,0.1581,0.4455,1.3125
11.9212,-2.4104,1.2346,0.3683,0.0784,0.3766,-1.0981,1.3559,0.4297,0.1404,0.4521,1.3179
12.0221,-2.3783,1.2433,0.3364,0.0808,0.3459,-1.0567,1.3680,0.4324,0.1045,0.4449,1.3275
12.1218,-2.3454,1.2490,0.3210,0.0558,0.3258,-1.0111,1.3784,0.4465,0.0908,0.4556,1.3406
12.2235,-2.3056,1.2547,0.3743,0.0550,0.3783,-0.9688,1.3893,0.4303,0.1019,0.4422,1.3435
12.3224,-2.2723,1.2569,0.3677,0.0330,0.3692,-0.9235,1.3972,0.4469,0.0804,0.4541,1.3561
12.4226,-2.2371,1.2619,0.3561,0.0423,0.3586,-0.8761,1.4083,0.4665,0.0987,0.4768,1.3689
12.5231,-2.2039,1.2609,0.3466,0.0151,0.3469,-0.8359,1.4180,0.4177,0.0624,0.4224,1.3770
12.6224,-2.1675,1.2576,0.3587,-0.0241,0.3595,-0.7862,1.4181,0.4726,0.0101,0.4727,1.3906
12.7230,-2.1313,1.2585,0.3606,-0.0044,0.3606,-0.7378,1.4202,0.4675,0.0064,0.4675,1.4029
12.8236,-2.0947,1.2548,0.3653,-0.0294,0.3665,-0.6934,1.4231,0.4508,0.0210,0.4513,1.4113
12.9228,-2.0592,1.2519,0.3635,-0.0283,0.3646,-0.6470,1.4271,0.4393,0.0383,0.4410,1.4231
13.0239,-2.0276,1.2462,0.3294,-0.0500,0.3332,-0.5950,1.4278,0.4972,-0.0193,0.4976,1.4441
13.1253,-1.9889,1.2397,0.3728,-0.0574,0.3772,-0.5493,1.4213,0.4956,-0.0539,0.4986,1.4510
13.2249,-1.9573,1.2336,0.3314,-0.0613,0.3370,-0.5069,1.4109,0.4436,-0.0904,0.4527,1.4612
13.3238,-1.9222,1.2245,0.3509,-0.0709,0.3580,-0.4611,1.4070,0.4367,-0.0727,0.4427,1.4725
13.4250,-1.8874,1.2168,0.3463,-0.0823,0.3560,-0.4104,1.4019,0.4872,-0.0580,0.4906,1.4885
13.5236,-1.8564,1.2025,0.3076,-0.1023,0.3242,-0.3685,1.3942,0.4278,-0.1067,0.4409,1.5002
13.6242,-1.8200,1.1909,0.3482,-0.1135,0.3663,-0.3207,1.3774,0.4635,-0.1604,0.4905,1.5108
