time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0013,-2.6836,0.5126,0.2343,0.1107,0.2591,3.0021,0.0053,0.0069,0.0106,0.0126,5.7082
0.1005,-2.6607,0.5230,0.2446,0.1105,0.2684,3.0012,0.0059,0.0077,0.0130,0.0151,5.6854
0.1993,-2.6387,0.5325,0.2325,0.0939,0.2507,3.0003,0.0081,-0.0016,0.0178,0.0178,5.6633
0.2986,-2.6158,0.5415,0.2307,0.0829,0.2452,2.9999,0.0097,-0.0093,0.0318,0.0331,5.6408
0.3993,-2.5928,0.5479,0.2327,0.0654,0.2417,3.0024,0.0009,0.0111,-0.0420,0.0434,5.6218
0.5026,-2.5681,0.5554,0.2322,0.0589,0.2396,3.0012,0.0077,0.0048,0.0239,0.0244,5.5962
0.5997,-2.5439,0.5618,0.2398,0.0551,0.2460,3.0002,0.0014,-0.0041,-0.0295,0.0298,5.5724
0.7004,-2.5173,0.5661,0.2522,0.0393,0.2553,3.0007,0.0047,0.0004,-0.0038,0.0038,5.5465
0.8002,-2.4905,0.5705,0.2622,0.0360,0.2646,2.9964,-0.0009,-0.0271,-0.0370,0.0459,5.5165
0.9051,-2.4614,0.5745,0.2777,0.0324,0.2795,2.9994,0.0026,0.0049,-0.0239,0.0244,5.4907
1.0024,-2.4365,0.5748,0.2596,0.0069,0.2597,2.9967,0.0054,-0.0162,0.0081,0.0181,5.4630
1.1034,-2.4093,0.5779,0.2626,0.0154,0.2631,2.9974,0.0001,0.0058,-0.0398,0.0402,5.4376
1.2052,-2.3813,0.5740,0.2736,-0.0267,0.2749,2.9948,0.0071,-0.0151,0.0285,0.0322,5.4059
1.3049,-2.3661,0.5940,0.2787,-0.0171,0.2792,2.9938,0.0064,-0.0343,0.0254,0.0426,5.3920
1.4085,-2.3388,0.5945,0.2751,-0.0096,0.2752,2.9988,0.0037,0.0182,-0.0073,0.0196,5.3701
1.5045,-2.3153,0.5904,0.2649,-0.0287,0.2665,2.9963,0.0050,0.0072,-0.0001,0.0072,5.3437
1.6086,-2.2911,0.5869,0.2607,-0.0439,0.2644,2.9841,0.0074,-0.2744,0.0919,0.2894,5.3069
1.7072,-2.2671,0.5815,0.2425,-0.0579,0.2493,2.9352,0.0274,-0.3802,0.1487,0.4083,5.2317
1.8075,-2.2400,0.5771,0.2585,-0.0621,0.2658,2.9040,0.0371,-0.3457,0.1189,0.3655,5.1722
1.9102,-2.2134,0.5723,0.2623,-0.0558,0.2682,2.8614,0.0556,-0.3965,0.1475,0.4231,5.1011
2.0080,-2.1903,0.5633,0.2403,-0.0934,0.2578,2.8222,0.0740,-0.4004,0.1750,0.4370,5.0363
2.1092,-2.1681,0.5544,0.2228,-0.0959,0.2426,2.7791,0.0899,-0.4276,0.1631,0.4577,4.9690
2.2119,-2.1426,0.5480,0.2514,-0.0673,0.2602,2.7393,0.1048,-0.4124,0.1570,0.4412,4.9020
2.3108,-2.1205,0.5373,0.2233,-0.1040,0.2463,2.6969,0.1274,-0.4304,0.1927,0.4716,4.8348
2.4112,-2.0999,0.5253,0.2020,-0.1151,0.2325,2.6577,0.1453,-0.4069,0.1845,0.4468,4.7727
2.5094,-2.0758,0.5165,0.2315,-0.0969,0.2509,2.6132,0.1640,-0.4210,0.1829,0.4590,4.7023
2.6116,-2.0563,0.5021,0.1868,-0.1273,0.2261,2.5712,0.1846,-0.4221,0.1975,0.4661,4.6383
2.7103,-2.0341,0.4880,0.2127,-0.1430,0.2563,2.5264,0.2043,-0.4298,0.1967,0.4727,4.5693
2.8135,-2.0157,0.4740,0.1838,-0.1474,0.2356,2.4812,0.2192,-0.4450,0.1632,0.4740,4.5042
2.9125,-1.9991,0.4606,0.1647,-0.1401,0.2162,2.4424,0.2386,-0.4596,0.1947,0.4991,4.4471
3.0121,-1.9808,0.4442,0.1631,-0.1527,0.2234,2.3952,0.2555,-0.4311,0.1583,0.4593,4.3801
3.1117,-1.9630,0.4278,0.1739,-0.1640,0.2390,2.3558,0.2747,-0.4544,0.1898,0.4924,4.3215
3.2105,-1.9460,0.4090,0.1715,-0.1805,0.2490,2.3005,0.2906,-0.4735,0.1485,0.4962,4.2482
3.3147,-1.9306,0.3910,0.1529,-0.1832,0.2386,2.2699,0.3021,-0.4189,0.1376,0.4409,4.2014
3.4124,-1.9183,0.3711,0.1227,-0.1891,0.2254,2.2114,0.3179,-0.4647,0.1327,0.4833,4.1301
3.5121,-1.9028,0.3518,0.1478,-0.1956,0.2451,2.1758,0.3274,-0.4411,0.1164,0.4562,4.0787
3.6128,-1.8930,0.3301,0.1122,-0.2130,0.2408,2.1263,0.3370,-0.4342,0.0797,0.4414,4.0193
3.7118,-1.8806,0.3107,0.1187,-0.1981,0.2310,2.0774,0.3582,-0.4431,0.0995,0.4541,3.9584
3.8129,-1.8719,0.2861,0.0786,-0.2264,0.2396,2.0292,0.3635,-0.4189,0.0640,0.4238,3.9018
3.9128,-1.8616,0.2638,0.0967,-0.2248,0.2447,1.9923,0.3674,-0.4215,0.0463,0.4240,3.8552
4.0134,-1.8556,0.2376,0.0653,-0.2532,0.2615,1.9399,0.3694,-0.4307,0.0107,0.4308,3.7977
4.1132,-1.8431,0.2159,0.1042,-0.2386,0.2603,1.8961,0.3723,-0.4374,0.0223,0.4380,3.7424
4.2169,-1.8405,0.1879,0.0449,-0.2678,0.2716,1.8532,0.3712,-0.4298,-0.0049,0.4299,3.6982
4.3142,-1.8297,0.1654,0.0860,-0.2531,0.2673,1.8085,0.3701,-0.4451,-0.0153,0.4454,3.6439
4.4162,-1.8261,0.1422,0.0440,-0.2395,0.2435,1.7642,0.3641,-0.4432,-0.0343,0.4445,3.5971
4.5150,-1.8202,0.1146,0.0445,-0.2517,0.2556,1.7203,0.3560,-0.4398,-0.0819,0.4473,3.5487
4.6153,-1.8188,0.0912,0.0169,-0.2403,0.2409,1.6754,0.3464,-0.4599,-0.1020,0.4711,3.5036
4.7142,-1.8158,0.0643,0.0217,-0.2552,0.2561,1.6304,0.3341,-0.4526,-0.1251,0.4696,3.4567
4.8148,-1.8132,0.0384,0.0186,-0.2583,0.2590,1.5848,0.3229,-0.4555,-0.1278,0.4731,3.4098
4.9164,-1.8113,0.0127,0.0324,-0.2637,0.2657,1.5402,0.3087,-0.4476,-0.1455,0.4706,3.3645
5.0151,-1.8117,-0.0128,0.0007,-0.2574,0.2574,1.4941,0.2913,-0.4674,-0.1610,0.4944,3.3198
5.1158,-1.8104,-0.0484,-0.0462,-0.2512,0.2554,1.4490,0.2738,-0.4524,-0.1779,0.4862,3.2753
5.2161,-1.8122,-0.0720,-0.0320,-0.2395,0.2416,1.4076,0.2523,-0.4391,-0.2144,0.4887,3.2362
5.3177,-1.8157,-0.0997,-0.0335,-0.2587,0.2609,1.3648,0.2324,-0.4309,-0.2032,0.4764,3.1978
5.4157,-1.8197,-0.1246,-0.0443,-0.2504,0.2543,1.3172,0.2104,-0.4639,-0.2219,0.5143,3.1548
5.5176,-1.8259,-0.1488,-0.0588,-0.2463,0.2532,1.2739,0.1828,-0.4512,-0.2507,0.5161,3.1175
5.6168,-1.8302,-0.1751,-0.0530,-0.2578,0.2632,1.2298,0.1578,-0.4446,-0.2567,0.5134,3.0781
5.7174,-1.8377,-0.1973,-0.0682,-0.2354,0.2451,1.1741,0.1189,-0.4736,-0.2917,0.5562,3.0284
5.8177,-1.8471,-0.2212,-0.0919,-0.2369,0.2541,1.1321,0.0875,-0.4353,-0.3127,0.5360,2.9951
