time_s,leader_x_m,leader_y_m,leader_vx_map_ms,leader_vy_map_ms,leader_v_ms,leader_yaw_rad,leader_omega_rads,follower_x_m,follower_y_m,follower_vx_map_ms,follower_vy_map_ms,follower_v_ms,follower_yaw_rad,follower_omega_rads,distance_m
0.2597,-0.0678,1.6244,-0.2317,-0.1546,0.2785,-0.0167,0.0005,-1.7304,1.8165,0.3630,-0.0837,0.3725,0.0526,0.0085,1.6737
0.2602,-0.0693,1.6232,-0.2317,-0.1546,0.2785,-0.0167,0.0005,-1.7277,1.8157,0.3630,-0.0837,0.3725,0.0537,0.0085,1.6696
0.2694,-0.0707,1.6218,-0.2291,-0.1554,0.2768,-0.0167,0.0034,-1.7250,1.8148,0.3618,-0.0847,0.3716,0.0551,0.0076,1.6655
0.2697,-0.0722,1.6204,-0.2291,-0.1554,0.2768,-0.0167,0.0034,-1.7221,1.8138,0.3618,-0.0847,0.3716,0.0562,0.0076,1.6612
0.2896,-0.0738,1.6188,-0.2261,-0.1556,0.2744,-0.0167,0.0046,-1.7194,1.8127,0.3600,-0.0856,0.3701,0.0573,0.0055,1.6570
0.2899,-0.0755,1.6172,-0.2261,-0.1556,0.2744,-0.0167,0.0046,-1.7167,1.8115,0.3600,-0.0856,0.3701,0.0591,0.0055,1.6526
0.2992,-0.0769,1.6159,-0.2248,-0.1571,0.2743,-0.0166,0.0022,-1.7144,1.8106,0.3596,-0.0882,0.3703,0.0598,0.0082,1.6490
0.2995,-0.0788,1.6142,-0.2248,-0.1571,0.2743,-0.0166,0.0022,-1.7115,1.8095,0.3596,-0.0882,0.3703,0.0615,0.0082,1.6444
0.3197,-0.0818,1.6112,-0.2224,-0.1574,0.2725,-0.0164,-0.0026,-1.7090,1.8086,0.3564,-0.0893,0.3674,0.0632,0.0086,1.6391
0.3199,-0.0818,1.6112,-0.2224,-0.1574,0.2725,-0.0164,-0.0026,-1.7061,1.8076,0.3547,-0.0897,0.3658,0.0640,0.0064,1.6361
0.3397,-0.0832,1.6098,-0.2204,-0.1587,0.2716,-0.0163,0.0001,-1.7034,1.8066,0.3541,-0.0902,0.3654,0.0656,0.0024,1.6320
0.3401,-0.0849,1.6083,-0.2204,-0.1587,0.2716,-0.0161,0.0001,-1.7005,1.8056,0.3541,-0.0902,0.3654,0.0666,0.0024,1.6276
0.3594,-0.0862,1.6070,-0.2181,-0.1595,0.2702,-0.0159,-0.0005,-1.6980,1.8046,0.3518,-0.0910,0.3633,0.0667,-0.0020,1.6238
0.3597,-0.0876,1.6057,-0.2181,-0.1595,0.2702,-0.0159,-0.0005,-1.6953,1.8036,0.3514,-0.0916,0.3632,0.0675,-0.0036,1.6199
0.3693,-0.0889,1.6043,-0.2163,-0.1605,0.2693,-0.0158,-0.0013,-1.6929,1.8026,0.3510,-0.0926,0.3630,0.0679,-0.0022,1.6162
0.3697,-0.0906,1.6026,-0.2163,-0.1605,0.2693,-0.0158,-0.0013,-1.6900,1.8013,0.3495,-0.0932,0.3617,0.0685,-0.0044,1.6117
0.3898,-0.0922,1.6009,-0.2132,-0.1614,0.2674,-0.0157,-0.0032,-1.6875,1.8001,0.3492,-0.0942,0.3617,0.0705,-0.0043,1.6077
0.3902,-0.0934,1.5995,-0.2118,-0.1619,0.2666,-0.0157,-0.0028,-1.6852,1.7991,0.3468,-0.0950,0.3596,0.0709,-0.0060,1.6043
0.3995,-0.0950,1.5975,-0.2108,-0.1627,0.2663,-0.0158,-0.0026,-1.6822,1.7977,0.3462,-0.0958,0.3592,0.0717,-0.0074,1.5998
0.3999,-0.0962,1.5960,-0.2108,-0.1627,0.2663,-0.0157,-0.0026,-1.6799,1.7967,0.3462,-0.0958,0.3592,0.0723,-0.0074,1.5963
0.4196,-0.0977,1.5945,-0.2080,-0.1643,0.2651,-0.0158,-0.0030,-1.6772,1.7955,0.3432,-0.0978,0.3569,0.0725,-0.0074,1.5923
0.4200,-0.0987,1.5934,-0.2080,-0.1643,0.2651,-0.0158,-0.0030,-1.6750,1.7945,0.3432,-0.0978,0.3569,0.0731,-0.0074,1.5891
0.4394,-0.0999,1.5919,-0.2052,-0.1651,0.2634,-0.0158,-0.0035,-1.6724,1.7934,0.3406,-0.0998,0.3549,0.0733,-0.0097,1.5853
0.4404,-0.1013,1.5901,-0.2052,-0.1651,0.2634,-0.0159,-0.0035,-1.6696,1.7920,0.3406,-0.0998,0.3549,0.0738,-0.0097,1.5812
0.4495,-0.1024,1.5886,-0.2025,-0.1669,0.2624,-0.0161,-0.0078,-1.6673,1.7908,0.3390,-0.1021,0.3540,0.0746,-0.0118,1.5779
0.4497,-0.1039,1.5866,-0.2025,-0.1669,0.2624,-0.0167,-0.0078,-1.6643,1.7895,0.3390,-0.1021,0.3540,0.0750,-0.0118,1.5736
0.4596,-0.1051,1.5850,-0.1996,-0.1683,0.2610,-0.0170,-0.0087,-1.6619,1.7883,0.3363,-0.1040,0.3520,0.0758,-0.0152,1.5700
0.4796,-0.1066,1.5832,-0.1984,-0.1692,0.2608,-0.0174,-0.0082,-1.6591,1.7870,0.3353,-0.1052,0.3514,0.0766,-0.0214,1.5658
0.4799,-0.1077,1.5817,-0.1984,-0.1692,0.2608,-0.0174,-0.0082,-1.6569,1.7859,0.3353,-0.1052,0.3514,0.0771,-0.0214,1.5626
0.4897,-0.1100,1.5783,-0.1958,-0.1708,0.2598,-0.0174,-0.0058,-1.6539,1.7844,0.3332,-0.1072,0.3500,0.0785,-0.0240,1.5576
0.4899,-0.1100,1.5783,-0.1958,-0.1708,0.2598,-0.0174,-0.0058,-1.6517,1.7834,0.3332,-0.1072,0.3500,0.0787,-0.0240,1.5553
0.5097,-0.1111,1.5767,-0.1922,-0.1728,0.2584,-0.0174,-0.0058,-1.6490,1.7822,0.3313,-0.1102,0.3492,0.0788,-0.0183,1.5516
0.5100,-0.1122,1.5751,-0.1922,-0.1728,0.2584,-0.0174,-0.0058,-1.6464,1.7812,0.3305,-0.1115,0.3488,0.0792,-0.0170,1.5480
0.5294,-0.1135,1.5730,-0.1890,-0.1746,0.2573,-0.0175,-0.0035,-1.6434,1.7798,0.3300,-0.1126,0.3486,0.0795,-0.0189,1.5438
0.5298,-0.1145,1.5714,-0.1890,-0.1746,0.2573,-0.0175,-0.0035,-1.6409,1.7786,0.3300,-0.1142,0.3492,0.0798,-0.0212,1.5404
0.5396,-0.1154,1.5697,-0.1858,-0.1771,0.2567,-0.0177,-0.0032,-1.6385,1.7776,0.3287,-0.1150,0.3483,0.0798,-0.0229,1.5372
0.5398,-0.1165,1.5677,-0.1858,-0.1771,0.2567,-0.0182,-0.0032,-1.6357,1.7761,0.3287,-0.1150,0.3483,0.0798,-0.0229,1.5334
0.5595,-0.1176,1.5659,-0.1824,-0.1792,0.2557,-0.0188,-0.0040,-1.6331,1.7749,0.3270,-0.1174,0.3474,0.0798,-0.0243,1.5299
0.5696,-0.1187,1.5642,-0.1806,-0.1797,0.2547,-0.0198,-0.0044,-1.6306,1.7736,0.3258,-0.1184,0.3467,0.0797,-0.0236,1.5263
0.5700,-0.1194,1.5627,-0.1787,-0.1801,0.2537,-0.0203,-0.0052,-1.6285,1.7726,0.3244,-0.1195,0.3457,0.0796,-0.0233,1.5237
0.5895,-0.1204,1.5608,-0.1767,-0.1803,0.2525,-0.0209,-0.0069,-1.6260,1.7713,0.3233,-0.1204,0.3450,0.0795,-0.0234,1.5202
0.5899,-0.1213,1.5592,-0.1767,-0.1803,0.2525,-0.0213,-0.0069,-1.6240,1.7701,0.3219,-0.1219,0.3442,0.0794,-0.0201,1.5174
0.5999,-0.1234,1.5554,-0.1719,-0.1835,0.2515,-0.0232,-0.0125,-1.6219,1.7687,0.3203,-0.1231,0.3432,0.0786,-0.0186,1.5136
0.6003,-0.1234,1.5554,-0.1719,-0.1835,0.2515,-0.0232,-0.0125,-1.6201,1.7675,0.3194,-0.1249,0.3430,0.0772,-0.0198,1.5116
0.6196,-0.1242,1.5539,-0.1699,-0.1844,0.2507,-0.0241,-0.0137,-1.6186,1.7665,0.3169,-0.1261,0.3410,0.0753,-0.0169,1.5095
0.6200,-0.1250,1.5522,-0.1699,-0.1844,0.2507,-0.0250,-0.0137,-1.6170,1.7654,0.3169,-0.1261,0.3410,0.0737,-0.0169,1.5072
0.6292,-0.1261,1.5503,-0.1655,-0.1850,0.2483,-0.0259,-0.0120,-1.6152,1.7641,0.3112,-0.1272,0.3362,0.0723,-0.0139,1.5044
0.6397,-0.1274,1.5481,-0.1645,-0.1865,0.2487,-0.0272,-0.0112,-1.6130,1.7625,0.3096,-0.1285,0.3352,0.0712,-0.0102,1.5010
0.6401,-0.1283,1.5466,-0.1645,-0.1865,0.2487,-0.0278,-0.0112,-1.6113,1.7615,0.3096,-0.1285,0.3352,0.0706,-0.0102,1.4985
0.6596,-0.1293,1.5450,-0.1627,-0.1891,0.2495,-0.0284,-0.0093,-1.6094,1.7603,0.3067,-0.1309,0.3334,0.0696,-0.0083,1.4957
0.6601,-0.1305,1.5432,-0.1627,-0.1891,0.2495,-0.0294,-0.0093,-1.6073,1.7590,0.3038,-0.1314,0.3310,0.0687,-0.0104,1.4925
0.6694,-0.1314,1.5416,-0.1599,-0.1902,0.2485,-0.0301,-0.0073,-1.6053,1.7579,0.3029,-0.1325,0.3306,0.0683,-0.0111,1.4897
0.6699,-0.1326,1.5396,-0.1599,-0.1902,0.2485,-0.0316,-0.0073,-1.6029,1.7565,0.3005,-0.1329,0.3285,0.0673,-0.0115,1.4861
0.6894,-0.1336,1.5379,-0.1571,-0.1916,0.2478,-0.0328,-0.0076,-1.6009,1.7553,0.3006,-0.1342,0.3292,0.0667,-0.0133,1.4833
0.6996,-0.1349,1.5358,-0.1552,-0.1920,0.2468,-0.0347,-0.0080,-1.5984,1.7537,0.2981,-0.1347,0.3271,0.0656,-0.0137,1.4796
0.7001,-0.1358,1.5344,-0.1552,-0.1920,0.2468,-0.0355,-0.0080,-1.5967,1.7527,0.2981,-0.1347,0.3271,0.0649,-0.0137,1.4772
0.7197,-0.1372,1.5324,-0.1523,-0.1933,0.2461,-0.0366,-0.0089,-1.5945,1.7510,0.2956,-0.1363,0.3255,0.0633,-0.0148,1.4736
0.7202,-0.1381,1.5309,-0.1523,-0.1933,0.2461,-0.0374,-0.0089,-1.5928,1.7498,0.2956,-0.1363,0.3255,0.0619,-0.0148,1.4711
0.7297,-0.1393,1.5288,-0.1506,-0.1955,0.2468,-0.0387,-0.0086,-1.5906,1.7483,0.2931,-0.1388,0.3243,0.0612,-0.0144,1.4679
0.7301,-0.1401,1.5274,-0.1506,-0.1955,0.2468,-0.0395,-0.0086,-1.5890,1.7472,0.2931,-0.1388,0.3243,0.0610,-0.0144,1.4655
0.7498,-0.1411,1.5256,-0.1480,-0.1971,0.2465,-0.0408,-0.0088,-1.5871,1.7458,0.2892,-0.1406,0.3216,0.0607,-0.0147,1.4627
0.7503,-0.1421,1.5238,-0.1480,-0.1971,0.2465,-0.0420,-0.0088,-1.5849,1.7443,0.2867,-0.1414,0.3197,0.0602,-0.0151,1.4595
0.7699,-0.1432,1.5220,-0.1457,-0.1987,0.2464,-0.0432,-0.0085,-1.5828,1.7429,0.2857,-0.1428,0.3194,0.0597,-0.0136,1.4564
0.7704,-0.1442,1.5202,-0.1457,-0.1987,0.2464,-0.0439,-0.0085,-1.5808,1.7415,0.2857,-0.1428,0.3194,0.0589,-0.0136,1.4536
0.7795,-0.1452,1.5184,-0.1439,-0.2002,0.2466,-0.0445,-0.0104,-1.5789,1.7402,0.2826,-0.1446,0.3174,0.0581,-0.0130,1.4507
0.7800,-0.1463,1.5166,-0.1428,-0.2007,0.2463,-0.0454,-0.0112,-1.5768,1.7389,0.2811,-0.1450,0.3163,0.0566,-0.0131,1.4476
0.7996,-0.1473,1.5150,-0.1416,-0.2011,0.2460,-0.0460,-0.0103,-1.5751,1.7376,0.2797,-0.1452,0.3152,0.0552,-0.0170,1.4450
0.8096,-0.1487,1.5127,-0.1408,-0.2019,0.2462,-0.0465,-0.0098,-1.5729,1.7358,0.2786,-0.1460,0.3146,0.0525,-0.0190,1.4416
0.8100,-0.1496,1.5111,-0.1408,-0.2019,0.2462,-0.0469,-0.0098,-1.5713,1.7345,0.2772,-0.1472,0.3139,0.0505,-0.0187,1.4391
0.8294,-0.1508,1.5092,-0.1389,-0.2034,0.2463,-0.0477,-0.0108,-1.5694,1.7328,0.2754,-0.1481,0.3127,0.0485,-0.0180,1.4361
0.8297,-0.1517,1.5075,-0.1389,-0.2034,0.2463,-0.0485,-0.0108,-1.5679,1.7314,0.2754,-0.1481,0.3127,0.0467,-0.0180,1.4338
0.8399,-0.1527,1.5058,-0.1370,-0.2046,0.2462,-0.0491,-0.0124,-1.5664,1.7299,0.2709,-0.1504,0.3099,0.0458,-0.0109,1.4314
0.8404,-0.1536,1.5040,-0.1355,-0.2050,0.2457,-0.0496,-0.0116,-1.5648,1.7284,0.2709,-0.1504,0.3099,0.0449,-0.0109,1.4289
0.8596,-0.1548,1.5019,-0.1348,-0.2060,0.2461,-0.0502,-0.0115,-1.5628,1.7268,0.2664,-0.1524,0.3069,0.0447,-0.0086,1.4259
0.8599,-0.1559,1.5001,-0.1344,-0.2075,0.2472,-0.0508,-0.0106,-1.5609,1.7253,0.2650,-0.1536,0.3063,0.0443,-0.0092,1.4230
0.8795,-0.1570,1.4981,-0.1338,-0.2084,0.2477,-0.0512,-0.0097,-1.5589,1.7238,0.2639,-0.1546,0.3059,0.0427,-0.0095,1.4200
0.8798,-0.1579,1.4963,-0.1338,-0.2084,0.2477,-0.0513,-0.0097,-1.5572,1.7223,0.2639,-0.1546,0.3059,0.0413,-0.0095,1.4174
0.8894,-0.1590,1.4944,-0.1316,-0.2090,0.2470,-0.0515,-0.0091,-1.5552,1.7207,0.2606,-0.1556,0.3035,0.0397,-0.0123,1.4145
0.8897,-0.1600,1.4924,-0.1316,-0.2090,0.2470,-0.0518,-0.0091,-1.5533,1.7190,0.2606,-0.1556,0.3035,0.0377,-0.0123,1.4116
0.9094,-0.1609,1.4906,-0.1300,-0.2101,0.2471,-0.0520,-0.0090,-1.5516,1.7175,0.2578,-0.1575,0.3021,0.0358,-0.0143,1.4091
0.9096,-0.1609,1.4906,-0.1300,-0.2101,0.2471,-0.0520,-0.0090,-1.5499,1.7159,0.2578,-0.1575,0.3021,0.0334,-0.0143,1.4072
0.9196,-0.1626,1.4869,-0.1280,-0.2113,0.2471,-0.0522,-0.0093,-1.5479,1.7141,0.2546,-0.1591,0.3002,0.0315,-0.0140,1.4038
0.9199,-0.1626,1.4869,-0.1280,-0.2113,0.2471,-0.0522,-0.0093,-1.5463,1.7126,0.2546,-0.1591,0.3002,0.0297,-0.0140,1.4020
0.9495,-0.1643,1.4830,-0.1268,-0.2134,0.2483,-0.0525,-0.0128,-1.5444,1.7108,0.2522,-0.1616,0.2995,0.0273,-0.0117,1.3987
0.9501,-0.1643,1.4830,-0.1268,-0.2134,0.2483,-0.0525,-0.0128,-1.5429,1.7092,0.2522,-0.1616,0.2995,0.0251,-0.0117,1.3970
0.9597,-0.1663,1.4786,-0.1256,-0.2148,0.2488,-0.0528,-0.0132,-1.5408,1.7073,0.2487,-0.1632,0.2975,0.0236,-0.0106,1.3934
0.9600,-0.1670,1.4768,-0.1256,-0.2148,0.2488,-0.0528,-0.0132,-1.5393,1.7059,0.2487,-0.1632,0.2975,0.0228,-0.0106,1.3913
0.9693,-0.1678,1.4747,-0.1239,-0.2165,0.2494,-0.0529,-0.0110,-1.5378,1.7043,0.2452,-0.1648,0.2954,0.0222,-0.0114,1.3891
0.9696,-0.1678,1.4747,-0.1239,-0.2165,0.2494,-0.0529,-0.0110,-1.5363,1.7028,0.2452,-0.1648,0.2954,0.0213,-0.0114,1.3873
0.9895,-0.1694,1.4703,-0.1216,-0.2182,0.2498,-0.0533,-0.0068,-1.5342,1.7008,0.2413,-0.1663,0.2931,0.0192,-0.0143,1.3841
0.9899,-0.1694,1.4703,-0.1216,-0.2182,0.2498,-0.0533,-0.0068,-1.5329,1.6993,0.2413,-0.1663,0.2931,0.0176,-0.0143,1.3825
1.0096,-0.1714,1.4645,-0.1193,-0.2207,0.2508,-0.0540,-0.0006,-1.5312,1.6975,0.2377,-0.1683,0.2912,0.0145,-0.0183,1.3796
1.0099,-0.1714,1.4645,-0.1193,-0.2207,0.2508,-0.0540,-0.0006,-1.5298,1.6957,0.2377,-0.1683,0.2912,0.0129,-0.0183,1.3779
1.0295,-0.1720,1.4626,-0.1185,-0.2213,0.2510,-0.0542,-0.0009,-1.5284,1.6939,0.2332,-0.1710,0.2891,0.0111,-0.0184,1.3760
1.0298,-0.1727,1.4604,-0.1185,-0.2213,0.2510,-0.0543,-0.0009,-1.5267,1.6920,0.2332,-0.1710,0.2891,0.0100,-0.0184,1.3737
1.0395,-0.1734,1.4584,-0.1164,-0.2219,0.2506,-0.0544,-0.0024,-1.5251,1.6901,0.2283,-0.1733,0.2867,0.0092,-0.0139,1.3714
1.0492,-0.1742,1.4559,-0.1160,-0.2226,0.2510,-0.0545,-0.0027,-1.5231,1.6878,0.2268,-0.1748,0.2864,0.0081,-0.0140,1.3687
1.0495,-0.1746,1.4544,-0.1160,-0.2226,0.2510,-0.0545,-0.0027,-1.5220,1.6865,0.2253,-0.1767,0.2863,0.0076,-0.0088,1.3673
1.0594,-0.1752,1.4520,-0.1140,-0.2230,0.2505,-0.0545,-0.0028,-1.5203,1.6843,0.2222,-0.1769,0.2840,0.0059,-0.0069,1.3650
1.0598,-0.1757,1.4500,-0.1140,-0.2230,0.2505,-0.0546,-0.0028,-1.5189,1.6825,0.2222,-0.1769,0.2840,0.0049,-0.0069,1.3632
1.0797,-0.1770,1.4455,-0.1126,-0.2254,0.2519,-0.0545,-0.0022,-1.5173,1.6804,0.2193,-0.1801,0.2838,0.0031,-0.0028,1.3607
1.0799,-0.1770,1.4455,-0.1126,-0.2254,0.2519,-0.0545,-0.0022,-1.5158,1.6784,0.2174,-0.1818,0.2834,0.0017,-0.0039,1.3589
1.0997,-0.1777,1.4432,-0.1113,-0.2274,0.2532,-0.0546,-0.0014,-1.5144,1.6763,0.2163,-0.1834,0.2836,-0.0004,-0.0047,1.3569
1.1001,-0.1783,1.4412,-0.1113,-0.2274,0.2532,-0.0545,-0.0014,-1.5130,1.6744,0.2163,-0.1834,0.2836,-0.0029,-0.0047,1.3549
1.1196,-0.1788,1.4393,-0.1099,-0.2284,0.2534,-0.0545,0.0014,-1.5118,1.6725,0.2141,-0.1862,0.2837,-0.0049,-0.0038,1.3532
1.1200,-0.1795,1.4370,-0.1099,-0.2284,0.2534,-0.0545,0.0014,-1.5104,1.6703,0.2135,-0.1879,0.2845,-0.0074,-0.0010,1.3512
1.1203,-0.1800,1.4352,-0.1093,-0.2292,0.2540,-0.0546,0.0012,-1.5093,1.6686,0.2133,-0.1903,0.2858,-0.0089,0.0047,1.3496
1.1403,-0.1811,1.4309,-0.1078,-0.2301,0.2541,-0.0547,-0.0011,-1.5079,1.6667,0.2119,-0.1909,0.2853,-0.0101,0.0061,1.3475
1.1406,-0.1811,1.4309,-0.1078,-0.2301,0.2541,-0.0547,-0.0011,-1.5064,1.6648,0.2104,-0.1916,0.2846,-0.0108,0.0060,1.3458
1.1597,-0.1816,1.4288,-0.1056,-0.2314,0.2543,-0.0547,-0.0026,-1.5050,1.6629,0.2098,-0.1934,0.2853,-0.0114,0.0051,1.3439
1.1601,-0.1823,1.4265,-0.1056,-0.2314,0.2543,-0.0547,-0.0026,-1.5034,1.6608,0.2098,-0.1934,0.2853,-0.0119,0.0051,1.3418
1.1695,-0.1829,1.4241,-0.1036,-0.2334,0.2554,-0.0547,-0.0014,-1.5018,1.6586,0.2077,-0.1963,0.2858,-0.0130,0.0017,1.3396
1.1699,-0.1835,1.4219,-0.1036,-0.2334,0.2554,-0.0548,-0.0014,-1.5005,1.6566,0.2077,-0.1963,0.2858,-0.0145,0.0017,1.3378
1.1897,-0.1839,1.4199,-0.1016,-0.2355,0.2565,-0.0548,0.0050,-1.4995,1.6546,0.2048,-0.1998,0.2861,-0.0157,-0.0038,1.3364
1.1993,-0.1845,1.4174,-0.1006,-0.2361,0.2566,-0.0547,0.0062,-1.4981,1.6522,0.2028,-0.2014,0.2858,-0.0182,-0.0034,1.3345
1.1996,-0.1847,1.4156,-0.1006,-0.2361,0.2566,-0.0548,0.0062,-1.4974,1.6505,0.2028,-0.2014,0.2858,-0.0194,-0.0034,1.3335
1.2196,-0.1853,1.4132,-0.0980,-0.2376,0.2570,-0.0548,0.0089,-1.4962,1.6480,0.1986,-0.2044,0.2850,-0.0208,-0.0053,1.3318
1.2201,-0.1856,1.4114,-0.0980,-0.2376,0.2570,-0.0548,0.0089,-1.4952,1.6461,0.1986,-0.2044,0.2850,-0.0211,-0.0053,1.3305
1.2296,-0.1861,1.4089,-0.0950,-0.2390,0.2572,-0.0548,0.0074,-1.4937,1.6435,0.1952,-0.2073,0.2847,-0.0216,-0.0058,1.3285
1.2299,-0.1865,1.4068,-0.0937,-0.2399,0.2576,-0.0548,0.0085,-1.4926,1.6415,0.1938,-0.2096,0.2855,-0.0221,-0.0043,1.3271
1.2497,-0.1869,1.4044,-0.0928,-0.2411,0.2583,-0.0548,0.0092,-1.4912,1.6387,0.1928,-0.2114,0.2861,-0.0228,-0.0026,1.3252
1.2500,-0.1873,1.4022,-0.0916,-0.2424,0.2592,-0.0547,0.0103,-1.4901,1.6364,0.1917,-0.2141,0.2874,-0.0234,0.0034,1.3237
1.2595,-0.1875,1.4002,-0.0902,-0.2432,0.2594,-0.0547,0.0106,-1.4889,1.6344,0.1896,-0.2157,0.2872,-0.0237,0.0039,1.3223
1.2598,-0.1877,1.3981,-0.0902,-0.2432,0.2594,-0.0547,0.0106,-1.4878,1.6321,0.1896,-0.2157,0.2872,-0.0239,0.0039,1.3209
1.2799,-0.1881,1.3956,-0.0871,-0.2443,0.2594,-0.0547,0.0104,-1.4864,1.6296,0.1861,-0.2189,0.2873,-0.0245,0.0030,1.3192
1.2805,-0.1883,1.3937,-0.0857,-0.2456,0.2601,-0.0547,0.0115,-1.4854,1.6276,0.1849,-0.2212,0.2883,-0.0248,0.0019,1.3180
