time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0005,0.3906,1.7782,0.2633,0.1686,0.3126,-2.0064,1.6028,0.4084,0.1298,0.4285,2.4035
0.0007,0.3906,1.7782,0.2633,0.1686,0.3126,-2.0028,1.6044,0.4084,0.1298,0.4285,2.3997
0.0200,0.3923,1.7793,0.2627,0.1680,0.3118,-1.9996,1.6056,0.4091,0.1329,0.4301,2.3982
0.0202,0.3945,1.7809,0.2627,0.1680,0.3118,-1.9959,1.6071,0.4091,0.1329,0.4301,2.3967
0.0403,0.3966,1.7823,0.2617,0.1682,0.3110,-1.9924,1.6086,0.4106,0.1352,0.4323,2.3952
0.0406,0.3987,1.7838,0.2617,0.1682,0.3110,-1.9890,1.6102,0.4106,0.1352,0.4323,2.3940
0.0502,0.4011,1.7853,0.2609,0.1682,0.3104,-1.9854,1.6118,0.4108,0.1385,0.4336,2.3928
0.0504,0.4032,1.7867,0.2612,0.1684,0.3108,-1.9820,1.6133,0.4108,0.1385,0.4336,2.3915
0.0702,0.4047,1.7876,0.2612,0.1684,0.3108,-1.9792,1.6144,0.4112,0.1417,0.4349,2.3901
0.0705,0.4069,1.7891,0.2597,0.1672,0.3089,-1.9753,1.6162,0.4095,0.1421,0.4335,2.3884
0.0901,0.4107,1.7917,0.2598,0.1674,0.3090,-1.9716,1.6177,0.4104,0.1442,0.4349,2.3886
0.0904,0.4107,1.7917,0.2598,0.1674,0.3090,-1.9680,1.6192,0.4113,0.1459,0.4364,2.3849
0.1002,0.4124,1.7929,0.2587,0.1669,0.3079,-1.9644,1.6207,0.4116,0.1472,0.4371,2.3830
0.1004,0.4143,1.7941,0.2575,0.1665,0.3067,-1.9607,1.6222,0.4116,0.1472,0.4371,2.3811
0.1202,0.4163,1.7953,0.2568,0.1663,0.3059,-1.9570,1.6238,0.4130,0.1500,0.4394,2.3795
0.1204,0.4182,1.7965,0.2568,0.1663,0.3059,-1.9531,1.6255,0.4130,0.1500,0.4394,2.3775
0.1302,0.4201,1.7977,0.2556,0.1657,0.3046,-1.9495,1.6270,0.4144,0.1531,0.4418,2.3757
0.1304,0.4223,1.7992,0.2556,0.1657,0.3046,-1.9458,1.6286,0.4151,0.1546,0.4429,2.3743
0.1502,0.4243,1.8004,0.2551,0.1655,0.3041,-1.9422,1.6302,0.4150,0.1561,0.4433,2.3726
0.1505,0.4261,1.8015,0.2551,0.1653,0.3040,-1.9389,1.6317,0.4151,0.1577,0.4440,2.3711
0.1700,0.4282,1.8026,0.2542,0.1642,0.3026,-1.9353,1.6334,0.4139,0.1585,0.4432,2.3695
0.1703,0.4301,1.8036,0.2542,0.1642,0.3026,-1.9318,1.6348,0.4143,0.1601,0.4441,2.3680
0.1900,0.4323,1.8049,0.2545,0.1628,0.3021,-1.9281,1.6367,0.4147,0.1611,0.4449,2.3664
0.1902,0.4342,1.8060,0.2545,0.1628,0.3021,-1.9246,1.6383,0.4147,0.1611,0.4449,2.3647
0.2103,0.4363,1.8074,0.2541,0.1621,0.3014,-1.9207,1.6402,0.4167,0.1641,0.4479,2.3630
0.2106,0.4383,1.8085,0.2541,0.1621,0.3014,-1.9172,1.6419,0.4167,0.1641,0.4479,2.3614
0.2203,0.4402,1.8095,0.2532,0.1616,0.3004,-1.9137,1.6436,0.4185,0.1671,0.4507,2.3597
0.2205,0.4422,1.8106,0.2532,0.1616,0.3004,-1.9103,1.6453,0.4185,0.1671,0.4507,2.3584
0.2402,0.4444,1.8117,0.2520,0.1603,0.2987,-1.9069,1.6470,0.4189,0.1699,0.4521,2.3570
0.2406,0.4463,1.8127,0.2520,0.1603,0.2987,-1.9035,1.6487,0.4181,0.1710,0.4517,2.3555
0.2502,0.4485,1.8140,0.2508,0.1589,0.2969,-1.8998,1.6505,0.4178,0.1724,0.4520,2.3540
0.2506,0.4504,1.8151,0.2508,0.1589,0.2969,-1.8964,1.6521,0.4181,0.1738,0.4527,2.3524
0.2703,0.4525,1.8163,0.2502,0.1574,0.2956,-1.8927,1.6539,0.4181,0.1747,0.4531,2.3508
0.2706,0.4547,1.8176,0.2498,0.1566,0.2949,-1.8889,1.6557,0.4186,0.1757,0.4540,2.3491
0.2803,0.4566,1.8189,0.2506,0.1569,0.2957,-1.8852,1.6574,0.4208,0.1774,0.4566,2.3474
0.2806,0.4587,1.8200,0.2506,0.1569,0.2957,-1.8817,1.6591,0.4208,0.1774,0.4566,2.3460
0.3004,0.4608,1.8212,0.2499,0.1560,0.2945,-1.8782,1.6607,0.4220,0.1793,0.4585,2.3445
0.3008,0.4628,1.8223,0.2497,0.1558,0.2943,-1.8747,1.6626,0.4224,0.1804,0.4593,2.3429
0.3203,0.4647,1.8234,0.2492,0.1556,0.2938,-1.8712,1.6643,0.4228,0.1818,0.4602,2.3414
0.3207,0.4670,1.8247,0.2492,0.1556,0.2938,-1.8672,1.6663,0.4228,0.1818,0.4602,2.3396
0.3303,0.4689,1.8258,0.2490,0.1552,0.2933,-1.8635,1.6681,0.4238,0.1847,0.4623,2.3377
0.3307,0.4708,1.8270,0.2490,0.1552,0.2933,-1.8599,1.6698,0.4238,0.1847,0.4623,2.3360
0.3504,0.4729,1.8281,0.2477,0.1543,0.2918,-1.8562,1.6717,0.4241,0.1869,0.4634,2.3343
0.3508,0.4748,1.8291,0.2474,0.1537,0.2913,-1.8528,1.6734,0.4246,0.1879,0.4643,2.3328
0.3703,0.4769,1.8302,0.2471,0.1526,0.2904,-1.8493,1.6752,0.4247,0.1887,0.4647,2.3313
0.3708,0.4789,1.8312,0.2471,0.1526,0.2904,-1.8458,1.6770,0.4247,0.1887,0.4647,2.3298
0.3801,0.4810,1.8324,0.2472,0.1513,0.2899,-1.8423,1.6791,0.4253,0.1906,0.4661,2.3284
0.3805,0.4830,1.8335,0.2472,0.1513,0.2899,-1.8388,1.6809,0.4253,0.1906,0.4661,2.3269
0.4002,0.4852,1.8348,0.2467,0.1501,0.2888,-1.8351,1.6827,0.4255,0.1926,0.4671,2.3252
0.4004,0.4869,1.8356,0.2467,0.1501,0.2888,-1.8318,1.6843,0.4255,0.1926,0.4671,2.3236
0.4201,0.4890,1.8367,0.2459,0.1486,0.2873,-1.8279,1.6860,0.4264,0.1942,0.4685,2.3218
0.4205,0.4911,1.8378,0.2459,0.1486,0.2873,-1.8243,1.6878,0.4270,0.1949,0.4694,2.3202
0.4405,0.4933,1.8389,0.2448,0.1474,0.2858,-1.8204,1.6898,0.4274,0.1955,0.4700,2.3185
0.4410,0.4953,1.8399,0.2448,0.1474,0.2858,-1.8169,1.6914,0.4281,0.1966,0.4711,2.3170
0.4502,0.4973,1.8411,0.2443,0.1465,0.2849,-1.8132,1.6934,0.4283,0.1972,0.4715,2.3152
0.4508,0.4993,1.8422,0.2443,0.1465,0.2849,-1.8098,1.6952,0.4284,0.1984,0.4721,2.3138
0.4703,0.5015,1.8432,0.2432,0.1450,0.2831,-1.8061,1.6969,0.4280,0.1990,0.4720,2.3122
0.4707,0.5036,1.8443,0.2432,0.1450,0.2831,-1.8024,1.6988,0.4280,0.1990,0.4720,2.3106
0.4808,0.5076,1.8465,0.2428,0.1430,0.2818,-1.7990,1.7005,0.4288,0.2005,0.4734,2.3111
0.4812,0.5076,1.8465,0.2428,0.1430,0.2818,-1.7950,1.7024,0.4292,0.2012,0.4740,2.3070
0.5002,0.5094,1.8475,0.2421,0.1423,0.2808,-1.7916,1.7040,0.4299,0.2019,0.4750,2.3055
0.5007,0.5114,1.8486,0.2421,0.1423,0.2808,-1.7878,1.7058,0.4299,0.2019,0.4750,2.3037
0.5205,0.5132,1.8498,0.2415,0.1409,0.2796,-1.7843,1.7075,0.4298,0.2028,0.4753,2.3019
0.5210,0.5153,1.8510,0.2419,0.1409,0.2800,-1.7806,1.7095,0.4298,0.2028,0.4753,2.3003
0.5302,0.5176,1.8523,0.2416,0.1402,0.2794,-1.7766,1.7115,0.4306,0.2047,0.4768,2.2985
0.5304,0.5194,1.8532,0.2416,0.1402,0.2794,-1.7733,1.7132,0.4306,0.2047,0.4768,2.2969
0.5501,0.5216,1.8541,0.2414,0.1388,0.2784,-1.7694,1.7151,0.4314,0.2060,0.4781,2.2952
0.5503,0.5235,1.8548,0.2414,0.1388,0.2784,-1.7662,1.7168,0.4314,0.2060,0.4781,2.2938
0.5701,0.5258,1.8556,0.2407,0.1361,0.2765,-1.7624,1.7189,0.4317,0.2070,0.4788,2.2922
0.5704,0.5278,1.8565,0.2407,0.1361,0.2765,-1.7588,1.7208,0.4317,0.2070,0.4788,2.2906
0.5802,0.5301,1.8575,0.2418,0.1348,0.2768,-1.7551,1.7226,0.4330,0.2092,0.4809,2.2891
0.5804,0.5321,1.8583,0.2423,0.1340,0.2769,-1.7516,1.7244,0.4330,0.2092,0.4809,2.2876
0.6003,0.5341,1.8594,0.2428,0.1334,0.2770,-1.7481,1.7262,0.4329,0.2104,0.4813,2.2861
0.6005,0.5362,1.8603,0.2428,0.1334,0.2770,-1.7444,1.7280,0.4329,0.2104,0.4813,2.2844
0.6203,0.5381,1.8611,0.2438,0.1324,0.2775,-1.7409,1.7297,0.4326,0.2116,0.4816,2.2828
0.6205,0.5403,1.8621,0.2438,0.1324,0.2775,-1.7369,1.7317,0.4326,0.2116,0.4816,2.2809
0.6300,0.5422,1.8629,0.2442,0.1310,0.2771,-1.7331,1.7334,0.4324,0.2124,0.4817,2.2790
0.6304,0.5443,1.8639,0.2442,0.1310,0.2771,-1.7295,1.7354,0.4324,0.2124,0.4817,2.2774
0.6504,0.5461,1.8648,0.2439,0.1295,0.2762,-1.7259,1.7372,0.4327,0.2136,0.4825,2.2756
0.6507,0.5482,1.8659,0.2437,0.1288,0.2756,-1.7220,1.7393,0.4326,0.2139,0.4826,2.2737
0.6703,0.5501,1.8670,0.2441,0.1289,0.2761,-1.7186,1.7413,0.4339,0.2152,0.4843,2.2721
0.6706,0.5520,1.8680,0.2441,0.1289,0.2761,-1.7150,1.7432,0.4335,0.2158,0.4842,2.2705
0.6800,0.5540,1.8690,0.2438,0.1286,0.2757,-1.7115,1.7453,0.4335,0.2168,0.4847,2.2689
0.6804,0.5560,1.8701,0.2438,0.1286,0.2757,-1.7078,1.7472,0.4335,0.2168,0.4847,2.2671
0.7000,0.5580,1.8711,0.2436,0.1282,0.2752,-1.7042,1.7491,0.4335,0.2179,0.4852,2.2654
0.7004,0.5599,1.8719,0.2436,0.1282,0.2752,-1.7005,1.7508,0.4335,0.2179,0.4852,2.2636
0.7102,0.5618,1.8729,0.2432,0.1270,0.2743,-1.6966,1.7527,0.4335,0.2178,0.4852,2.2616
0.7106,0.5638,1.8737,0.2432,0.1270,0.2743,-1.6930,1.7545,0.4343,0.2183,0.4861,2.2599
0.7303,0.5657,1.8746,0.2431,0.1263,0.2740,-1.6892,1.7563,0.4347,0.2186,0.4866,2.2580
0.7306,0.5676,1.8755,0.2426,0.1259,0.2733,-1.6856,1.7581,0.4354,0.2185,0.4872,2.2563
0.7503,0.5698,1.8764,0.2427,0.1255,0.2732,-1.6818,1.7602,0.4359,0.2189,0.4877,2.2546
0.7509,0.5715,1.8772,0.2425,0.1248,0.2728,-1.6784,1.7618,0.4360,0.2195,0.4881,2.2529
0.7602,0.5735,1.8781,0.2422,0.1244,0.2723,-1.6748,1.7635,0.4359,0.2194,0.4880,2.2513
0.7606,0.5754,1.8790,0.2420,0.1236,0.2718,-1.6711,1.7656,0.4357,0.2193,0.4878,2.2494
0.7802,0.5772,1.8799,0.2416,0.1229,0.2710,-1.6676,1.7675,0.4355,0.2199,0.4879,2.2476
0.7806,0.5793,1.8810,0.2416,0.1229,0.2710,-1.6637,1.7697,0.4355,0.2199,0.4879,2.2457
0.8005,0.5810,1.8818,0.2411,0.1219,0.2701,-1.6602,1.7714,0.4360,0.2213,0.4889,2.2439
0.8303,0.5829,1.8827,0.2404,0.1213,0.2693,-1.6563,1.7731,0.4361,0.2214,0.4891,2.2418
0.8306,0.5846,1.8835,0.2402,0.1208,0.2689,-1.6528,1.7747,0.4361,0.2214,0.4891,2.2401
0.8308,0.5866,1.8844,0.2397,0.1202,0.2682,-1.6490,1.7768,0.4368,0.2211,0.4896,2.2382
0.8310,0.5882,1.8849,0.2392,0.1194,0.2673,-1.6457,1.7783,0.4367,0.2209,0.4894,2.2365
0.8404,0.5903,1.8857,0.2387,0.1182,0.2664,-1.6414,1.7804,0.4357,0.2205,0.4883,2.2341
0.8408,0.5921,1.8864,0.2389,0.1173,0.2662,-1.6376,1.7822,0.4370,0.2211,0.4898,2.2321
0.8503,0.5940,1.8872,0.2384,0.1166,0.2654,-1.6338,1.7842,0.4372,0.2212,0.4900,2.2302
0.8508,0.5960,1.8880,0.2384,0.1166,0.2654,-1.6301,1.7862,0.4372,0.2212,0.4900,2.2285
0.8703,0.5979,1.8889,0.2383,0.1157,0.2649,-1.6265,1.7881,0.4384,0.2219,0.4913,2.2266
0.8708,0.5994,1.8895,0.2383,0.1157,0.2649,-1.6236,1.7895,0.4386,0.2221,0.4917,2.2252
0.8900,0.6015,1.8905,0.2366,0.1142,0.2628,-1.6198,1.7915,0.4375,0.2207,0.4900,2.2235
0.8902,0.6035,1.8913,0.2366,0.1142,0.2628,-1.6163,1.7933,0.4375,0.2207,0.4900,2.2220
0.8998,0.6052,1.8921,0.2367,0.1131,0.2623,-1.6131,1.7951,0.4375,0.2212,0.4903,2.2203
0.9000,0.6070,1.8930,0.2367,0.1131,0.2623,-1.6094,1.7970,0.4375,0.2212,0.4903,2.2185
0.9199,0.6089,1.8939,0.2359,0.1126,0.2614,-1.6056,1.7990,0.4370,0.2220,0.4902,2.2166
0.9202,0.6106,1.8946,0.2359,0.1126,0.2614,-1.6021,1.8009,0.4370,0.2220,0.4902,2.2147
0.9404,0.6123,1.8954,0.2346,0.1113,0.2597,-1.5984,1.8030,0.4364,0.2223,0.4898,2.2126
