time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0000,-2.7645,0.4693,0.2099,0.1297,0.2467,2.9859,0.0114,-0.0201,-0.0111,0.0229,5.7686
0.1014,-2.7517,0.4826,0.1762,0.1335,0.2211,2.9872,0.0176,-0.0010,0.0331,0.0331,5.7577
0.2006,-2.7257,0.4959,0.2223,0.1206,0.2529,2.9851,0.0145,-0.0172,0.0180,0.0249,5.7310
0.3014,-2.7068,0.5065,0.2167,0.1111,0.2435,2.9916,0.0126,0.0318,-0.0035,0.0320,5.7197
0.4073,-2.6838,0.5191,0.2201,0.1059,0.2442,2.9871,0.0133,0.0177,0.0220,0.0282,5.6934
0.5075,-2.6595,0.5270,0.2452,0.0719,0.2555,2.9888,0.0155,0.0168,0.0224,0.0280,5.6714
0.6098,-2.6384,0.5386,0.2230,0.0968,0.2432,2.9833,0.0117,-0.0256,-0.0075,0.0267,5.6464
0.7098,-2.6125,0.5477,0.2399,0.0805,0.2530,2.9861,0.0097,-0.0042,-0.0252,0.0255,5.6244
0.8113,-2.5876,0.5543,0.2493,0.0626,0.2570,2.9859,0.0094,-0.0029,-0.0082,0.0087,5.6001
0.9148,-2.5598,0.5619,0.2748,0.0573,0.2807,2.9861,0.0105,-0.0213,0.0028,0.0215,5.5732
1.0102,-2.5377,0.5684,0.2370,0.0549,0.2433,2.9862,0.0144,-0.0047,0.0301,0.0305,5.5517
1.1109,-2.5117,0.5725,0.2360,0.0427,0.2399,2.9846,0.0146,-0.0104,0.0417,0.0430,5.5245
1.2121,-2.4867,0.5755,0.2469,0.0254,0.2482,2.9803,0.0144,-0.0493,0.0251,0.0553,5.4958
1.3103,-2.4622,0.5804,0.2352,0.0316,0.2373,2.9674,0.0283,-0.1244,0.0853,0.1508,5.4575
1.4121,-2.4319,0.5816,0.2851,0.0081,0.2852,2.9531,0.0426,-0.1544,0.1385,0.2074,5.4119
1.5127,-2.4075,0.5827,0.2676,0.0052,0.2677,2.9295,0.0612,-0.1988,0.1667,0.2594,5.3624
1.6118,-2.3823,0.5815,0.2568,-0.0159,0.2572,2.9032,0.0820,-0.2586,0.2029,0.3287,5.3091
1.7127,-2.3675,0.5913,0.2532,-0.0261,0.2545,2.8696,0.1074,-0.3085,0.2321,0.3861,5.2595
1.8114,-2.3389,0.5906,0.2778,-0.0191,0.2784,2.8374,0.1316,-0.3262,0.2423,0.4064,5.1966
1.9130,-2.3133,0.5874,0.2641,-0.0411,0.2673,2.8019,0.1597,-0.3428,0.2584,0.4293,5.1331
2.0252,-2.2874,0.5852,0.2598,-0.0345,0.2621,2.7642,0.1858,-0.3741,0.2618,0.4566,5.0673
2.1240,-2.2628,0.5807,0.2551,-0.0409,0.2583,2.7265,0.2158,-0.3832,0.2890,0.4800,5.0026
2.2252,-2.2395,0.5731,0.2351,-0.0749,0.2467,2.6854,0.2463,-0.4081,0.3019,0.5076,4.9357
2.3237,-2.2153,0.5673,0.2231,-0.0740,0.2350,2.6477,0.2713,-0.3988,0.2685,0.4808,4.8721
2.4244,-2.1955,0.5596,0.2017,-0.0831,0.2182,2.6063,0.2997,-0.4133,0.2792,0.4988,4.8088
2.5244,-2.1675,0.5493,0.2440,-0.1115,0.2683,2.5655,0.3251,-0.3965,0.2532,0.4704,4.7383
2.6230,-2.1445,0.5435,0.2303,-0.0778,0.2431,2.5201,0.3521,-0.4418,0.2652,0.5153,4.6685
2.7220,-2.1238,0.5334,0.2244,-0.0947,0.2435,2.4784,0.3773,-0.4260,0.2551,0.4966,4.6048
2.8227,-2.1031,0.5195,0.2066,-0.1354,0.2470,2.4383,0.4009,-0.4067,0.2383,0.4714,4.5429
2.9225,-2.0810,0.5089,0.2085,-0.1242,0.2427,2.3908,0.4210,-0.4399,0.1802,0.4754,4.4727
3.0240,-2.0602,0.4962,0.2039,-0.1332,0.2435,2.3490,0.4450,-0.4233,0.2246,0.4793,4.4095
3.1235,-2.0399,0.4830,0.1984,-0.1391,0.2423,2.3039,0.4614,-0.4236,0.1725,0.4574,4.3438
3.2250,-2.0207,0.4667,0.1884,-0.1638,0.2497,2.2572,0.4804,-0.4578,0.1831,0.4931,4.2779
3.3253,-2.0040,0.4523,0.1736,-0.1613,0.2369,2.2140,0.4920,-0.4322,0.1334,0.4523,4.2182
3.4244,-1.9843,0.4383,0.1876,-0.1504,0.2405,2.1728,0.5062,-0.4155,0.1368,0.4375,4.1576
3.5249,-1.9669,0.4196,0.1742,-0.1791,0.2499,2.1263,0.5152,-0.4344,0.1078,0.4475,4.0943
3.6257,-1.9565,0.4026,0.1083,-0.1859,0.2151,2.0796,0.5250,-0.4606,0.0970,0.4707,4.0380
