time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0011,-1.9039,0.3370,0.1242,-0.2043,0.2390,2.7899,0.0725,-0.3647,0.0889,0.3754,4.7012
0.1013,-1.8887,0.3171,0.1399,-0.2036,0.2470,2.7520,0.0807,-0.3832,0.0830,0.3921,4.6467
0.2005,-1.8786,0.2943,0.1199,-0.2150,0.2462,2.7110,0.0923,-0.4062,0.1035,0.4191,4.5941
0.3007,-1.8672,0.2715,0.1109,-0.2270,0.2526,2.6714,0.0989,-0.4036,0.0713,0.4098,4.5418
0.4006,-1.8622,0.2499,0.0619,-0.2204,0.2289,2.6264,0.1099,-0.4339,0.0954,0.4443,4.4908
0.5020,-1.8498,0.2247,0.1029,-0.2468,0.2674,2.5858,0.1117,-0.4168,0.0335,0.4182,4.4370
0.6023,-1.8450,0.2020,0.0593,-0.2325,0.2399,2.5423,0.1167,-0.4260,0.0404,0.4279,4.3881
0.7003,-1.8377,0.1766,0.0644,-0.2506,0.2587,2.4981,0.1223,-0.4396,0.0469,0.4421,4.3361
0.8021,-1.8318,0.1527,0.0491,-0.2594,0.2640,2.4540,0.1221,-0.4402,0.0134,0.4404,4.2859
0.9014,-1.8247,0.1278,0.0613,-0.2528,0.2601,2.4108,0.1277,-0.4344,0.0389,0.4361,4.2356
1.0027,-1.8222,0.1027,0.0321,-0.2494,0.2515,2.3679,0.1250,-0.4280,0.0111,0.4282,4.1901
1.1017,-1.8206,0.0773,0.0129,-0.2525,0.2529,2.3246,0.1212,-0.4331,-0.0335,0.4344,4.1454
1.2015,-1.8192,0.0501,0.0024,-0.2643,0.2643,2.2797,0.1185,-0.4452,-0.0239,0.4459,4.0994
1.3030,-1.8159,0.0251,0.0194,-0.2542,0.2549,2.2345,0.1127,-0.4506,-0.0577,0.4543,4.0513
1.4026,-1.8157,-0.0016,0.0105,-0.2664,0.2666,2.1916,0.1060,-0.4372,-0.0598,0.4413,4.0087
1.5029,-1.8205,-0.0269,-0.0410,-0.2560,0.2592,2.1468,0.0948,-0.4459,-0.1078,0.4588,3.9692
1.6033,-1.8182,-0.0532,-0.0152,-0.2591,0.2596,2.1015,0.0846,-0.4558,-0.1077,0.4684,3.9221
1.7063,-1.8196,-0.0937,-0.0551,-0.2505,0.2565,2.0571,0.0712,-0.4464,-0.1356,0.4665,3.8802
1.8044,-1.8219,-0.1188,-0.0494,-0.2606,0.2653,2.0120,0.0570,-0.4451,-0.1524,0.4705,3.8379
1.9055,-1.8277,-0.1449,-0.0618,-0.2598,0.2670,1.9789,0.0443,-0.4342,-0.1390,0.4559,3.8113
2.0043,-1.8332,-0.1682,-0.0783,-0.2420,0.2544,1.9310,0.0227,-0.4707,-0.2041,0.5131,3.7690
2.1076,-1.8381,-0.1942,-0.0599,-0.2559,0.2628,1.8873,0.0069,-0.4443,-0.1731,0.4768,3.7308
2.2055,-1.8435,-0.2186,-0.0622,-0.2465,0.2542,1.8421,-0.0151,-0.4307,-0.2018,0.4756,3.6911
2.3053,-1.8557,-0.2430,-0.0948,-0.2448,0.2625,1.7928,-0.0328,-0.4807,-0.1887,0.5164,3.6546
2.4078,-1.8654,-0.2647,-0.1019,-0.2244,0.2465,1.7487,-0.0609,-0.4652,-0.2643,0.5351,3.6198
2.5058,-1.8780,-0.2907,-0.1339,-0.2540,0.2871,1.7022,-0.0827,-0.4665,-0.2319,0.5209,3.5862
2.6074,-1.8866,-0.3116,-0.1092,-0.2226,0.2479,1.6585,-0.1114,-0.4599,-0.2695,0.5331,3.5508
2.7088,-1.8980,-0.3326,-0.1026,-0.2212,0.2439,1.6138,-0.1387,-0.4505,-0.2759,0.5283,3.5172
2.8120,-1.9126,-0.3485,-0.1351,-0.1786,0.2240,1.5701,-0.1642,-0.4418,-0.2664,0.5159,3.4875
2.9107,-1.9259,-0.3720,-0.1407,-0.2083,0.2514,1.5332,-0.2070,-0.4561,-0.3006,0.5462,3.4630
3.0103,-1.9384,-0.3897,-0.1359,-0.1841,0.2288,1.4894,-0.2366,-0.4447,-0.3008,0.5369,3.4312
3.1116,-1.9547,-0.4092,-0.1466,-0.1937,0.2430,1.4439,-0.2672,-0.4600,-0.3125,0.5560,3.4016
3.2114,-1.9727,-0.4264,-0.1728,-0.1742,0.2454,1.4006,-0.2964,-0.4426,-0.3006,0.5350,3.3758
3.3119,-1.9873,-0.4441,-0.1526,-0.1744,0.2317,1.3551,-0.3304,-0.4612,-0.3249,0.5641,3.3443
3.4111,-2.0058,-0.4589,-0.1781,-0.1529,0.2347,1.3109,-0.3617,-0.4490,-0.3159,0.5490,3.3182
3.5120,-2.0245,-0.4747,-0.1800,-0.1598,0.2407,1.2665,-0.3912,-0.4523,-0.3090,0.5478,3.2920
3.6133,-2.0454,-0.4865,-0.2021,-0.1270,0.2386,1.2210,-0.4218,-0.4536,-0.3051,0.5467,3.2671
3.7143,-2.0660,-0.5017,-0.2036,-0.1361,0.2449,1.1763,-0.4508,-0.4604,-0.2890,0.5436,3.2427
3.8165,-2.0873,-0.5138,-0.2128,-0.1205,0.2445,1.1357,-0.4801,-0.4252,-0.2892,0.5142,3.2232
3.9155,-2.1058,-0.5269,-0.1979,-0.1214,0.2321,1.0892,-0.5122,-0.4556,-0.3077,0.5498,3.1950
4.0143,-2.1306,-0.5374,-0.2350,-0.1051,0.2574,1.0439,-0.5382,-0.4543,-0.2719,0.5295,3.1745
4.1179,-2.1535,-0.5498,-0.2464,-0.1121,0.2707,1.0008,-0.5672,-0.4421,-0.2758,0.5211,3.1544
4.2143,-2.1707,-0.5573,-0.1986,-0.0812,0.2145,0.9561,-0.5923,-0.4459,-0.2515,0.5119,3.1270
4.3149,-2.1976,-0.5649,-0.2517,-0.0688,0.2610,0.9122,-0.6203,-0.4346,-0.2653,0.5092,3.1103
4.4155,-2.2224,-0.5719,-0.2512,-0.0638,0.2592,0.8701,-0.6441,-0.4267,-0.2383,0.4887,3.0934
4.5172,-2.2411,-0.5791,-0.1972,-0.0572,0.2053,0.8241,-0.6682,-0.4390,-0.2196,0.4909,3.0664
4.6175,-2.2687,-0.5859,-0.2528,-0.0583,0.2594,0.7817,-0.6912,-0.4293,-0.2204,0.4826,3.0522
4.7161,-2.2937,-0.5878,-0.2580,-0.0320,0.2600,0.7162,-0.7021,-0.4554,-0.2174,0.5046,3.0121
4.8164,-2.3199,-0.5904,-0.2617,-0.0214,0.2625,0.6740,-0.7208,-0.4327,-0.1869,0.4714,2.9967
4.9172,-2.3412,-0.5936,-0.2292,-0.0172,0.2298,0.6272,-0.7400,-0.4502,-0.1799,0.4849,2.9720
5.0159,-2.3725,-0.5955,-0.2880,-0.0114,0.2882,0.5873,-0.7571,-0.4167,-0.1629,0.4474,2.9642
5.1163,-2.3935,-0.5970,-0.2515,-0.0074,0.2516,0.5366,-0.7698,-0.4844,-0.1350,0.5029,2.9352
5.2158,-2.4170,-0.5958,-0.2396,0.0110,0.2399,0.4920,-0.7833,-0.4583,-0.1259,0.4753,2.9150
5.3161,-2.4458,-0.5943,-0.2650,0.0288,0.2666,0.4483,-0.7948,-0.4531,-0.1017,0.4644,2.9010
5.4187,-2.4693,-0.5926,-0.2425,0.0286,0.2442,0.4017,-0.8049,-0.4620,-0.0909,0.4708,2.8788
5.5205,-2.5171,-0.5952,-0.2769,0.0370,0.2794,0.3567,-0.8137,-0.4529,-0.0810,0.4600,2.8821
5.6177,-2.5425,-0.5905,-0.2597,0.0399,0.2628,0.3097,-0.8210,-0.4652,-0.0661,0.4699,2.8615
5.7193,-2.5660,-0.5828,-0.2496,0.0650,0.2579,0.2628,-0.8259,-0.4835,-0.0410,0.4853,2.8392
5.8192,-2.5890,-0.5763,-0.2338,0.0708,0.2443,0.2158,-0.8301,-0.4737,-0.0315,0.4747,2.8163
5.9182,-2.6146,-0.5686,-0.2431,0.0851,0.2576,0.1673,-0.8313,-0.4980,-0.0110,0.4981,2.7942
6.0211,-2.6376,-0.5621,-0.2321,0.0765,0.2444,0.1219,-0.8309,-0.4665,0.0082,0.4665,2.7725
6.1205,-2.6625,-0.5526,-0.2441,0.0949,0.2619,0.0743,-0.8297,-0.4865,0.0086,0.4866,2.7508
6.2208,-2.6835,-0.5438,-0.2175,0.0984,0.2387,0.0309,-0.8237,-0.4475,0.0541,0.4508,2.7288
