time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0000,-2.0944,-0.5161,-0.2229,-0.1153,0.2509,2.9983,0.0034,-0.0263,0.0184,0.0321,5.1191
0.1215,-2.1179,-0.5236,-0.2275,-0.0867,0.2435,3.0028,0.0008,0.0196,-0.0226,0.0299,5.1475
0.2163,-2.1425,-0.5345,-0.2655,-0.0825,0.2781,3.0000,0.0043,-0.0129,0.0163,0.0208,5.1706
0.3126,-2.1654,-0.5415,-0.2434,-0.0611,0.2509,2.9972,0.0023,-0.0233,-0.0044,0.0238,5.1911
0.4129,-2.1846,-0.5496,-0.2092,-0.0685,0.2201,2.9999,0.0040,-0.0061,0.0058,0.0084,5.2139
0.5128,-2.2152,-0.5569,-0.2474,-0.0562,0.2537,2.9975,-0.0036,-0.0498,-0.0661,0.0828,5.2419
0.6133,-2.2382,-0.5617,-0.2377,-0.0446,0.2418,2.9847,-0.0098,-0.1312,-0.0746,0.1509,5.2519
0.7151,-2.2648,-0.5672,-0.2629,-0.0290,0.2645,2.9695,-0.0157,-0.1803,-0.0816,0.1979,5.2633
0.8136,-2.2870,-0.5724,-0.2342,-0.0386,0.2373,2.9459,-0.0256,-0.2274,-0.0896,0.2444,5.2614
0.9128,-2.3113,-0.5740,-0.2325,-0.0245,0.2338,2.9229,-0.0394,-0.2599,-0.1337,0.2923,5.2615
1.0133,-2.3398,-0.5741,-0.2697,0.0004,0.2697,2.8859,-0.0542,-0.3185,-0.1480,0.3512,5.2516
1.1145,-2.3673,-0.5768,-0.2868,-0.0051,0.2868,2.8561,-0.0704,-0.3330,-0.1719,0.3747,5.2479
1.2144,-2.3920,-0.5787,-0.2588,-0.0080,0.2590,2.8181,-0.0909,-0.3490,-0.1873,0.3960,5.2329
1.3135,-2.4165,-0.5755,-0.2597,0.0262,0.2610,2.7850,-0.1102,-0.3616,-0.2068,0.4165,5.2223
1.4160,-2.4424,-0.5741,-0.2590,0.0241,0.2602,2.7405,-0.1293,-0.3946,-0.1972,0.4411,5.2020
1.5173,-2.4871,-0.5707,-0.2350,0.0275,0.2366,2.6995,-0.1510,-0.4203,-0.2303,0.4793,5.2036
1.6151,-2.5147,-0.5647,-0.2630,0.0580,0.2693,2.6616,-0.1728,-0.3977,-0.2284,0.4586,5.1911
1.7158,-2.5381,-0.5602,-0.2498,0.0562,0.2561,2.6175,-0.1960,-0.4222,-0.2369,0.4841,5.1685
1.8149,-2.5621,-0.5529,-0.2411,0.0746,0.2524,2.5736,-0.2150,-0.4341,-0.2130,0.4836,5.1468
1.9181,-2.5871,-0.5500,-0.2479,0.0478,0.2525,2.5319,-0.2395,-0.4232,-0.2233,0.4785,5.1284
2.0157,-2.6111,-0.5404,-0.2396,0.0903,0.2561,2.4880,-0.2605,-0.4330,-0.2173,0.4845,5.1067
2.1167,-2.6337,-0.5335,-0.2150,0.0712,0.2265,2.4424,-0.2859,-0.4415,-0.2425,0.5038,5.0821
2.2167,-2.6598,-0.5235,-0.2472,0.0988,0.2662,2.3992,-0.3051,-0.4347,-0.2121,0.4836,5.0637
2.3212,-2.6822,-0.5130,-0.2245,0.1245,0.2567,2.3545,-0.3240,-0.4351,-0.1999,0.4788,5.0403
2.4219,-2.7043,-0.5045,-0.2183,0.1016,0.2407,2.3081,-0.3438,-0.4573,-0.1960,0.4975,5.0150
2.5201,-2.7252,-0.4906,-0.1982,0.1329,0.2387,2.2647,-0.3658,-0.4380,-0.2156,0.4882,4.9914
2.6228,-2.7502,-0.4775,-0.2330,0.1382,0.2709,2.2177,-0.3797,-0.4682,-0.1837,0.5029,4.9690
2.7210,-2.7663,-0.4634,-0.2031,0.1519,0.2536,2.1735,-0.3931,-0.4469,-0.1432,0.4693,4.9403
2.8215,-2.7854,-0.4506,-0.1895,0.1396,0.2354,2.1288,-0.4110,-0.4328,-0.1801,0.4687,4.9143
2.9220,-2.8074,-0.4360,-0.2333,0.1390,0.2715,2.0840,-0.4239,-0.4446,-0.1367,0.4651,4.8913
3.0202,-2.8234,-0.4198,-0.1730,0.1627,0.2375,2.0402,-0.4351,-0.4285,-0.1210,0.4453,4.8636
3.1205,-2.8389,-0.4041,-0.1610,0.1722,0.2357,1.9954,-0.4442,-0.4423,-0.0938,0.4521,4.8345
3.2207,-2.8539,-0.3851,-0.1466,0.1906,0.2405,1.9504,-0.4528,-0.4535,-0.0876,0.4619,4.8049
3.3218,-2.8712,-0.3676,-0.1543,0.1849,0.2408,1.9061,-0.4590,-0.4447,-0.0638,0.4492,4.7782
3.4241,-2.8842,-0.3489,-0.1296,0.1905,0.2304,1.8625,-0.4634,-0.4412,-0.0579,0.4450,4.7481
3.5233,-2.8956,-0.3290,-0.0977,0.2031,0.2253,1.8216,-0.4656,-0.4146,-0.0232,0.4153,4.7193
3.6230,-2.9085,-0.3054,-0.1148,0.2331,0.2598,1.7745,-0.4677,-0.4396,-0.0380,0.4413,4.6859
