time_s,leader_x_m,leader_y_m,leader_vx_map_ms,leader_vy_map_ms,leader_v_ms,leader_yaw_rad,leader_omega_rads,follower_x_m,follower_y_m,follower_vx_map_ms,follower_vy_map_ms,follower_v_ms,follower_yaw_rad,follower_omega_rads,distance_m
0.2203,0.0418,1.6959,-0.2752,-0.1636,0.3201,0.0354,0.0041,-2.2048,1.9130,0.2299,-0.0267,0.2314,-0.0416,-0.0083,2.2571
0.2207,0.0397,1.6944,-0.2752,-0.1636,0.3201,0.0338,0.0041,-2.2030,1.9127,0.2299,-0.0267,0.2314,-0.0410,-0.0083,2.2533
0.2401,0.0375,1.6930,-0.2737,-0.1623,0.3183,0.0327,-0.0057,-2.2013,1.9124,0.2292,-0.0275,0.2308,-0.0408,-0.0019,2.2496
0.2405,0.0354,1.6915,-0.2737,-0.1623,0.3183,0.0311,-0.0057,-2.1997,1.9120,0.2290,-0.0279,0.2307,-0.0404,-0.0007,2.2460
0.2504,0.0333,1.6902,-0.2722,-0.1622,0.3169,0.0293,0.0011,-2.1981,1.9117,0.2280,-0.0282,0.2297,-0.0403,-0.0013,2.2424
0.2508,0.0313,1.6890,-0.2722,-0.1622,0.3169,0.0273,0.0011,-2.1964,1.9114,0.2273,-0.0285,0.2291,-0.0401,-0.0004,2.2388
0.2704,0.0294,1.6878,-0.2714,-0.1620,0.3161,0.0253,0.0089,-2.1947,1.9112,0.2274,-0.0287,0.2292,-0.0395,-0.0003,2.2353
0.2707,0.0274,1.6867,-0.2714,-0.1620,0.3161,0.0244,0.0089,-2.1929,1.9108,0.2271,-0.0288,0.2289,-0.0387,0.0027,2.2316
0.2901,0.0251,1.6853,-0.2699,-0.1609,0.3142,0.0227,0.0091,-2.1908,1.9104,0.2271,-0.0291,0.2289,-0.0377,-0.0012,2.2273
0.2903,0.0234,1.6844,-0.2699,-0.1609,0.3142,0.0219,0.0091,-2.1892,1.9101,0.2271,-0.0291,0.2289,-0.0370,-0.0012,2.2241
0.3000,0.0213,1.6831,-0.2686,-0.1597,0.3125,0.0206,0.0093,-2.1873,1.9097,0.2273,-0.0299,0.2293,-0.0363,0.0004,2.2202
0.3003,0.0191,1.6819,-0.2686,-0.1597,0.3125,0.0191,0.0093,-2.1855,1.9093,0.2273,-0.0299,0.2293,-0.0355,0.0004,2.2163
0.3206,0.0170,1.6805,-0.2678,-0.1587,0.3113,0.0174,0.0074,-2.1835,1.9088,0.2269,-0.0309,0.2290,-0.0342,0.0036,2.2123
0.3209,0.0149,1.6792,-0.2673,-0.1586,0.3108,0.0157,0.0062,-2.1816,1.9084,0.2269,-0.0309,0.2290,-0.0327,0.0036,2.2084
0.3406,0.0128,1.6780,-0.2668,-0.1587,0.3104,0.0142,0.0056,-2.1800,1.9080,0.2272,-0.0320,0.2294,-0.0315,0.0043,2.2048
0.3411,0.0107,1.6768,-0.2663,-0.1585,0.3099,0.0134,0.0065,-2.1781,1.9076,0.2265,-0.0323,0.2287,-0.0303,0.0083,2.2009
0.3502,0.0090,1.6757,-0.2653,-0.1582,0.3089,0.0124,0.0074,-2.1761,1.9072,0.2264,-0.0325,0.2287,-0.0294,0.0091,2.1973
0.3507,0.0069,1.6744,-0.2653,-0.1582,0.3089,0.0112,0.0074,-2.1739,1.9068,0.2266,-0.0328,0.2290,-0.0273,0.0072,2.1931
0.3704,0.0051,1.6733,-0.2639,-0.1581,0.3076,0.0107,0.0117,-2.1722,1.9064,0.2271,-0.0331,0.2295,-0.0266,0.0087,2.1897
0.3709,0.0033,1.6721,-0.2639,-0.1581,0.3076,0.0100,0.0117,-2.1704,1.9059,0.2271,-0.0331,0.2295,-0.0253,0.0087,2.1862
0.3904,0.0015,1.6710,-0.2618,-0.1565,0.3050,0.0094,0.0121,-2.1684,1.9056,0.2262,-0.0339,0.2287,-0.0249,0.0186,2.1826
0.3907,-0.0004,1.6698,-0.2618,-0.1565,0.3050,0.0086,0.0121,-2.1666,1.9052,0.2262,-0.0339,0.2287,-0.0236,0.0186,2.1789
0.4003,-0.0025,1.6685,-0.2601,-0.1552,0.3029,0.0072,0.0075,-2.1648,1.9048,0.2261,-0.0346,0.2287,-0.0223,0.0243,2.1752
0.4008,-0.0043,1.6674,-0.2601,-0.1552,0.3029,0.0058,0.0075,-2.1631,1.9043,0.2249,-0.0350,0.2276,-0.0213,0.0242,2.1717
0.4201,-0.0062,1.6662,-0.2584,-0.1542,0.3009,0.0044,0.0015,-2.1610,1.9039,0.2250,-0.0355,0.2278,-0.0207,0.0235,2.1679
0.4204,-0.0082,1.6650,-0.2584,-0.1542,0.3009,0.0033,0.0015,-2.1591,1.9035,0.2250,-0.0355,0.2278,-0.0198,0.0235,2.1642
0.4301,-0.0103,1.6636,-0.2566,-0.1536,0.2990,0.0014,0.0023,-2.1573,1.9029,0.2252,-0.0362,0.2281,-0.0188,0.0222,2.1603
0.4304,-0.0121,1.6624,-0.2566,-0.1536,0.2990,-0.0002,0.0023,-2.1555,1.9024,0.2252,-0.0369,0.2282,-0.0173,0.0174,2.1568
0.4506,-0.0141,1.6612,-0.2555,-0.1531,0.2979,-0.0011,0.0050,-2.1535,1.9018,0.2251,-0.0375,0.2282,-0.0168,0.0122,2.1529
0.4509,-0.0141,1.6612,-0.2555,-0.1531,0.2979,-0.0011,0.0050,-2.1517,1.9012,0.2251,-0.0375,0.2282,-0.0162,0.0122,2.1510
0.4704,-0.0176,1.6588,-0.2539,-0.1527,0.2963,-0.0033,0.0041,-2.1500,1.9007,0.2249,-0.0389,0.2283,-0.0150,0.0173,2.1461
0.4708,-0.0193,1.6576,-0.2539,-0.1527,0.2963,-0.0036,0.0041,-2.1484,1.9002,0.2249,-0.0389,0.2283,-0.0140,0.0173,2.1428
0.4801,-0.0209,1.6566,-0.2513,-0.1520,0.2937,-0.0040,0.0026,-2.1468,1.8998,0.2234,-0.0401,0.2270,-0.0134,0.0194,2.1398
0.4804,-0.0226,1.6553,-0.2513,-0.1520,0.2937,-0.0044,0.0026,-2.1448,1.8993,0.2234,-0.0401,0.2270,-0.0133,0.0194,2.1361
0.5009,-0.0243,1.6540,-0.2483,-0.1510,0.2906,-0.0046,0.0037,-2.1432,1.8989,0.2224,-0.0410,0.2262,-0.0131,0.0205,2.1329
0.5013,-0.0262,1.6525,-0.2475,-0.1511,0.2899,-0.0046,0.0039,-2.1412,1.8984,0.2220,-0.0414,0.2258,-0.0124,0.0196,2.1292
0.5203,-0.0278,1.6514,-0.2464,-0.1512,0.2891,-0.0047,0.0046,-2.1395,1.8979,0.2221,-0.0418,0.2260,-0.0118,0.0172,2.1261
0.5206,-0.0297,1.6500,-0.2464,-0.1512,0.2891,-0.0050,0.0046,-2.1375,1.8974,0.2221,-0.0418,0.2260,-0.0121,0.0172,2.1223
0.5304,-0.0314,1.6489,-0.2440,-0.1511,0.2870,-0.0050,0.0038,-2.1360,1.8969,0.2218,-0.0429,0.2259,-0.0122,0.0160,2.1192
0.5307,-0.0335,1.6473,-0.2440,-0.1511,0.2870,-0.0049,0.0038,-2.1342,1.8962,0.2216,-0.0435,0.2258,-0.0120,0.0162,2.1154
0.5505,-0.0351,1.6463,-0.2424,-0.1512,0.2857,-0.0048,0.0024,-2.1326,1.8957,0.2208,-0.0444,0.2253,-0.0112,0.0161,2.1123
0.5508,-0.0368,1.6451,-0.2424,-0.1512,0.2857,-0.0047,0.0024,-2.1307,1.8952,0.2205,-0.0450,0.2251,-0.0106,0.0165,2.1088
0.5705,-0.0385,1.6439,-0.2405,-0.1503,0.2836,-0.0046,0.0007,-2.1290,1.8947,0.2203,-0.0456,0.2250,-0.0101,0.0179,2.1055
0.5707,-0.0401,1.6427,-0.2405,-0.1503,0.2836,-0.0046,0.0007,-2.1273,1.8940,0.2203,-0.0456,0.2250,-0.0093,0.0179,2.1022
0.5802,-0.0420,1.6414,-0.2384,-0.1498,0.2816,-0.0046,-0.0035,-2.1254,1.8932,0.2197,-0.0472,0.2247,-0.0076,0.0211,2.0987
0.5805,-0.0435,1.6403,-0.2373,-0.1496,0.2805,-0.0046,-0.0044,-2.1238,1.8926,0.2195,-0.0482,0.2247,-0.0064,0.0235,2.0955
0.6004,-0.0452,1.6390,-0.2361,-0.1494,0.2794,-0.0046,-0.0046,-2.1218,1.8918,0.2190,-0.0491,0.2244,-0.0065,0.0297,2.0920
0.6007,-0.0468,1.6378,-0.2361,-0.1494,0.2794,-0.0046,-0.0046,-2.1202,1.8911,0.2190,-0.0491,0.2244,-0.0058,0.0297,2.0889
0.6202,-0.0484,1.6366,-0.2340,-0.1496,0.2777,-0.0046,-0.0004,-2.1185,1.8904,0.2186,-0.0511,0.2245,-0.0046,0.0346,2.0857
0.6204,-0.0500,1.6355,-0.2340,-0.1496,0.2777,-0.0046,-0.0004,-2.1170,1.8899,0.2186,-0.0511,0.2245,-0.0035,0.0346,2.0826
0.6302,-0.0518,1.6340,-0.2317,-0.1491,0.2755,-0.0049,0.0022,-2.1149,1.8893,0.2174,-0.0529,0.2238,-0.0039,0.0337,2.0788
0.6305,-0.0536,1.6327,-0.2317,-0.1491,0.2755,-0.0052,0.0022,-2.1132,1.8887,0.2174,-0.0529,0.2238,-0.0041,0.0337,2.0754
0.6504,-0.0551,1.6315,-0.2297,-0.1489,0.2738,-0.0055,0.0021,-2.1116,1.8882,0.2175,-0.0541,0.2241,-0.0040,0.0278,2.0725
0.6507,-0.0568,1.6303,-0.2283,-0.1484,0.2723,-0.0061,0.0009,-2.1099,1.8876,0.2167,-0.0545,0.2235,-0.0040,0.0266,2.0692
0.6705,-0.0585,1.6290,-0.2271,-0.1479,0.2710,-0.0065,-0.0044,-2.1079,1.8867,0.2163,-0.0550,0.2232,-0.0040,0.0230,2.0656
0.6708,-0.0599,1.6279,-0.2271,-0.1479,0.2710,-0.0067,-0.0044,-2.1063,1.8860,0.2163,-0.0550,0.2232,-0.0047,0.0230,2.0625
0.6799,-0.0615,1.6267,-0.2247,-0.1472,0.2686,-0.0067,-0.0102,-2.1046,1.8853,0.2159,-0.0568,0.2232,-0.0049,0.0198,2.0594
0.6801,-0.0633,1.6251,-0.2247,-0.1472,0.2686,-0.0068,-0.0102,-2.1027,1.8844,0.2159,-0.0568,0.2232,-0.0053,0.0198,2.0559
0.7004,-0.0648,1.6237,-0.2230,-0.1484,0.2679,-0.0070,-0.0128,-2.1010,1.8837,0.2153,-0.0589,0.2233,-0.0055,0.0195,2.0527
0.7008,-0.0663,1.6224,-0.2230,-0.1484,0.2679,-0.0071,-0.0128,-2.0992,1.8831,0.2153,-0.0589,0.2233,-0.0059,0.0195,2.0496
0.7205,-0.0680,1.6209,-0.2203,-0.1494,0.2662,-0.0072,0.0016,-2.0974,1.8825,0.2147,-0.0604,0.2231,-0.0063,0.0194,2.0463
0.7209,-0.0694,1.6195,-0.2195,-0.1500,0.2658,-0.0072,0.0048,-2.0957,1.8818,0.2147,-0.0611,0.2232,-0.0064,0.0188,2.0432
0.7302,-0.0710,1.6180,-0.2182,-0.1499,0.2647,-0.0074,0.0049,-2.0939,1.8809,0.2145,-0.0617,0.2232,-0.0064,0.0129,2.0399
0.7306,-0.0725,1.6166,-0.2182,-0.1499,0.2647,-0.0074,0.0049,-2.0920,1.8801,0.2148,-0.0628,0.2238,-0.0063,0.0091,2.0366
0.7506,-0.0740,1.6153,-0.2159,-0.1498,0.2628,-0.0074,-0.0011,-2.0903,1.8794,0.2153,-0.0638,0.2246,-0.0067,0.0083,2.0336
0.7509,-0.0754,1.6140,-0.2159,-0.1498,0.2628,-0.0074,-0.0011,-2.0888,1.8786,0.2153,-0.0638,0.2246,-0.0070,0.0083,2.0306
0.7707,-0.0786,1.6111,-0.2135,-0.1501,0.2610,-0.0074,-0.0061,-2.0869,1.8776,0.2152,-0.0656,0.2250,-0.0070,0.0081,2.0259
0.7710,-0.0786,1.6111,-0.2135,-0.1501,0.2610,-0.0074,-0.0061,-2.0854,1.8769,0.2152,-0.0656,0.2250,-0.0070,0.0081,2.0243
0.7805,-0.0801,1.6097,-0.2120,-0.1512,0.2604,-0.0074,-0.0046,-2.0834,1.8762,0.2151,-0.0678,0.2255,-0.0074,0.0130,2.0210
0.7808,-0.0815,1.6083,-0.2105,-0.1513,0.2592,-0.0076,-0.0048,-2.0816,1.8757,0.2147,-0.0683,0.2253,-0.0075,0.0142,2.0178
0.8004,-0.0831,1.6068,-0.2099,-0.1522,0.2593,-0.0078,-0.0040,-2.0796,1.8749,0.2153,-0.0688,0.2260,-0.0074,0.0066,2.0144
0.8008,-0.0848,1.6053,-0.2099,-0.1522,0.2593,-0.0080,-0.0040,-2.0776,1.8739,0.2153,-0.0688,0.2260,-0.0074,0.0066,2.0109
0.8104,-0.0862,1.6041,-0.2078,-0.1531,0.2581,-0.0081,-0.0046,-2.0759,1.8731,0.2158,-0.0708,0.2271,-0.0084,-0.0018,2.0078
0.8108,-0.0878,1.6026,-0.2078,-0.1531,0.2581,-0.0083,-0.0046,-2.0742,1.8723,0.2158,-0.0708,0.2271,-0.0094,-0.0018,2.0047
0.8306,-0.0892,1.6013,-0.2054,-0.1532,0.2562,-0.0085,-0.0093,-2.0729,1.8714,0.2148,-0.0722,0.2266,-0.0102,-0.0030,2.0020
0.8310,-0.0909,1.5997,-0.2039,-0.1534,0.2552,-0.0091,-0.0101,-2.0712,1.8704,0.2142,-0.0732,0.2263,-0.0111,-0.0075,1.9988
0.8505,-0.0922,1.5983,-0.2032,-0.1542,0.2551,-0.0098,-0.0100,-2.0696,1.8697,0.2136,-0.0744,0.2262,-0.0121,-0.0069,1.9960
0.8604,-0.0950,1.5952,-0.2023,-0.1548,0.2548,-0.0112,-0.0091,-2.0676,1.8687,0.2129,-0.0751,0.2257,-0.0126,-0.0067,1.9914
0.8606,-0.0950,1.5952,-0.2023,-0.1548,0.2548,-0.0112,-0.0091,-2.0663,1.8681,0.2126,-0.0761,0.2259,-0.0126,-0.0059,1.9901
0.8700,-0.0965,1.5937,-0.2002,-0.1561,0.2538,-0.0116,-0.0077,-2.0645,1.8673,0.2119,-0.0765,0.2252,-0.0127,-0.0061,1.9869
0.8702,-0.0978,1.5922,-0.2002,-0.1561,0.2538,-0.0121,-0.0077,-2.0627,1.8665,0.2119,-0.0765,0.2252,-0.0128,-0.0061,1.9839
0.8905,-0.0992,1.5907,-0.1987,-0.1576,0.2536,-0.0128,-0.0085,-2.0608,1.8656,0.2115,-0.0782,0.2255,-0.0130,-0.0072,1.9808
0.8913,-0.1005,1.5892,-0.1987,-0.1576,0.2536,-0.0130,-0.0085,-2.0590,1.8647,0.2116,-0.0792,0.2259,-0.0132,-0.0067,1.9778
0.9004,-0.1018,1.5876,-0.1960,-0.1587,0.2523,-0.0132,-0.0096,-2.0575,1.8636,0.2117,-0.0802,0.2263,-0.0139,-0.0058,1.9751
0.9009,-0.1032,1.5857,-0.1949,-0.1597,0.2520,-0.0137,-0.0103,-2.0556,1.8626,0.2112,-0.0814,0.2264,-0.0139,-0.0048,1.9720
0.9205,-0.1045,1.5840,-0.1940,-0.1610,0.2521,-0.0139,-0.0104,-2.0539,1.8616,0.2107,-0.0826,0.2264,-0.0137,-0.0016,1.9690
0.9210,-0.1059,1.5823,-0.1940,-0.1610,0.2521,-0.0139,-0.0104,-2.0521,1.8607,0.2107,-0.0826,0.2264,-0.0138,-0.0016,1.9660
0.9403,-0.1083,1.5792,-0.1912,-0.1626,0.2510,-0.0136,-0.0109,-2.0506,1.8600,0.2105,-0.0844,0.2268,-0.0140,-0.0008,1.9625
0.9405,-0.1083,1.5792,-0.1912,-0.1626,0.2510,-0.0136,-0.0109,-2.0489,1.8591,0.2097,-0.0848,0.2262,-0.0138,-0.0012,1.9607
0.9604,-0.1095,1.5776,-0.1884,-0.1640,0.2498,-0.0136,-0.0103,-2.0471,1.8582,0.2092,-0.0853,0.2259,-0.0138,-0.0022,1.9578
0.9608,-0.1106,1.5760,-0.1873,-0.1649,0.2495,-0.0136,-0.0064,-2.0453,1.8573,0.2091,-0.0860,0.2261,-0.0138,-0.0033,1.9550
0.9699,-0.1117,1.5746,-0.1861,-0.1657,0.2492,-0.0138,-0.0026,-2.0438,1.8564,0.2095,-0.0868,0.2268,-0.0138,-0.0078,1.9526
0.9702,-0.1128,1.5731,-0.1861,-0.1657,0.2492,-0.0142,-0.0026,-2.0421,1.8554,0.2092,-0.0876,0.2268,-0.0137,-0.0089,1.9498
0.9903,-0.1139,1.5717,-0.1839,-0.1670,0.2484,-0.0146,-0.0030,-2.0404,1.8543,0.2094,-0.0889,0.2275,-0.0137,-0.0089,1.9471
0.9907,-0.1151,1.5700,-0.1839,-0.1670,0.2484,-0.0151,-0.0030,-2.0387,1.8534,0.2094,-0.0889,0.2275,-0.0137,-0.0089,1.9443
1.0002,-0.1164,1.5683,-0.1816,-0.1680,0.2474,-0.0154,-0.0077,-2.0370,1.8524,0.2090,-0.0911,0.2280,-0.0134,-0.0085,1.9415
1.0005,-0.1174,1.5667,-0.1803,-0.1685,0.2468,-0.0157,-0.0110,-2.0355,1.8515,0.2083,-0.0919,0.2277,-0.0133,-0.0091,1.9391
1.0203,-0.1187,1.5647,-0.1792,-0.1694,0.2466,-0.0161,-0.0125,-2.0335,1.8505,0.2082,-0.0928,0.2279,-0.0133,-0.0105,1.9360
1.0205,-0.1196,1.5631,-0.1780,-0.1706,0.2465,-0.0162,-0.0136,-2.0319,1.8498,0.2082,-0.0928,0.2279,-0.0129,-0.0105,1.9336
1.0403,-0.1206,1.5615,-0.1765,-0.1714,0.2461,-0.0163,-0.0125,-2.0302,1.8490,0.2083,-0.0943,0.2286,-0.0124,-0.0127,1.9311
1.0510,-0.1217,1.5597,-0.1743,-0.1718,0.2447,-0.0164,-0.0125,-2.0283,1.8479,0.2080,-0.0945,0.2284,-0.0124,-0.0127,1.9283
1.0514,-0.1226,1.5581,-0.1743,-0.1718,0.2447,-0.0164,-0.0125,-2.0267,1.8470,0.2080,-0.0945,0.2284,-0.0121,-0.0127,1.9259
1.0703,-0.1236,1.5564,-0.1716,-0.1740,0.2444,-0.0165,-0.0100,-2.0248,1.8460,0.2080,-0.0963,0.2292,-0.0116,-0.0139,1.9232
1.0706,-0.1244,1.5549,-0.1716,-0.1740,0.2444,-0.0166,-0.0100,-2.0231,1.8450,0.2080,-0.0963,0.2292,-0.0117,-0.0139,1.9207
1.0805,-0.1256,1.5529,-0.1686,-0.1756,0.2434,-0.0168,-0.0106,-2.0210,1.8437,0.2083,-0.0981,0.2303,-0.0119,-0.0064,1.9176
1.0807,-0.1265,1.5512,-0.1673,-0.1770,0.2435,-0.0169,-0.0109,-2.0193,1.8429,0.2089,-0.0990,0.2312,-0.0113,-0.0091,1.9152
1.1004,-0.1276,1.5495,-0.1660,-0.1781,0.2435,-0.0171,-0.0109,-2.0174,1.8420,0.2089,-0.0993,0.2313,-0.0113,-0.0133,1.9123
1.1007,-0.1286,1.5477,-0.1660,-0.1781,0.2435,-0.0174,-0.0109,-2.0155,1.8412,0.2089,-0.0993,0.2313,-0.0115,-0.0133,1.9096
1.1102,-0.1298,1.5459,-0.1637,-0.1802,0.2435,-0.0176,-0.0048,-2.0139,1.8402,0.2094,-0.0999,0.2320,-0.0114,-0.0158,1.9070
1.1106,-0.1307,1.5442,-0.1637,-0.1802,0.2435,-0.0179,-0.0048,-2.0125,1.8393,0.2093,-0.1004,0.2321,-0.0112,-0.0165,1.9047
1.1305,-0.1316,1.5426,-0.1615,-0.1826,0.2437,-0.0187,0.0004,-2.0110,1.8383,0.2090,-0.1012,0.2322,-0.0112,-0.0153,1.9025
1.1308,-0.1328,1.5407,-0.1615,-0.1826,0.2437,-0.0204,0.0004,-2.0088,1.8371,0.2090,-0.1012,0.2322,-0.0112,-0.0153,1.8993
1.1507,-0.1336,1.5393,-0.1584,-0.1840,0.2428,-0.0210,0.0017,-2.0073,1.8363,0.2087,-0.1032,0.2328,-0.0112,-0.0089,1.8971
1.1510,-0.1346,1.5376,-0.1584,-0.1840,0.2428,-0.0219,0.0017,-2.0055,1.8354,0.2087,-0.1032,0.2328,-0.0110,-0.0089,1.8944
1.1603,-0.1356,1.5360,-0.1557,-0.1853,0.2420,-0.0227,-0.0005,-2.0037,1.8344,0.2088,-0.1044,0.2334,-0.0110,-0.0040,1.8918
1.1606,-0.1367,1.5342,-0.1557,-0.1853,0.2420,-0.0234,-0.0005,-2.0018,1.8335,0.2085,-0.1045,0.2333,-0.0111,-0.0051,1.8890
1.1805,-0.1388,1.5307,-0.1523,-0.1880,0.2419,-0.0255,-0.0090,-2.0002,1.8327,0.2089,-0.1050,0.2338,-0.0112,-0.0058,1.8857
1.1807,-0.1388,1.5307,-0.1523,-0.1880,0.2419,-0.0255,-0.0090,-1.9983,1.8317,0.2088,-0.1051,0.2337,-0.0119,-0.0068,1.8837
1.2005,-0.1397,1.5291,-0.1511,-0.1887,0.2417,-0.0268,-0.0036,-1.9969,1.8309,0.2088,-0.1054,0.2339,-0.0121,-0.0130,1.8815
1.2008,-0.1406,1.5274,-0.1511,-0.1887,0.2417,-0.0279,-0.0036,-1.9953,1.8300,0.2088,-0.1054,0.2339,-0.0124,-0.0130,1.8793
1.2104,-0.1415,1.5255,-0.1485,-0.1899,0.2411,-0.0293,-0.0046,-1.9935,1.8290,0.2079,-0.1062,0.2334,-0.0139,-0.0144,1.8766
1.2108,-0.1425,1.5238,-0.1485,-0.1899,0.2411,-0.0305,-0.0046,-1.9918,1.8280,0.2079,-0.1062,0.2334,-0.0149,-0.0144,1.8741
1.2301,-0.1435,1.5221,-0.1462,-0.1914,0.2408,-0.0316,-0.0086,-1.9902,1.8271,0.2079,-0.1076,0.2341,-0.0151,-0.0114,1.8717
1.2305,-0.1445,1.5205,-0.1462,-0.1914,0.2408,-0.0323,-0.0086,-1.9888,1.8262,0.2073,-0.1077,0.2336,-0.0150,-0.0092,1.8694
1.2505,-0.1458,1.5184,-0.1439,-0.1923,0.2402,-0.0334,-0.0093,-1.9868,1.8251,0.2066,-0.1078,0.2330,-0.0157,-0.0089,1.8663
1.2508,-0.1465,1.5170,-0.1439,-0.1923,0.2402,-0.0337,-0.0093,-1.9855,1.8245,0.2066,-0.1078,0.2330,-0.0158,-0.0089,1.8645
1.2604,-0.1474,1.5153,-0.1422,-0.1940,0.2405,-0.0342,-0.0104,-1.9841,1.8238,0.2066,-0.1082,0.2332,-0.0158,-0.0110,1.8624
1.2609,-0.1484,1.5133,-0.1402,-0.1939,0.2393,-0.0355,-0.0108,-1.9823,1.8227,0.2066,-0.1082,0.2332,-0.0157,-0.0110,1.8598
1.2803,-0.1495,1.5114,-0.1396,-0.1955,0.2402,-0.0368,-0.0113,-1.9804,1.8217,0.2063,-0.1084,0.2330,-0.0157,-0.0105,1.8570
1.2806,-0.1504,1.5095,-0.1388,-0.1967,0.2407,-0.0380,-0.0109,-1.9789,1.8208,0.2060,-0.1091,0.2331,-0.0155,-0.0101,1.8547
1.3006,-0.1512,1.5079,-0.1378,-0.1975,0.2408,-0.0393,-0.0102,-1.9776,1.8201,0.2054,-0.1098,0.2329,-0.0156,-0.0025,1.8528
