time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0010,-2.4333,0.5500,0.2791,0.0093,0.2792,2.9882,-0.0019,0.0106,0.0133,0.0170,5.4495
0.1003,-2.4104,0.5495,0.2496,-0.0076,0.2497,2.9881,-0.0029,0.0236,-0.0099,0.0256,5.4267
0.2007,-2.3840,0.5488,0.2536,-0.0231,0.2546,2.9865,-0.0059,-0.0066,-0.0242,0.0251,5.3991
0.2994,-2.3576,0.5488,0.2575,-0.0119,0.2578,2.9847,-0.0006,-0.0365,0.0315,0.0483,5.3704
0.4025,-2.3357,0.5745,0.2594,-0.0420,0.2628,2.9779,0.0009,-0.0741,0.0264,0.0786,5.3444
0.5010,-2.3093,0.5717,0.2752,-0.0412,0.2783,2.9617,0.0083,-0.1370,0.0558,0.1479,5.3010
0.6008,-2.2846,0.5665,0.2524,-0.0553,0.2584,2.9431,0.0181,-0.1879,0.0930,0.2097,5.2563
0.7023,-2.2595,0.5613,0.2550,-0.0658,0.2633,2.9200,0.0283,-0.2390,0.0977,0.2583,5.2069
0.8032,-2.2337,0.5573,0.2561,-0.0530,0.2615,2.8936,0.0357,-0.2679,0.0817,0.2801,5.1538
0.9026,-2.2092,0.5470,0.2433,-0.0914,0.2599,2.8606,0.0542,-0.3154,0.1475,0.3482,5.0936
1.0037,-2.1834,0.5416,0.2526,-0.0688,0.2618,2.8272,0.0670,-0.3350,0.1343,0.3610,5.0331
1.1031,-2.1624,0.5315,0.2295,-0.0807,0.2432,2.7900,0.0812,-0.3643,0.1179,0.3829,4.9728
1.2032,-2.1378,0.5216,0.2402,-0.1012,0.2606,2.7518,0.0972,-0.3811,0.1513,0.4100,4.9079
1.3037,-2.1151,0.5113,0.2301,-0.1171,0.2582,2.7125,0.1143,-0.3950,0.1634,0.4274,4.8439
1.4040,-2.0909,0.5002,0.2358,-0.1179,0.2637,2.6720,0.1314,-0.4054,0.1704,0.4397,4.7772
1.5050,-2.0740,0.4870,0.1862,-0.1351,0.2301,2.6314,0.1522,-0.4097,0.1949,0.4537,4.7173
1.6052,-2.0497,0.4734,0.2268,-0.1411,0.2671,2.5910,0.1685,-0.4109,0.1902,0.4528,4.6507
1.7055,-2.0300,0.4592,0.2359,-0.1532,0.2813,2.5467,0.1874,-0.4326,0.1889,0.4720,4.5848
1.8055,-2.0143,0.4441,0.1704,-0.1569,0.2317,2.5038,0.2032,-0.4204,0.1733,0.4547,4.5245
1.9068,-1.9967,0.4286,0.1544,-0.1519,0.2166,2.4600,0.2208,-0.4330,0.1735,0.4665,4.4616
2.0062,-1.9764,0.4114,0.1888,-0.1723,0.2556,2.4138,0.2352,-0.4534,0.1608,0.4811,4.3937
2.1059,-1.9609,0.3931,0.1597,-0.1862,0.2453,2.3701,0.2512,-0.4434,0.1589,0.4710,4.3333
2.2090,-1.9456,0.3754,0.1496,-0.1833,0.2366,2.3270,0.2645,-0.4337,0.1355,0.4543,4.2740
2.3072,-1.9311,0.3546,0.1214,-0.2187,0.2501,2.2801,0.2785,-0.4564,0.1355,0.4761,4.2119
2.4102,-1.9173,0.3349,0.1302,-0.2046,0.2425,2.2382,0.2948,-0.4444,0.1517,0.4696,4.1556
2.5093,-1.9051,0.3153,0.1062,-0.2187,0.2431,2.1933,0.3062,-0.4478,0.1242,0.4647,4.0984
2.6089,-1.8898,0.2958,0.1382,-0.2030,0.2456,2.1472,0.3176,-0.4548,0.1427,0.4766,4.0370
2.7139,-1.8817,0.2743,0.1089,-0.2072,0.2340,2.1039,0.3233,-0.4416,0.0817,0.4491,3.9859
2.8102,-1.8723,0.2521,0.0916,-0.2217,0.2399,2.0709,0.3511,-0.4422,0.0813,0.4496,3.9444
2.9110,-1.8632,0.2294,0.0793,-0.2297,0.2431,2.0288,0.3576,-0.4279,0.0661,0.4330,3.8941
3.0127,-1.8548,0.2059,0.0777,-0.2359,0.2484,1.9830,0.3609,-0.4490,0.0581,0.4527,3.8409
3.1110,-1.8477,0.1812,0.0635,-0.2502,0.2581,1.9422,0.3613,-0.4222,0.0205,0.4227,3.7942
3.2110,-1.8377,0.1577,0.0885,-0.2389,0.2547,1.8947,0.3652,-0.4523,0.0412,0.4541,3.7382
3.3122,-1.8342,0.1318,0.0546,-0.2551,0.2609,1.8510,0.3626,-0.4422,-0.0071,0.4423,3.6924
3.4120,-1.8301,0.1075,0.0383,-0.2451,0.2481,1.8060,0.3599,-0.4600,-0.0166,0.4603,3.6448
3.5111,-1.8249,0.0819,0.0357,-0.2532,0.2557,1.7629,0.3567,-0.4417,-0.0313,0.4428,3.5983
3.6117,-1.8233,0.0567,0.0144,-0.2530,0.2534,1.7209,0.3486,-0.4327,-0.0551,0.4361,3.5562
3.7138,-1.8211,0.0317,0.0265,-0.2443,0.2457,1.6726,0.3433,-0.4669,-0.0582,0.4705,3.5075
3.8141,-1.8222,0.0071,-0.0110,-0.2463,0.2465,1.6318,0.3311,-0.4423,-0.0923,0.4518,3.4692
3.9139,-1.8191,-0.0186,0.0072,-0.2469,0.2470,1.5855,0.3214,-0.4574,-0.0994,0.4681,3.4215
4.0131,-1.8228,-0.0459,-0.0358,-0.2693,0.2717,1.5434,0.3065,-0.4386,-0.1176,0.4541,3.3845
4.1134,-1.8230,-0.0701,-0.0197,-0.2506,0.2514,1.5003,0.2934,-0.4339,-0.1312,0.4533,3.3431
4.2150,-1.8260,-0.0967,-0.0256,-0.2484,0.2497,1.4578,0.2750,-0.4175,-0.1554,0.4454,3.3047
4.3167,-1.8331,-0.1304,-0.0626,-0.2399,0.2479,1.4056,0.2566,-0.4896,-0.1767,0.5205,3.2617
4.4182,-1.8349,-0.1559,-0.0315,-0.2357,0.2378,1.3644,0.2342,-0.4675,-0.2059,0.5108,3.2230
4.5170,-1.8437,-0.1814,-0.0754,-0.2469,0.2581,1.3225,0.2149,-0.4357,-0.2006,0.4797,3.1909
