delay,final_state_norm,final_V,max_state_norm,max_ratio,ratio_samples_below_one
0.0,6.031187008050564e-07,1.627875069337703e-06,1.2569810002336568,0.0,True
0.05,0.0023763472039974778,0.015604838748651645,1.2569809979452224,861.0256534635637,False
0.1,0.004879609347017422,0.047429081731285884,1.2569809979452224,772.0157701134381,False
0.15,0.0032852796914283108,0.07754390240583561,1.2569809979452224,699.7263614993072,False
0.22,0.03260400967167904,0.19193960708096344,1.2569809979452224,623.8011697545811,False
0.3,0.038581065267287086,0.29073402522151287,1.2569809979452224,547.7759825399513,False
