time,e_x,e_y,e_theta,e_vx,e_vy,e_omega,V,nu_x,nu_y,nu_omega
2.976999999999783,0.006233677873132034,-0.004363574511192466,0.0018701033619397613,-0.07856874026810345,0.05499811818767229,-0.02357062208043149,0.29840252306165066,0.29486012765785113,-0.20640208936049495,0.08845803829735586
2.977999999999783,0.006155256509038614,-0.004308679556327072,0.001846576952711735,-0.07827404184077995,0.05479182928854584,-0.023482212552234438,0.29785651074065284,0.2945365955018653,-0.2061756168513048,0.08836097865056006
2.978999999999783,0.00607712968147496,-0.004253990777032515,0.0018231389044426386,-0.07797966734004122,0.054585767138028735,-0.02339390020201282,0.29731099841996633,0.2942122745216182,-0.20594859216513195,0.08826368235648598
2.979999999999783,0.00599929706612011,-0.0041995079462841195,0.001799789119836183,-0.07768561755461116,0.0543799322882277,-0.023305685266383804,0.29676598609928234,0.2938871649183119,-0.20572101544281757,0.08816614947549413
2.9809999999997827,0.005921758337864476,-0.004145230836505176,0.0017765275013594925,-0.07739189327301085,0.05417432529110748,-0.02321756798190371,0.29622147377854113,0.2935612668965225,-0.20549288682756495,0.08806838006895727
2.9819999999997826,0.0058445131708100544,-0.004091159219567081,0.0017533539512431656,-0.07709849528355504,0.05396894669848842,-0.023129548585066967,0.2956774614578,0.2932345806642646,-0.20526420646498442,0.08797037419927992
2.9829999999997825,0.005767561238270631,-0.004037292866789484,0.001730268371481338,-0.07680542437434873,0.053763797062044004,-0.023041627312305073,0.29513394913705887,0.29290710643307494,-0.20503497450315167,0.08787213192992302
2.9839999999997824,0.005690902212771991,-0.003983631548940437,0.0017072706638317457,-0.07651268133328362,0.05355887693329843,-0.02295380439998554,0.2945909368163178,0.2925788444180043,-0.20480519109260223,0.0877736533254018
2.9849999999997823,0.00561453576605214,-0.003930175036236541,0.0016843607298157896,-0.07622026694803459,0.053354186863624115,-0.02286608008441083,0.2940484244955766,0.2922497948376325,-0.20457485638634196,0.08767493845129026
2.985999999999782,0.005538461569061513,-0.0038769230983431023,0.0016615384707186012,-0.07592818200605618,0.053149727404239226,-0.022778454601817308,0.2935064121748354,0.29191995791408326,-0.20434397053985748,0.08757598737422552
2.986999999999782,0.005462679291963208,-0.0038238755043742884,0.001638803787589109,-0.07563642729457902,0.05294549910620522,-0.02269092818837416,0.2929648998540944,0.29158933387303904,-0.2041125337111266,0.08747680016191225
2.987999999999782,0.005387188604133201,-0.0037710320228932837,0.0016161565812401067,-0.07534500360060628,0.052741502520424303,-0.022603501080182338,0.29242388753335313,0.29125792294375646,-0.2038805460606288,0.08737737688312751
2.988999999999782,0.005311989174160584,-0.0037183924219124516,0.001593596752248321,-0.07505391171091007,0.05253773819763696,-0.022516173513273476,0.29188337521261204,0.29092572535908107,-0.20364800775135608,0.08727771760772489
2.9899999999997817,0.005237080669847791,-0.0036659564688934962,0.0015711242009544826,-0.07476315241202787,0.05233420668841942,-0.022428945723608814,0.2913433628918709,0.2905927413554626,-0.2034149189488231,0.08717782240663934
2.9909999999997816,0.0051624627582108375,-0.0036137239307476293,0.0015487388274633962,-0.07447272649025888,0.05213090854318113,-0.022341817947078117,0.2908038505711298,0.29025897117297006,-0.20318127982107834,0.08707769135189157
2.9919999999997815,0.005088135105479563,-0.003561694573835737,0.0015264405316440133,-0.07418263473166042,0.051927844312162214,-0.02225479041949858,0.2902648382503886,0.2899244150553073,-0.20294709053871435,0.08697732451659272
2.9929999999997814,0.00501409737709787,-0.0035098681639685516,0.0015042292131295049,-0.07389287792204431,0.05172501454543093,-0.022167863376613747,0.2897263259296476,0.28958907324982763,-0.20271235127487863,0.08687672197494888
2.9939999999997813,0.0049403492377239734,-0.003458244466406824,0.0014821047713173355,-0.07360345684697314,0.051522419792881115,-0.022081037054092395,0.28918831360890646,0.2892529460075506,-0.20247706220528472,0.08677588380226577
2.994999999999781,0.004866890351230653,-0.003406823245861499,0.0014600671053693387,-0.07331437229175668,0.05132006060422959,-0.021994311687527454,0.2886508012881653,0.28891603358317586,-0.20224122350822243,0.08667481007495334
2.995999999999781,0.004793720380705504,-0.0033556042664938954,0.0014381161142117938,-0.07302562504144813,0.051117937529013606,-0.02190768751243489,0.2881137889674241,0.28857833623509976,-0.2020048353645691,0.08657350087053046
2.996999999999781,0.004720838988451203,-0.003304587291915884,0.0014162516965355028,-0.07273721588084045,0.05091605111658823,-0.021821164764252585,0.287577276646683,0.2882398542254301,-0.20176789795780037,0.08647195626762962
2.997999999999781,0.00464824583598576,-0.0032537720851900744,0.0013944737507958695,-0.07244914559446262,0.05071440191612375,-0.021734743678339236,0.28704126432594185,0.2879005878200029,-0.20153041147400136,0.08637017634600144
2.9989999999997807,0.004575940584042794,-0.003203158408829998,0.001372782175212979,-0.07216141496657594,0.05051299047660308,-0.02164842448997323,0.2865057520052007,0.2875605372883969,-0.20129237610187717,0.08626816118651967
