time_s,leader_x_m,leader_y_m,leader_vx_map_ms,leader_vy_map_ms,leader_v_ms,leader_yaw_rad,leader_omega_rads,follower_x_m,follower_y_m,follower_vx_map_ms,follower_vy_map_ms,follower_v_ms,follower_yaw_rad,follower_omega_rads,distance_m
0.3195,0.0731,1.7265,-0.2802,-0.1543,0.3199,0.0263,0.0130,-2.1508,1.8994,0.2504,-0.0480,0.2550,-0.1836,0.0095,2.2306
0.3197,0.0711,1.7252,-0.2802,-0.1543,0.3199,0.0258,0.0130,-2.1488,1.8989,0.2504,-0.0480,0.2550,-0.1827,0.0095,2.2267
0.3296,0.0690,1.7239,-0.2793,-0.1541,0.3190,0.0255,0.0147,-2.1469,1.8984,0.2498,-0.0486,0.2545,-0.1816,0.0130,2.2227
0.3298,0.0666,1.7225,-0.2793,-0.1541,0.3190,0.0250,0.0147,-2.1446,1.8979,0.2498,-0.0486,0.2545,-0.1805,0.0130,2.2182
0.3496,0.0644,1.7211,-0.2792,-0.1539,0.3188,0.0246,0.0100,-2.1425,1.8974,0.2500,-0.0491,0.2547,-0.1789,0.0222,2.2138
0.3500,0.0623,1.7200,-0.2792,-0.1539,0.3188,0.0242,0.0100,-2.1404,1.8970,0.2500,-0.0491,0.2547,-0.1782,0.0222,2.2098
0.3597,0.0600,1.7187,-0.2781,-0.1531,0.3175,0.0236,0.0050,-2.1382,1.8964,0.2492,-0.0493,0.2540,-0.1770,0.0145,2.2053
0.3601,0.0579,1.7175,-0.2781,-0.1531,0.3175,0.0232,0.0050,-2.1360,1.8959,0.2492,-0.0493,0.2540,-0.1757,0.0145,2.2011
0.3797,0.0557,1.7161,-0.2774,-0.1535,0.3170,0.0224,0.0109,-2.1338,1.8954,0.2505,-0.0501,0.2555,-0.1747,0.0114,2.1968
0.3800,0.0538,1.7151,-0.2774,-0.1535,0.3170,0.0217,0.0109,-2.1321,1.8950,0.2505,-0.0501,0.2555,-0.1743,0.0114,2.1933
0.3997,0.0515,1.7138,-0.2759,-0.1530,0.3155,0.0207,0.0157,-2.1298,1.8944,0.2504,-0.0509,0.2555,-0.1739,-0.0012,2.1888
0.4000,0.0493,1.7126,-0.2759,-0.1530,0.3155,0.0196,0.0157,-2.1278,1.8939,0.2504,-0.0509,0.2555,-0.1727,-0.0012,2.1846
0.4097,0.0471,1.7113,-0.2752,-0.1522,0.3144,0.0183,0.0115,-2.1258,1.8935,0.2506,-0.0516,0.2559,-0.1718,0.0012,2.1805
0.4101,0.0448,1.7100,-0.2752,-0.1522,0.3144,0.0165,0.0115,-2.1238,1.8930,0.2506,-0.0516,0.2559,-0.1707,0.0012,2.1763
0.4297,0.0425,1.7085,-0.2747,-0.1521,0.3140,0.0151,0.0043,-2.1214,1.8924,0.2503,-0.0523,0.2557,-0.1687,-0.0057,2.1718
0.4300,0.0407,1.7074,-0.2745,-0.1525,0.3140,0.0143,0.0030,-2.1198,1.8920,0.2505,-0.0526,0.2560,-0.1679,-0.0058,2.1684
0.4497,0.0381,1.7058,-0.2739,-0.1526,0.3135,0.0127,0.0037,-2.1173,1.8914,0.2502,-0.0528,0.2557,-0.1672,-0.0057,2.1635
0.4500,0.0360,1.7046,-0.2739,-0.1526,0.3135,0.0118,0.0037,-2.1153,1.8909,0.2511,-0.0534,0.2567,-0.1658,-0.0056,2.1594
0.4596,0.0338,1.7033,-0.2729,-0.1530,0.3129,0.0108,0.0070,-2.1130,1.8903,0.2507,-0.0533,0.2563,-0.1651,-0.0052,2.1550
0.4600,0.0321,1.7023,-0.2729,-0.1530,0.3129,0.0100,0.0070,-2.1112,1.8899,0.2514,-0.0537,0.2571,-0.1646,-0.0037,2.1515
0.4795,0.0298,1.7011,-0.2710,-0.1524,0.3110,0.0088,0.0097,-2.1088,1.8892,0.2506,-0.0537,0.2563,-0.1630,-0.0025,2.1469
0.4797,0.0278,1.7000,-0.2710,-0.1524,0.3110,0.0080,0.0097,-2.1067,1.8886,0.2506,-0.0537,0.2563,-0.1610,-0.0025,2.1429
0.4897,0.0257,1.6987,-0.2703,-0.1521,0.3102,0.0072,0.0103,-2.1046,1.8879,0.2513,-0.0551,0.2573,-0.1596,0.0027,2.1386
0.4899,0.0238,1.6975,-0.2703,-0.1521,0.3102,0.0060,0.0103,-2.1026,1.8875,0.2513,-0.0551,0.2573,-0.1587,0.0027,2.1349
0.5098,0.0217,1.6962,-0.2688,-0.1514,0.3085,0.0046,0.0036,-2.1004,1.8870,0.2513,-0.0559,0.2574,-0.1560,0.0032,2.1307
0.5102,0.0197,1.6950,-0.2688,-0.1514,0.3085,0.0036,0.0036,-2.0987,1.8865,0.2513,-0.0559,0.2574,-0.1547,0.0032,2.1271
0.5300,0.0175,1.6936,-0.2673,-0.1509,0.3070,0.0022,-0.0030,-2.0966,1.8859,0.2506,-0.0565,0.2569,-0.1535,0.0050,2.1229
0.5303,0.0155,1.6924,-0.2669,-0.1511,0.3067,0.0012,-0.0029,-2.0945,1.8853,0.2506,-0.0569,0.2570,-0.1520,0.0037,2.1188
0.5497,0.0135,1.6911,-0.2665,-0.1514,0.3065,0.0004,-0.0023,-2.0924,1.8848,0.2508,-0.0573,0.2572,-0.1490,0.0033,2.1148
0.5501,0.0118,1.6901,-0.2659,-0.1516,0.3061,-0.0002,-0.0019,-2.0907,1.8843,0.2510,-0.0576,0.2575,-0.1473,0.0039,2.1114
0.5595,0.0095,1.6887,-0.2646,-0.1512,0.3047,-0.0009,0.0020,-2.0881,1.8836,0.2502,-0.0577,0.2568,-0.1457,0.0033,2.1066
0.5596,0.0076,1.6876,-0.2646,-0.1512,0.3047,-0.0016,0.0020,-2.0859,1.8830,0.2502,-0.0577,0.2568,-0.1435,0.0033,2.1026
0.5798,0.0056,1.6863,-0.2637,-0.1514,0.3040,-0.0027,0.0023,-2.0840,1.8824,0.2512,-0.0586,0.2580,-0.1407,0.0013,2.0987
0.5897,0.0036,1.6851,-0.2632,-0.1515,0.3037,-0.0038,0.0003,-2.0819,1.8818,0.2511,-0.0590,0.2580,-0.1384,0.0008,2.0947
0.5901,0.0020,1.6841,-0.2628,-0.1516,0.3034,-0.0046,-0.0016,-2.0799,1.8814,0.2517,-0.0594,0.2586,-0.1368,-0.0001,2.0912
0.5997,-0.0000,1.6828,-0.2607,-0.1506,0.3011,-0.0055,-0.0036,-2.0779,1.8809,0.2506,-0.0589,0.2575,-0.1352,0.0007,2.0873
0.5999,-0.0023,1.6812,-0.2599,-0.1507,0.3004,-0.0066,-0.0032,-2.0758,1.8801,0.2506,-0.0589,0.2575,-0.1323,0.0007,2.0830
0.6198,-0.0061,1.6788,-0.2599,-0.1514,0.3008,-0.0087,-0.0020,-2.0737,1.8796,0.2504,-0.0595,0.2574,-0.1303,0.0031,2.0773
0.6200,-0.0061,1.6788,-0.2599,-0.1514,0.3008,-0.0087,-0.0020,-2.0715,1.8791,0.2504,-0.0595,0.2574,-0.1291,0.0031,2.0751
0.6394,-0.0084,1.6773,-0.2587,-0.1515,0.2998,-0.0108,0.0037,-2.0692,1.8784,0.2506,-0.0602,0.2577,-0.1278,0.0057,2.0706
0.6397,-0.0098,1.6765,-0.2587,-0.1515,0.2998,-0.0114,0.0037,-2.0677,1.8779,0.2506,-0.0602,0.2577,-0.1259,0.0057,2.0677
0.6497,-0.0118,1.6754,-0.2568,-0.1505,0.2977,-0.0122,0.0045,-2.0653,1.8774,0.2499,-0.0607,0.2571,-0.1239,0.0092,2.0634
0.6501,-0.0139,1.6742,-0.2569,-0.1504,0.2976,-0.0131,0.0033,-2.0630,1.8767,0.2509,-0.0612,0.2582,-0.1228,0.0102,2.0591
0.6701,-0.0176,1.6719,-0.2544,-0.1495,0.2951,-0.0145,-0.0080,-2.0611,1.8760,0.2507,-0.0618,0.2582,-0.1211,0.0095,2.0537
0.6703,-0.0176,1.6719,-0.2544,-0.1495,0.2951,-0.0145,-0.0080,-2.0590,1.8755,0.2504,-0.0620,0.2580,-0.1173,0.0103,2.0516
0.6898,-0.0194,1.6705,-0.2538,-0.1497,0.2947,-0.0153,-0.0101,-2.0571,1.8750,0.2507,-0.0622,0.2583,-0.1149,0.0138,2.0479
0.6901,-0.0212,1.6693,-0.2538,-0.1497,0.2947,-0.0162,-0.0101,-2.0552,1.8745,0.2507,-0.0622,0.2583,-0.1137,0.0138,2.0443
0.6997,-0.0231,1.6679,-0.2522,-0.1505,0.2937,-0.0180,-0.0037,-2.0530,1.8739,0.2505,-0.0628,0.2583,-0.1113,0.0173,2.0404
0.7001,-0.0249,1.6667,-0.2522,-0.1505,0.2937,-0.0188,-0.0037,-2.0512,1.8734,0.2505,-0.0628,0.2583,-0.1094,0.0173,2.0368
0.7199,-0.0267,1.6655,-0.2501,-0.1506,0.2920,-0.0197,-0.0008,-2.0493,1.8730,0.2498,-0.0632,0.2577,-0.1078,0.0149,2.0332
0.7203,-0.0288,1.6640,-0.2501,-0.1506,0.2920,-0.0205,-0.0008,-2.0471,1.8725,0.2495,-0.0635,0.2575,-0.1042,0.0149,2.0290
0.7398,-0.0306,1.6629,-0.2484,-0.1504,0.2904,-0.0210,-0.0012,-2.0452,1.8720,0.2491,-0.0636,0.2571,-0.1014,0.0154,2.0254
0.7402,-0.0323,1.6616,-0.2484,-0.1504,0.2904,-0.0217,-0.0012,-2.0431,1.8717,0.2491,-0.0636,0.2571,-0.1007,0.0154,2.0217
0.7499,-0.0343,1.6603,-0.2462,-0.1495,0.2881,-0.0221,-0.0092,-2.0409,1.8713,0.2492,-0.0633,0.2571,-0.0986,0.0074,2.0177
0.7504,-0.0363,1.6588,-0.2462,-0.1500,0.2883,-0.0226,-0.0119,-2.0387,1.8709,0.2492,-0.0633,0.2571,-0.0954,0.0074,2.0136
0.7698,-0.0381,1.6575,-0.2453,-0.1501,0.2876,-0.0229,-0.0142,-2.0367,1.8705,0.2502,-0.0633,0.2581,-0.0935,0.0060,2.0100
0.7703,-0.0399,1.6562,-0.2453,-0.1501,0.2876,-0.0232,-0.0142,-2.0346,1.8701,0.2502,-0.0633,0.2581,-0.0925,0.0060,2.0061
0.7793,-0.0417,1.6549,-0.2441,-0.1510,0.2870,-0.0235,-0.0122,-2.0326,1.8697,0.2503,-0.0630,0.2581,-0.0910,0.0034,2.0025
0.7898,-0.0436,1.6535,-0.2432,-0.1513,0.2864,-0.0237,-0.0112,-2.0306,1.8692,0.2496,-0.0628,0.2574,-0.0890,0.0029,1.9987
0.7903,-0.0451,1.6525,-0.2432,-0.1513,0.2864,-0.0240,-0.0112,-2.0292,1.8689,0.2496,-0.0628,0.2574,-0.0877,0.0029,1.9959
0.8097,-0.0470,1.6511,-0.2407,-0.1506,0.2839,-0.0246,-0.0079,-2.0271,1.8684,0.2475,-0.0621,0.2551,-0.0859,0.0006,1.9920
0.8102,-0.0487,1.6497,-0.2407,-0.1506,0.2839,-0.0251,-0.0079,-2.0253,1.8680,0.2474,-0.0620,0.2550,-0.0851,0.0013,1.9886
0.8301,-0.0523,1.6468,-0.2390,-0.1514,0.2829,-0.0260,-0.0091,-2.0233,1.8676,0.2472,-0.0617,0.2548,-0.0836,0.0009,1.9834
0.8305,-0.0523,1.6468,-0.2390,-0.1514,0.2829,-0.0260,-0.0091,-2.0216,1.8673,0.2472,-0.0617,0.2548,-0.0817,0.0009,1.9816
0.8397,-0.0539,1.6454,-0.2378,-0.1514,0.2819,-0.0265,-0.0085,-2.0198,1.8670,0.2460,-0.0612,0.2535,-0.0800,0.0011,1.9784
0.8399,-0.0559,1.6438,-0.2378,-0.1514,0.2819,-0.0271,-0.0085,-2.0175,1.8665,0.2460,-0.0612,0.2535,-0.0779,0.0011,1.9742
0.8599,-0.0576,1.6425,-0.2363,-0.1523,0.2811,-0.0274,-0.0086,-2.0156,1.8660,0.2458,-0.0610,0.2533,-0.0759,0.0065,1.9707
0.8604,-0.0590,1.6413,-0.2363,-0.1523,0.2811,-0.0275,-0.0086,-2.0140,1.8656,0.2452,-0.0608,0.2526,-0.0748,0.0080,1.9677
0.8798,-0.0606,1.6401,-0.2339,-0.1523,0.2791,-0.0274,-0.0092,-2.0122,1.8652,0.2440,-0.0606,0.2514,-0.0727,0.0090,1.9646
0.8802,-0.0622,1.6387,-0.2339,-0.1523,0.2791,-0.0272,-0.0092,-2.0102,1.8648,0.2440,-0.0606,0.2514,-0.0706,0.0090,1.9610
0.8897,-0.0638,1.6373,-0.2320,-0.1530,0.2779,-0.0272,-0.0090,-2.0083,1.8643,0.2439,-0.0604,0.2513,-0.0687,0.0099,1.9577
0.8901,-0.0652,1.6359,-0.2320,-0.1530,0.2779,-0.0270,-0.0090,-2.0065,1.8639,0.2439,-0.0604,0.2513,-0.0672,0.0099,1.9546
0.9097,-0.0669,1.6344,-0.2290,-0.1532,0.2756,-0.0268,-0.0064,-2.0045,1.8635,0.2426,-0.0600,0.2499,-0.0649,0.0114,1.9511
0.9101,-0.0681,1.6332,-0.2290,-0.1532,0.2756,-0.0266,-0.0064,-2.0028,1.8633,0.2426,-0.0600,0.2499,-0.0634,0.0114,1.9483
0.9298,-0.0697,1.6316,-0.2259,-0.1536,0.2732,-0.0261,-0.0074,-2.0009,1.8629,0.2420,-0.0594,0.2491,-0.0607,0.0105,1.9450
0.9303,-0.0711,1.6303,-0.2259,-0.1536,0.2732,-0.0256,-0.0074,-1.9994,1.8627,0.2411,-0.0589,0.2482,-0.0587,0.0091,1.9422
0.9397,-0.0728,1.6286,-0.2236,-0.1543,0.2717,-0.0249,-0.0061,-1.9973,1.8623,0.2409,-0.0587,0.2480,-0.0562,0.0092,1.9386
0.9402,-0.0744,1.6270,-0.2236,-0.1543,0.2717,-0.0243,-0.0061,-1.9953,1.8620,0.2401,-0.0582,0.2470,-0.0544,0.0083,1.9352
0.9597,-0.0759,1.6255,-0.2209,-0.1550,0.2699,-0.0237,-0.0081,-1.9934,1.8617,0.2401,-0.0579,0.2470,-0.0530,0.0085,1.9320
0.9600,-0.0777,1.6237,-0.2195,-0.1556,0.2690,-0.0231,-0.0092,-1.9913,1.8612,0.2401,-0.0579,0.2470,-0.0502,0.0085,1.9283
0.9796,-0.0792,1.6222,-0.2196,-0.1573,0.2701,-0.0227,-0.0079,-1.9895,1.8609,0.2399,-0.0573,0.2467,-0.0471,0.0074,1.9252
0.9798,-0.0804,1.6210,-0.2196,-0.1573,0.2701,-0.0226,-0.0079,-1.9878,1.8607,0.2387,-0.0565,0.2453,-0.0457,0.0051,1.9224
0.9898,-0.0821,1.6193,-0.2166,-0.1581,0.2681,-0.0225,-0.0038,-1.9860,1.8603,0.2378,-0.0559,0.2443,-0.0439,0.0022,1.9190
0.9901,-0.0835,1.6180,-0.2166,-0.1581,0.2681,-0.0223,-0.0038,-1.9844,1.8600,0.2378,-0.0559,0.2443,-0.0417,0.0022,1.9162
0.9995,-0.0851,1.6165,-0.2146,-0.1591,0.2672,-0.0220,-0.0000,-1.9825,1.8596,0.2365,-0.0550,0.2428,-0.0391,0.0001,1.9129
1.0199,-0.0868,1.6146,-0.2135,-0.1595,0.2665,-0.0217,0.0010,-1.9804,1.8591,0.2359,-0.0548,0.2422,-0.0366,-0.0027,1.9093
1.0201,-0.0881,1.6133,-0.2135,-0.1595,0.2665,-0.0215,0.0010,-1.9787,1.8587,0.2359,-0.0548,0.2422,-0.0351,-0.0027,1.9065
1.0297,-0.0896,1.6117,-0.2112,-0.1607,0.2654,-0.0212,-0.0019,-1.9770,1.8584,0.2357,-0.0544,0.2419,-0.0328,-0.0039,1.9035
1.0300,-0.0910,1.6101,-0.2112,-0.1607,0.2654,-0.0210,-0.0019,-1.9751,1.8580,0.2357,-0.0544,0.2419,-0.0302,-0.0039,1.9004
1.0499,-0.0923,1.6087,-0.2090,-0.1620,0.2644,-0.0206,-0.0035,-1.9736,1.8577,0.2346,-0.0536,0.2406,-0.0284,-0.0082,1.8977
1.0502,-0.0937,1.6071,-0.2082,-0.1629,0.2643,-0.0203,-0.0031,-1.9714,1.8576,0.2346,-0.0536,0.2406,-0.0268,-0.0082,1.8944
1.0597,-0.0953,1.6053,-0.2062,-0.1633,0.2630,-0.0195,-0.0030,-1.9695,1.8570,0.2334,-0.0521,0.2391,-0.0242,-0.0126,1.8910
1.0600,-0.0966,1.6039,-0.2062,-0.1633,0.2630,-0.0187,-0.0030,-1.9678,1.8565,0.2329,-0.0521,0.2386,-0.0220,-0.0113,1.8882
1.0900,-0.0979,1.6023,-0.2043,-0.1647,0.2624,-0.0179,-0.0060,-1.9660,1.8561,0.2325,-0.0517,0.2381,-0.0204,-0.0109,1.8852
1.0903,-0.0990,1.6010,-0.2043,-0.1647,0.2624,-0.0173,-0.0060,-1.9644,1.8557,0.2325,-0.0517,0.2381,-0.0194,-0.0109,1.8828
1.0997,-0.1002,1.5994,-0.2019,-0.1662,0.2615,-0.0170,-0.0053,-1.9629,1.8554,0.2310,-0.0513,0.2366,-0.0180,-0.0046,1.8801
1.1000,-0.1018,1.5975,-0.2019,-0.1662,0.2615,-0.0168,-0.0053,-1.9610,1.8548,0.2301,-0.0510,0.2356,-0.0156,-0.0037,1.8770
1.1198,-0.1029,1.5960,-0.1989,-0.1675,0.2601,-0.0167,-0.0051,-1.9595,1.8545,0.2296,-0.0506,0.2351,-0.0135,-0.0042,1.8746
1.1201,-0.1044,1.5942,-0.1989,-0.1675,0.2601,-0.0163,-0.0051,-1.9574,1.8542,0.2296,-0.0506,0.2351,-0.0114,-0.0042,1.8712
1.1296,-0.1056,1.5925,-0.1966,-0.1692,0.2594,-0.0158,-0.0076,-1.9557,1.8539,0.2282,-0.0497,0.2335,-0.0097,-0.0069,1.8684
1.1301,-0.1069,1.5908,-0.1966,-0.1692,0.2594,-0.0151,-0.0076,-1.9540,1.8535,0.2282,-0.0497,0.2335,-0.0078,-0.0069,1.8657
1.1499,-0.1081,1.5891,-0.1941,-0.1714,0.2590,-0.0142,-0.0081,-1.9522,1.8531,0.2273,-0.0489,0.2325,-0.0061,-0.0073,1.8629
1.1503,-0.1092,1.5876,-0.1941,-0.1714,0.2590,-0.0133,-0.0081,-1.9506,1.8526,0.2262,-0.0486,0.2313,-0.0052,-0.0071,1.8604
1.1599,-0.1103,1.5859,-0.1906,-0.1732,0.2576,-0.0127,-0.0019,-1.9491,1.8521,0.2248,-0.0481,0.2299,-0.0046,-0.0067,1.8580
1.1602,-0.1114,1.5842,-0.1894,-0.1745,0.2575,-0.0120,0.0024,-1.9475,1.8518,0.2240,-0.0478,0.2290,-0.0038,-0.0072,1.8555
1.1800,-0.1126,1.5822,-0.1877,-0.1754,0.2569,-0.0113,0.0049,-1.9457,1.8514,0.2230,-0.0473,0.2279,-0.0019,-0.0101,1.8528
1.1900,-0.1136,1.5806,-0.1864,-0.1766,0.2568,-0.0109,0.0032,-1.9441,1.8509,0.2227,-0.0472,0.2276,-0.0004,-0.0103,1.8503
1.1903,-0.1144,1.5792,-0.1864,-0.1766,0.2568,-0.0108,0.0032,-1.9427,1.8506,0.2227,-0.0472,0.2276,0.0000,-0.0103,1.8483
1.2100,-0.1156,1.5773,-0.1826,-0.1774,0.2546,-0.0106,0.0019,-1.9406,1.8500,0.2207,-0.0466,0.2255,0.0007,-0.0071,1.8453
1.2103,-0.1167,1.5756,-0.1826,-0.1774,0.2546,-0.0106,0.0019,-1.9389,1.8495,0.2211,-0.0468,0.2260,0.0018,-0.0073,1.8427
1.2199,-0.1179,1.5738,-0.1800,-0.1797,0.2544,-0.0106,-0.0003,-1.9373,1.8488,0.2207,-0.0470,0.2256,0.0041,-0.0069,1.8400
1.2203,-0.1189,1.5722,-0.1800,-0.1797,0.2544,-0.0108,-0.0003,-1.9358,1.8481,0.2196,-0.0474,0.2247,0.0051,-0.0067,1.8377
1.2399,-0.1212,1.5687,-0.1756,-0.1826,0.2534,-0.0110,-0.0025,-1.9340,1.8475,0.2188,-0.0478,0.2239,0.0061,-0.0039,1.8341
1.2402,-0.1212,1.5687,-0.1756,-0.1826,0.2534,-0.0110,-0.0025,-1.9324,1.8470,0.2188,-0.0478,0.2239,0.0069,-0.0039,1.8325
1.2598,-0.1224,1.5667,-0.1738,-0.1831,0.2524,-0.0112,-0.0026,-1.9306,1.8463,0.2170,-0.0486,0.2224,0.0083,0.0001,1.8297
1.2603,-0.1233,1.5651,-0.1738,-0.1831,0.2524,-0.0115,-0.0026,-1.9293,1.8457,0.2170,-0.0486,0.2224,0.0097,0.0001,1.8276
1.2699,-0.1244,1.5633,-0.1705,-0.1848,0.2514,-0.0121,-0.0069,-1.9275,1.8452,0.2149,-0.0495,0.2205,0.0107,0.0012,1.8250
1.2702,-0.1254,1.5616,-0.1705,-0.1848,0.2514,-0.0130,-0.0069,-1.9258,1.8448,0.2149,-0.0495,0.2205,0.0111,0.0012,1.8225
1.2899,-0.1265,1.5596,-0.1675,-0.1866,0.2507,-0.0140,-0.0081,-1.9239,1.8441,0.2137,-0.0498,0.2194,0.0117,0.0032,1.8198
1.2901,-0.1276,1.5576,-0.1675,-0.1866,0.2507,-0.0150,-0.0081,-1.9221,1.8433,0.2137,-0.0498,0.2194,0.0124,0.0032,1.8170
1.3098,-0.1287,1.5559,-0.1652,-0.1898,0.2516,-0.0155,-0.0063,-1.9202,1.8425,0.2141,-0.0511,0.2202,0.0128,0.0012,1.8143
