time_s,leader_x_m,leader_y_m,leader_vx_map_ms,leader_vy_map_ms,leader_v_ms,leader_yaw_rad,leader_omega_rads,follower_x_m,follower_y_m,follower_vx_map_ms,follower_vy_map_ms,follower_v_ms,follower_yaw_rad,follower_omega_rads,distance_m
0.9700,-0.0355,1.6578,-0.2404,-0.1546,0.2858,-0.0138,0.0056,-1.7240,1.8069,0.3931,-0.1348,0.4155,-0.0228,0.0114,1.6951
0.9800,-0.0375,1.6562,-0.2394,-0.1545,0.2849,-0.0141,0.0060,-1.7205,1.8054,0.3924,-0.1359,0.4152,-0.0223,0.0083,1.6896
0.9803,-0.0386,1.6554,-0.2394,-0.1545,0.2849,-0.0143,0.0060,-1.7181,1.8046,0.3930,-0.1371,0.4162,-0.0221,0.0023,1.6861
0.9898,-0.0408,1.6537,-0.2372,-0.1543,0.2830,-0.0142,0.0051,-1.7141,1.8030,0.3914,-0.1373,0.4148,-0.0220,0.0014,1.6800
0.9902,-0.0426,1.6524,-0.2372,-0.1543,0.2830,-0.0143,0.0051,-1.7108,1.8015,0.3914,-0.1373,0.4148,-0.0221,0.0014,1.6749
1.0097,-0.0442,1.6511,-0.2367,-0.1554,0.2832,-0.0143,0.0028,-1.7075,1.8003,0.3929,-0.1399,0.4171,-0.0222,0.0013,1.6700
1.0100,-0.0458,1.6498,-0.2367,-0.1554,0.2832,-0.0143,0.0028,-1.7046,1.7991,0.3929,-0.1399,0.4171,-0.0224,0.0013,1.6655
1.0297,-0.0478,1.6480,-0.2348,-0.1553,0.2815,-0.0146,0.0009,-1.7011,1.7974,0.3927,-0.1410,0.4172,-0.0230,-0.0003,1.6600
1.0301,-0.0495,1.6465,-0.2348,-0.1553,0.2815,-0.0149,0.0009,-1.6983,1.7959,0.3926,-0.1423,0.4176,-0.0230,-0.0035,1.6555
1.0401,-0.0511,1.6452,-0.2328,-0.1564,0.2804,-0.0152,0.0008,-1.6953,1.7947,0.3918,-0.1433,0.4172,-0.0233,-0.0048,1.6510
1.0599,-0.0530,1.6437,-0.2319,-0.1566,0.2798,-0.0156,0.0018,-1.6919,1.7931,0.3913,-0.1442,0.4170,-0.0231,-0.0073,1.6457
1.0602,-0.0545,1.6425,-0.2319,-0.1566,0.2798,-0.0158,0.0018,-1.6889,1.7918,0.3913,-0.1442,0.4170,-0.0232,-0.0073,1.6412
1.0702,-0.0565,1.6409,-0.2297,-0.1568,0.2781,-0.0165,0.0036,-1.6850,1.7901,0.3903,-0.1459,0.4167,-0.0231,-0.0077,1.6354
1.0704,-0.0580,1.6397,-0.2297,-0.1568,0.2781,-0.0171,0.0036,-1.6819,1.7888,0.3903,-0.1459,0.4167,-0.0231,-0.0077,1.6307
1.0899,-0.0598,1.6382,-0.2290,-0.1576,0.2780,-0.0177,0.0033,-1.6781,1.7870,0.3922,-0.1488,0.4195,-0.0231,-0.0101,1.6251
1.0902,-0.0614,1.6369,-0.2290,-0.1576,0.2780,-0.0181,0.0033,-1.6750,1.7857,0.3922,-0.1488,0.4195,-0.0230,-0.0101,1.6204
1.1097,-0.0633,1.6353,-0.2268,-0.1575,0.2762,-0.0181,0.0016,-1.6717,1.7841,0.3925,-0.1507,0.4204,-0.0230,-0.0142,1.6152
1.1100,-0.0649,1.6341,-0.2268,-0.1575,0.2762,-0.0182,0.0016,-1.6690,1.7828,0.3925,-0.1507,0.4204,-0.0229,-0.0142,1.6111
1.1198,-0.0666,1.6328,-0.2255,-0.1586,0.2757,-0.0186,0.0017,-1.6658,1.7811,0.3923,-0.1529,0.4211,-0.0228,-0.0228,1.6061
1.1202,-0.0681,1.6316,-0.2255,-0.1586,0.2757,-0.0188,0.0017,-1.6629,1.7796,0.3923,-0.1529,0.4211,-0.0228,-0.0228,1.6017
1.1400,-0.0694,1.6305,-0.2240,-0.1592,0.2748,-0.0191,0.0044,-1.6599,1.7782,0.3918,-0.1552,0.4215,-0.0228,-0.0244,1.5973
1.1406,-0.0712,1.6290,-0.2220,-0.1588,0.2730,-0.0191,0.0049,-1.6566,1.7764,0.3907,-0.1556,0.4205,-0.0229,-0.0245,1.5922
1.1496,-0.0727,1.6278,-0.2213,-0.1589,0.2725,-0.0192,0.0030,-1.6535,1.7749,0.3906,-0.1569,0.4209,-0.0228,-0.0238,1.5876
1.1596,-0.0745,1.6260,-0.2204,-0.1588,0.2716,-0.0194,0.0014,-1.6498,1.7730,0.3905,-0.1581,0.4213,-0.0227,-0.0240,1.5821
1.1598,-0.0761,1.6245,-0.2204,-0.1588,0.2716,-0.0195,0.0014,-1.6464,1.7715,0.3905,-0.1581,0.4213,-0.0227,-0.0240,1.5772
1.1800,-0.0777,1.6230,-0.2192,-0.1602,0.2715,-0.0200,-0.0058,-1.6431,1.7699,0.3918,-0.1609,0.4236,-0.0225,-0.0237,1.5723
1.1805,-0.0792,1.6215,-0.2192,-0.1602,0.2715,-0.0201,-0.0058,-1.6398,1.7684,0.3918,-0.1616,0.4238,-0.0225,-0.0247,1.5674
1.1997,-0.0807,1.6201,-0.2177,-0.1609,0.2707,-0.0204,-0.0033,-1.6366,1.7669,0.3924,-0.1627,0.4247,-0.0225,-0.0275,1.5628
1.1999,-0.0822,1.6187,-0.2177,-0.1609,0.2707,-0.0205,-0.0033,-1.6335,1.7654,0.3924,-0.1627,0.4247,-0.0226,-0.0275,1.5583
1.2098,-0.0838,1.6172,-0.2155,-0.1614,0.2693,-0.0206,0.0002,-1.6304,1.7638,0.3918,-0.1641,0.4247,-0.0229,-0.0291,1.5535
1.2101,-0.0854,1.6156,-0.2155,-0.1614,0.2693,-0.0205,0.0002,-1.6273,1.7620,0.3918,-0.1641,0.4247,-0.0233,-0.0291,1.5488
1.2302,-0.0868,1.6141,-0.2139,-0.1625,0.2686,-0.0205,-0.0009,-1.6242,1.7604,0.3908,-0.1662,0.4247,-0.0238,-0.0278,1.5443
1.2307,-0.0883,1.6126,-0.2124,-0.1627,0.2675,-0.0204,-0.0010,-1.6211,1.7587,0.3896,-0.1670,0.4239,-0.0240,-0.0258,1.5397
1.2395,-0.0896,1.6112,-0.2111,-0.1633,0.2669,-0.0203,-0.0015,-1.6182,1.7572,0.3889,-0.1682,0.4237,-0.0240,-0.0218,1.5356
1.2398,-0.0896,1.6112,-0.2111,-0.1633,0.2669,-0.0203,-0.0015,-1.6152,1.7556,0.3889,-0.1682,0.4237,-0.0244,-0.0218,1.5324
1.2600,-0.0922,1.6081,-0.2088,-0.1645,0.2659,-0.0202,-0.0005,-1.6124,1.7542,0.3873,-0.1700,0.4230,-0.0249,-0.0165,1.5272
1.2607,-0.0936,1.6064,-0.2088,-0.1645,0.2659,-0.0202,-0.0005,-1.6094,1.7525,0.3862,-0.1706,0.4221,-0.0263,-0.0158,1.5229
1.2799,-0.0948,1.6050,-0.2062,-0.1653,0.2643,-0.0202,-0.0005,-1.6067,1.7509,0.3859,-0.1715,0.4223,-0.0284,-0.0165,1.5189
1.2802,-0.0961,1.6033,-0.2062,-0.1653,0.2643,-0.0198,-0.0005,-1.6037,1.7491,0.3859,-0.1715,0.4223,-0.0298,-0.0165,1.5147
1.2898,-0.0975,1.6016,-0.2038,-0.1668,0.2633,-0.0191,-0.0020,-1.6010,1.7473,0.3850,-0.1739,0.4225,-0.0316,-0.0121,1.5105
