time_s,leader_x_m,leader_y_m,leader_vx_ms,leader_vy_ms,leader_v_ms,follower_x_m,follower_y_m,follower_vx_ms,follower_vy_ms,follower_v_ms,distance_m
0.0075,2.0357,0.2702,-0.1351,0.2679,0.3000,1.0711,0.2441,-0.1082,0.3444,0.3610,0.9650
0.0380,2.0302,0.2808,-0.1404,0.2651,0.3000,1.0639,0.2609,-0.1206,0.3420,0.3626,0.9666
0.1012,2.0216,0.2966,-0.1483,0.2608,0.3000,1.0566,0.2772,-0.1242,0.3273,0.3500,0.9651
0.1363,2.0155,0.3070,-0.1535,0.2577,0.3000,1.0486,0.2933,-0.1438,0.3237,0.3542,0.9670
0.2017,2.0061,0.3223,-0.1612,0.2530,0.3000,1.0400,0.3086,-0.1563,0.3115,0.3485,0.9661
0.2372,1.9995,0.3324,-0.1662,0.2498,0.3000,1.0308,0.3234,-0.1688,0.3058,0.3493,0.9687
0.3015,1.9893,0.3472,-0.1736,0.2447,0.3000,1.0212,0.3384,-0.1757,0.3094,0.3558,0.9682
0.3383,1.9823,0.3569,-0.1785,0.2411,0.3000,1.0118,0.3535,-0.1732,0.3085,0.3538,0.9705
0.4014,1.9714,0.3712,-0.1856,0.2357,0.3000,1.0030,0.3672,-0.1657,0.2836,0.3285,0.9684
0.4382,1.9638,0.3806,-0.1903,0.2319,0.3000,0.9939,0.3801,-0.1671,0.2637,0.3121,0.9699
0.5026,1.9522,0.3943,-0.1972,0.2261,0.3000,0.9850,0.3928,-0.1660,0.2628,0.3108,0.9672
0.5382,1.9442,0.4033,-0.2017,0.2221,0.3000,0.9759,0.4058,-0.1702,0.2648,0.3148,0.9684
0.6014,1.9320,0.4164,-0.2082,0.2160,0.3000,0.9659,0.4181,-0.1863,0.2593,0.3193,0.9661
0.6383,1.9235,0.4250,-0.2125,0.2118,0.3000,0.9555,0.4301,-0.1950,0.2490,0.3163,0.9680
0.7013,1.9106,0.4375,-0.2187,0.2053,0.3000,0.9448,0.4420,-0.2054,0.2501,0.3236,0.9658
0.7383,1.9018,0.4456,-0.2228,0.2009,0.3000,0.9337,0.4535,-0.2123,0.2378,0.3188,0.9680
0.8014,1.8882,0.4575,-0.2287,0.1941,0.3000,0.9224,0.4655,-0.2227,0.2489,0.3340,0.9659
0.8385,1.8790,0.4652,-0.2326,0.1895,0.3000,0.9099,0.4779,-0.2387,0.2493,0.3452,0.9692
0.9019,1.8649,0.4763,-0.2381,0.1824,0.3000,0.8973,0.4892,-0.2419,0.2342,0.3367,0.9677
0.9383,1.8553,0.4835,-0.2418,0.1776,0.3000,0.8844,0.5000,-0.2508,0.2251,0.3370,0.9710
1.0019,1.8406,0.4939,-0.2470,0.1703,0.3000,0.8712,0.5101,-0.2563,0.2163,0.3354,0.9696
1.0349,1.8306,0.5007,-0.2503,0.1653,0.3000,0.8572,0.5195,-0.2709,0.2036,0.3389,0.9737
1.1025,1.8155,0.5103,-0.2552,0.1578,0.3000,0.8434,0.5282,-0.2669,0.1885,0.3267,0.9723
1.1402,1.8050,0.5167,-0.2584,0.1525,0.3000,0.8293,0.5366,-0.2759,0.1835,0.3313,0.9759
